試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-01,大野石油広島オイラーズ,1,,北川海育,5,■,■,■,■,■,35,17,0,48.6,48.6,3.40,0,0,0,-,6,1.20,14,0,1,4,5.4,1,1,0,100.0,,,,,,,,
2020-11-01,大野石油広島オイラーズ,2,,大西真咲,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,3,1,2,66.7,,,,,,,,
2020-11-01,大野石油広島オイラーズ,3,,宮澤千陽,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-01,大野石油広島オイラーズ,5,,蠣崎真衣,5,■,■,■,■,■,63,15,5,23.8,15.9,3.00,4,1,0,25.0,2,0.40,17,0,1,5,5.9,41,21,7,59.8,,,,,,,,
2020-11-01,大野石油広島オイラーズ,6,,川瀬ちあき,1,nan,□,nan,nan,nan,3,2,0,66.7,66.7,2.00,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0,,,,,,,,
2020-11-01,大野石油広島オイラーズ,7,,坂口莉乃,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,15,1,0,6,16.7,1,0,0,0.0,,,,,,,,
2020-11-01,大野石油広島オイラーズ,9,,佐藤愛美,5,■,■,■,■,■,40,13,4,32.5,22.5,2.60,2,0,0,0.0,1,0.20,22,1,0,2,6.8,0,0,0,-,,,,,,,,
2020-11-01,大野石油広島オイラーズ,10,,山内佑里子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-01,大野石油広島オイラーズ,12,,駒田愛実,2,nan,□,nan,nan,■,8,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,4,1,1,37.5,,,,,,,,
2020-11-01,大野石油広島オイラーズ,14,,西田智美,5,■,■,■,■,■,17,9,1,52.9,47.1,1.80,0,0,0,-,1,0.20,17,0,1,3,2.9,2,1,0,50.0,,,,,,,,
2020-11-01,大野石油広島オイラーズ,15,,斉藤有香,5,■,■,■,■,□,66,16,3,24.2,19.7,3.20,2,0,1,0.0,0,-,24,1,0,13,17.7,34,13,11,54.4,,,,,,,,
2020-11-01,大野石油広島オイラーズ,17,L,土岡真央,4,●,●,●,nan,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,2,3,31.8,,,,,,,,
2020-11-01,大野石油広島オイラーズ,18,,濱田彩佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-01,大野石油広島オイラーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,232,72,13,31.0,25.4,14.40,8,1,1,12.5,10,2.00,112,3,3,34,9.6,98,41,24,54.1,216,75,10,34.7,14,2.80,7.3,56.9
