試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-01-24,大野石油広島オイラーズ,1,,北川海育,5,■,■,■,■,■,33,15,0,45.5,45.5,3.00,0,0,0,-,2,0.40,13,1,1,2,9.6,3,2,0,66.7,,,,,,,,
2021-01-24,大野石油広島オイラーズ,2,,大西真咲,5,□,□,■,■,■,48,13,1,27.1,25.0,2.60,1,0,0,0.0,0,-,12,1,0,3,14.6,40,20,1,51.2,,,,,,,,
2021-01-24,大野石油広島オイラーズ,3,,宮澤千陽,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-24,大野石油広島オイラーズ,5,,蠣崎真衣,5,■,■,■,■,■,51,14,6,27.5,15.7,2.80,7,2,2,28.6,1,0.20,16,1,1,8,17.2,15,9,1,63.3,,,,,,,,
2021-01-24,大野石油広島オイラーズ,7,,坂口莉乃,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,14,0,0,5,8.9,0,0,0,-,,,,,,,,
2021-01-24,大野石油広島オイラーズ,9,,佐藤愛美,5,■,■,■,■,■,53,14,4,26.4,18.9,2.80,1,0,0,0.0,2,0.40,8,0,0,3,9.4,0,0,0,-,,,,,,,,
2021-01-24,大野石油広島オイラーズ,10,,山内佑里子,3,□,□,nan,□,nan,9,0,1,0.0,-11.1,-,0,0,0,-,0,-,6,0,0,0,0.0,6,3,0,50.0,,,,,,,,
2021-01-24,大野石油広島オイラーズ,12,,駒田愛実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-24,大野石油広島オイラーズ,14,,西田智美,5,■,■,■,■,■,20,7,0,35.0,35.0,1.40,0,0,0,-,0,-,21,0,1,4,3.6,0,0,0,-,,,,,,,,
2021-01-24,大野石油広島オイラーズ,15,,斉藤有香,5,■,■,□,□,□,19,2,1,10.5,5.3,0.40,3,0,1,0.0,0,-,7,0,1,3,7.1,25,12,2,52.0,,,,,,,,
2021-01-24,大野石油広島オイラーズ,17,L,土岡真央,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,2,75.0,,,,,,,,
2021-01-24,大野石油広島オイラーズ,18,,濱田彩佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-24,大野石油広島オイラーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,233,65,13,27.9,22.3,13.00,12,2,3,16.7,5,1.00,97,3,4,28,9.3,97,51,6,55.7,230,75,14,32.6,10,2.00,9.8,67.6
