大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,つくばユナイテッドSunGAIA,21,68,290,150,28,51.7,0,0,0,-,2.21,41,0.60,180,4,8,45,49,7.2,13,3,5,42.3,150,41,12,203
レギュラーラウンド,つくばユナイテッドSunGAIA,21,68,290,150,28,51.7,0,0,0,-,2.21,41,0.60,180,4,8,45,49,7.2,13,3,5,42.3,150,41,12,203
V.LEAGUE DIVISION1 MEN 2018-19,ジェイテクトSTINGS,17,28,57,32,4,56.1,0,0,0,-,1.14,8,0.29,57,1,1,9,12,4.8,1,1,0,100.0,32,8,2,42
レギュラーラウンド,ジェイテクトSTINGS,17,28,57,32,4,56.1,0,0,0,-,1.14,8,0.29,57,1,1,9,12,4.8,1,1,0,100.0,32,8,2,42
Ｖ・プレミアリーグ男子 2017/18,ジェイテクトSTINGS,22,5,10,5,2,50.0,0,0,0,-,1.00,0,-,8,0,0,2,1,-3.1,0,0,0,-,5,0,0,5
レギュラーラウンド,ジェイテクトSTINGS,17,4,10,5,2,50.0,0,0,0,-,1.25,0,-,7,0,0,1,1,0.0,0,0,0,-,5,0,0,5
ファイナル６,ジェイテクトSTINGS,5,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,1,0,-25.0,0,0,0,-,0,0,0,0
天皇杯全日本選手権大会,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2016/17,ジェイテクトSTINGS,29,88,184,93,15,50.5,0,0,0,-,1.06,37,0.42,293,3,4,27,97,10.4,11,4,0,36.4,93,37,7,137
レギュラーラウンド,ジェイテクトSTINGS,21,74,184,93,15,50.5,0,0,0,-,1.26,35,0.47,293,3,4,27,97,10.4,11,4,0,36.4,93,35,7,135
ファイナル６,ジェイテクトSTINGS,5,13,0,0,0,-,0,0,0,-,-,2,0.15,0,0,0,0,0,-,0,0,0,-,0,2,0,2
ファイナル３,ジェイテクトSTINGS,3,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
天皇杯全日本選手権大会,,1,4,4,4,0,100.0,0,0,0,-,1.00,1,0.25,19,2,0,1,9,22.4,0,0,0,-,4,1,2,7
レギュラーラウンド,,1,4,4,4,0,100.0,0,0,0,-,1.00,1,0.25,19,2,0,1,9,22.4,0,0,0,-,4,1,2,7
Ｖ・プレミアリーグ男子 2015/16,ジェイテクトSTINGS,20,22,42,26,4,61.9,0,0,0,-,1.18,10,0.45,67,3,3,23,13,12.9,2,0,0,0.0,26,10,6,42
レギュラーラウンド,ジェイテクトSTINGS,15,21,40,24,4,60.0,0,0,0,-,1.14,10,0.48,65,3,3,23,13,13.3,2,0,0,0.0,24,10,6,40
ファイナル６,ジェイテクトSTINGS,5,1,2,2,0,100.0,0,0,0,-,2.00,0,-,2,0,0,0,0,0.0,0,0,0,-,2,0,0,2
レギュラーシーズン通算,,91,195,581,304,53,52.3,0,0,0,-,1.56,94,0.48,602,11,16,105,172,7.3,27,8,5,38.9,304,94,27,425
通算,,111,215,587,310,53,52.8,0,0,0,-,1.44,97,0.45,624,13,16,107,181,7.6,27,8,5,38.9,310,97,29,436
