大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,つくばユナイテッドSunGAIA,21,62,32,18,2,56.2,2,0,0,0.0,0.29,4,0.06,184,5,3,15,36,7.2,3,0,0,0.0,18,4,8,30
レギュラーラウンド,つくばユナイテッドSunGAIA,21,62,32,18,2,56.2,2,0,0,0.0,0.29,4,0.06,184,5,3,15,36,7.2,3,0,0,0.0,18,4,8,30
V.LEAGUE DIVISION2 MEN 2018-19,つくばユナイテッドSunGAIA,19,48,34,23,2,67.6,0,0,0,-,0.48,10,0.21,138,0,1,18,23,1.6,2,0,0,0.0,23,10,1,34
レギュラーラウンド,つくばユナイテッドSunGAIA,19,48,34,23,2,67.6,0,0,0,-,0.48,10,0.21,138,0,1,18,23,1.6,2,0,0,0.0,23,10,1,34
Ｖ・チャレンジリーグⅠ男子 2016/17,大分三好ヴァイセアドラー,21,29,0,0,0,-,0,0,0,-,-,0,-,45,0,1,6,16,10.7,0,0,0,-,0,0,1,1
レギュラーラウンド,大分三好ヴァイセアドラー,21,29,0,0,0,-,0,0,0,-,-,0,-,45,0,1,6,16,10.7,0,0,0,-,0,0,1,1
チャレンジマッチ男子2016/17,大分三好ヴァイセアドラー,2,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,1,0,0.0,0,0,0,-,0,0,0,0
チャレンジマッチ,大分三好ヴァイセアドラー,2,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,1,0,0.0,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2015/16,大分三好ヴァイセアドラー,10,11,2,2,0,100.0,0,0,0,-,0.18,0,-,17,1,0,4,3,10.3,0,0,0,-,2,0,1,3
レギュラーラウンド,大分三好ヴァイセアドラー,10,11,2,2,0,100.0,0,0,0,-,0.18,0,-,17,1,0,4,3,10.3,0,0,0,-,2,0,1,3
Ｖ・チャレンジリーグ男子 2014/15,つくばユナイテッドSunGAIA,22,55,24,12,2,50.0,0,0,0,-,0.22,7,0.13,166,1,5,14,50,10.5,2,0,0,0.0,12,7,6,25
レギュラーラウンド,つくばユナイテッドSunGAIA,22,55,24,12,2,50.0,0,0,0,-,0.22,7,0.13,166,1,5,14,50,10.5,2,0,0,0.0,12,7,6,25
Ｖ・チャレンジリーグ男子 2013/14,つくばユナイテッドSunGAIA,20,80,52,24,4,46.2,1,0,0,0.0,0.30,25,0.31,264,6,3,19,79,10.7,2,0,0,0.0,24,25,9,58
レギュラーラウンド,つくばユナイテッドSunGAIA,20,80,52,24,4,46.2,1,0,0,0.0,0.30,25,0.31,264,6,3,19,79,10.7,2,0,0,0.0,24,25,9,58
Ｖ・プレミアリーグ男子 2012/13,大分三好ヴァイセアドラー,2,8,0,0,0,-,0,0,0,-,-,0,-,11,1,1,3,0,16.4,0,0,0,-,0,0,2,2
レギュラーラウンド,大分三好ヴァイセアドラー,2,8,0,0,0,-,0,0,0,-,-,0,-,11,1,1,3,0,16.4,0,0,0,-,0,0,2,2
Ｖ・プレミアリーグ男子 2011/12,大分三好ヴァイセアドラー,19,17,5,4,0,80.0,0,0,0,-,0.24,0,-,23,0,0,5,2,2.2,0,0,0,-,4,0,0,4
レギュラーラウンド,大分三好ヴァイセアドラー,19,17,5,4,0,80.0,0,0,0,-,0.24,0,-,23,0,0,5,2,2.2,0,0,0,-,4,0,0,4
チャレンジマッチ男子2011/12,大分三好ヴァイセアドラー,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,大分三好ヴァイセアドラー,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2010/11,大分三好ヴァイセアドラー,4,11,7,4,0,57.1,0,0,0,-,0.36,1,0.09,27,0,1,11,6,8.5,1,0,0,0.0,4,1,1,6
レギュラーラウンド,大分三好ヴァイセアドラー,4,11,7,4,0,57.1,0,0,0,-,0.36,1,0.09,27,0,1,11,6,8.5,1,0,0,0.0,4,1,1,6
Ｖ・プレミアリーグ男子 2009/10,大分三好ヴァイセアドラー,28,91,24,14,1,58.3,0,0,0,-,0.15,11,0.12,280,3,6,41,68,8.9,6,0,0,0.0,14,11,9,34
レギュラーラウンド,大分三好ヴァイセアドラー,28,91,24,14,1,58.3,0,0,0,-,0.15,11,0.12,280,3,6,41,68,8.9,6,0,0,0.0,14,11,9,34
チャレンジマッチ男子 2009/10,大分三好ヴァイセアドラー,2,6,1,1,0,100.0,0,0,0,-,0.17,3,0.50,29,2,1,4,10,18.3,2,0,0,0.0,1,3,3,7
チャレンジマッチ,大分三好ヴァイセアドラー,2,6,1,1,0,100.0,0,0,0,-,0.17,3,0.50,29,2,1,4,10,18.3,2,0,0,0.0,1,3,3,7
Ｖ・プレミアリーグ男子 2007/08,豊田合成トレフェルサ,7,1,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,1,12.5,0,0,0,-,0,0,0,0
レギュラーラウンド,豊田合成トレフェルサ,7,1,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,1,12.5,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,173,413,180,101,11,56.1,3,0,0,0.0,0.24,58,0.14,1157,17,21,136,284,6.5,16,0,0,0.0,101,58,38,197
通算,,179,420,181,102,11,56.4,3,0,0,0.0,0.24,61,0.15,1187,19,22,141,294,6.7,18,0,0,0.0,102,61,41,204
