大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,つくばユナイテッドSunGAIA,21,67,266,106,19,39.8,25,13,2,52.0,1.58,14,0.21,219,5,4,32,52,6.4,421,177,115,55.7,106,14,9,129
レギュラーラウンド,つくばユナイテッドSunGAIA,21,67,266,106,19,39.8,25,13,2,52.0,1.58,14,0.21,219,5,4,32,52,6.4,421,177,115,55.7,106,14,9,129
V.LEAGUE DIVISION2 MEN 2018-19,つくばユナイテッドSunGAIA,17,58,327,129,23,39.4,18,10,2,55.6,2.22,7,0.12,212,5,10,36,68,10.8,315,139,73,55.7,129,7,15,151
レギュラーラウンド,つくばユナイテッドSunGAIA,17,58,327,129,23,39.4,18,10,2,55.6,2.22,7,0.12,212,5,10,36,68,10.8,315,139,73,55.7,129,7,15,151
Ｖ・チャレンジリーグⅠ男子 2017/18,つくばユナイテッドSunGAIA,21,42,227,79,13,34.8,13,3,2,23.1,1.88,9,0.21,132,5,3,28,34,7.2,161,53,44,46.6,79,9,8,96
レギュラーラウンド,つくばユナイテッドSunGAIA,21,42,227,79,13,34.8,13,3,2,23.1,1.88,9,0.21,132,5,3,28,34,7.2,161,53,44,46.6,79,9,8,96
Ｖ・チャレンジリーグⅠ男子 2016/17,つくばユナイテッドSunGAIA,21,75,528,223,51,42.2,77,32,11,41.6,2.97,20,0.27,251,4,7,57,79,11.7,604,347,0,57.5,223,20,11,254
レギュラーラウンド,つくばユナイテッドSunGAIA,21,75,528,223,51,42.2,77,32,11,41.6,2.97,20,0.27,251,4,7,57,79,11.7,604,347,0,57.5,223,20,11,254
Ｖ・チャレンジリーグⅠ男子 2015/16,つくばユナイテッドSunGAIA,21,73,709,305,56,43.0,208,91,20,43.8,4.18,27,0.37,268,9,16,63,84,16.0,155,69,0,44.5,305,27,25,357
レギュラーラウンド,つくばユナイテッドSunGAIA,21,73,709,305,56,43.0,208,91,20,43.8,4.18,27,0.37,268,9,16,63,84,16.0,155,69,0,44.5,305,27,25,357
Ｖ・チャレンジリーグ男子 2014/15,つくばユナイテッドSunGAIA,22,81,749,310,43,41.4,202,84,19,41.6,3.83,26,0.32,261,2,12,63,74,11.5,82,29,0,35.4,310,26,14,350
レギュラーラウンド,つくばユナイテッドSunGAIA,22,81,749,310,43,41.4,202,84,19,41.6,3.83,26,0.32,261,2,12,63,74,11.5,82,29,0,35.4,310,26,14,350
Ｖ・チャレンジリーグ男子 2013/14,つくばユナイテッドSunGAIA,20,76,846,387,41,45.7,224,102,12,45.5,5.09,37,0.49,303,12,12,44,131,17.9,116,54,0,46.6,387,37,24,448
レギュラーラウンド,つくばユナイテッドSunGAIA,20,76,846,387,41,45.7,224,102,12,45.5,5.09,37,0.49,303,12,12,44,131,17.9,116,54,0,46.6,387,37,24,448
Ｖ・チャレンジリーグ男子 2012/13,つくばユナイテッドSunGAIA,20,42,333,151,25,45.3,81,31,10,38.3,3.6,15,0.36,147,4,5,22,46,13.3,40,16,0,40.0,151,15,9,175
レギュラーラウンド,つくばユナイテッドSunGAIA,20,42,333,151,25,45.3,81,31,10,38.3,3.6,15,0.36,147,4,5,22,46,13.3,40,16,0,40.0,151,15,9,175
チャレンジマッチ男子2012/13,つくばユナイテッドSunGAIA,2,5,16,10,1,62.5,2,1,1,50.0,2.0,1,0.2,7,0,0,2,0,0.0,6,3,0,50.0,10,1,0,11
チャレンジマッチ,つくばユナイテッドSunGAIA,2,5,16,10,1,62.5,2,1,1,50.0,2.0,1,0.2,7,0,0,2,0,0.0,6,3,0,50.0,10,1,0,11
レギュラーシーズン通算,,163,514,3985,1690,271,42.4,848,366,78,43.2,3.29,155,0.3,1793,46,69,345,568,9.5,1894,884,232,52.8,1690,155,115,1960
通算,,165,519,4001,1700,272,42.5,850,367,79,43.2,3.28,156,0.3,1800,46,69,347,568,9.5,1900,887,232,52.8,1700,156,115,1971
