大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,トヨタ自動車サンホークス,18,63,675,331,53,49.0,124,63,15,50.8,5.25,19,0.3,263,11,8,58,58,7.2,26,10,6,50.0,331,19,19,369
レギュラーラウンド,トヨタ自動車サンホークス,18,63,675,331,53,49.0,124,63,15,50.8,5.25,19,0.3,263,11,8,58,58,7.2,26,10,6,50.0,331,19,19,369
V.LEAGUE DIVISION2 MEN 2018-19,トヨタ自動車サンホークス,24,86,856,421,72,49.2,146,68,19,46.6,4.9,25,0.29,364,11,10,61,102,8.6,7,3,1,50.0,421,25,21,467
レギュラーラウンド,トヨタ自動車サンホークス,24,86,856,421,72,49.2,146,68,19,46.6,4.9,25,0.29,364,11,10,61,102,8.6,7,3,1,50.0,421,25,21,467
Ｖ・チャレンジリーグⅠ男子 2017/18,トヨタ自動車サンホークス,21,77,558,241,47,43.2,48,25,7,52.1,3.13,20,0.26,332,17,10,48,83,10.8,5,1,2,40.0,241,20,27,288
レギュラーラウンド,トヨタ自動車サンホークス,21,77,558,241,47,43.2,48,25,7,52.1,3.13,20,0.26,332,17,10,48,83,10.8,5,1,2,40.0,241,20,27,288
Ｖ・チャレンジリーグⅠ男子 2016/17,トヨタ自動車サンホークス,21,64,449,206,42,45.9,24,10,8,41.7,3.22,11,0.17,218,1,3,38,64,8.9,13,3,0,23.1,206,11,4,221
レギュラーラウンド,トヨタ自動車サンホークス,21,64,449,206,42,45.9,24,10,8,41.7,3.22,11,0.17,218,1,3,38,64,8.9,13,3,0,23.1,206,11,4,221
レギュラーシーズン通算,,84,290,2538,1199,214,47.2,342,166,49,48.5,4.13,75,0.26,1177,40,31,205,307,8.2,51,17,9,42.2,1199,75,71,1345
通算,,84,290,2538,1199,214,47.2,342,166,49,48.5,4.13,75,0.26,1177,40,31,205,307,8.2,51,17,9,42.2,1199,75,71,1345
