大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,トヨタ自動車サンホークス,18,53,152,59,13,38.8,1,0,0,0.0,1.11,33,0.62,151,0,1,8,35,5.1,5,2,1,50.0,59,33,1,93
レギュラーラウンド,トヨタ自動車サンホークス,18,53,152,59,13,38.8,1,0,0,0.0,1.11,33,0.62,151,0,1,8,35,5.1,5,2,1,50.0,59,33,1,93
V.LEAGUE DIVISION2 MEN 2018-19,トヨタ自動車サンホークス,24,85,276,165,10,59.8,0,0,0,-,1.94,75,0.88,249,1,1,17,50,4.1,1,0,0,0.0,165,75,2,242
レギュラーラウンド,トヨタ自動車サンホークス,24,85,276,165,10,59.8,0,0,0,-,1.94,75,0.88,249,1,1,17,50,4.1,1,0,0,0.0,165,75,2,242
Ｖ・チャレンジリーグⅠ男子 2017/18,トヨタ自動車サンホークス,21,81,278,148,15,53.2,0,0,0,-,1.83,98,1.21,215,0,0,10,34,2.8,4,0,2,25.0,148,98,0,246
レギュラーラウンド,トヨタ自動車サンホークス,21,81,278,148,15,53.2,0,0,0,-,1.83,98,1.21,215,0,0,10,34,2.8,4,0,2,25.0,148,98,0,246
Ｖ・チャレンジリーグⅠ男子 2016/17,トヨタ自動車サンホークス,20,78,248,137,19,55.2,1,1,0,100.0,1.76,57,0.73,212,0,0,13,61,7.2,4,2,0,50.0,137,57,0,194
レギュラーラウンド,トヨタ自動車サンホークス,20,78,248,137,19,55.2,1,1,0,100.0,1.76,57,0.73,212,0,0,13,61,7.2,4,2,0,50.0,137,57,0,194
Ｖ・チャレンジリーグⅠ男子 2015/16,トヨタ自動車サンホークス,21,74,268,126,16,47.0,0,0,0,-,1.7,53,0.72,190,1,3,14,36,6.5,2,1,0,50.0,126,53,4,183
レギュラーラウンド,トヨタ自動車サンホークス,21,74,268,126,16,47.0,0,0,0,-,1.7,53,0.72,190,1,3,14,36,6.5,2,1,0,50.0,126,53,4,183
Ｖ・チャレンジリーグ男子 2014/15,トヨタ自動車サンホークス,22,84,271,141,13,52.0,1,0,0,0.0,1.68,55,0.65,329,2,2,26,121,10.3,3,1,0,33.3,141,55,4,200
レギュラーラウンド,トヨタ自動車サンホークス,22,84,271,141,13,52.0,1,0,0,0.0,1.68,55,0.65,329,2,2,26,121,10.3,3,1,0,33.3,141,55,4,200
レギュラーシーズン通算,,126,455,1493,776,86,52.0,3,1,0,33.3,1.71,371,0.82,1346,4,7,88,337,5.4,19,6,3,39.5,776,371,11,1158
通算,,126,455,1493,776,86,52.0,3,1,0,33.3,1.71,371,0.82,1346,4,7,88,337,5.4,19,6,3,39.5,776,371,11,1158
