大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,トヨタ自動車サンホークス,18,44,177,64,14,36.2,0,0,0,-,1.45,16,0.36,138,1,0,12,12,0.7,232,98,72,57.8,64,16,1,81
レギュラーラウンド,トヨタ自動車サンホークス,18,44,177,64,14,36.2,0,0,0,-,1.45,16,0.36,138,1,0,12,12,0.7,232,98,72,57.8,64,16,1,81
V.LEAGUE DIVISION2 MEN 2018-19,トヨタ自動車サンホークス,24,88,331,150,16,45.3,2,1,0,50.0,1.7,10,0.11,304,1,1,25,53,3.0,447,201,127,59.2,150,10,2,162
レギュラーラウンド,トヨタ自動車サンホークス,24,88,331,150,16,45.3,2,1,0,50.0,1.7,10,0.11,304,1,1,25,53,3.0,447,201,127,59.2,150,10,2,162
Ｖ・チャレンジリーグⅠ男子 2017/18,トヨタ自動車サンホークス,21,32,62,28,2,45.2,0,0,0,-,0.88,4,0.12,57,1,3,8,10,7.9,104,41,27,52.4,28,4,4,36
レギュラーラウンド,トヨタ自動車サンホークス,21,32,62,28,2,45.2,0,0,0,-,0.88,4,0.12,57,1,3,8,10,7.9,104,41,27,52.4,28,4,4,36
Ｖ・チャレンジリーグⅠ男子 2016/17,トヨタ自動車サンホークス,21,63,244,106,16,43.4,0,0,0,-,1.68,6,0.1,187,1,2,7,48,7.8,511,262,0,51.3,106,6,3,115
レギュラーラウンド,トヨタ自動車サンホークス,21,63,244,106,16,43.4,0,0,0,-,1.68,6,0.1,187,1,2,7,48,7.8,511,262,0,51.3,106,6,3,115
Ｖ・チャレンジリーグⅠ男子 2015/16,トヨタ自動車サンホークス,19,54,277,113,27,40.8,0,0,0,-,2.09,8,0.15,191,3,4,20,47,9.4,191,113,0,59.2,113,8,7,128
レギュラーラウンド,トヨタ自動車サンホークス,19,54,277,113,27,40.8,0,0,0,-,2.09,8,0.15,191,3,4,20,47,9.4,191,113,0,59.2,113,8,7,128
Ｖ・チャレンジリーグ男子 2014/15,トヨタ自動車サンホークス,11,37,192,70,13,36.5,1,1,0,100.0,1.89,9,0.24,132,0,1,8,45,9.1,298,176,0,59.1,70,9,1,80
レギュラーラウンド,トヨタ自動車サンホークス,11,37,192,70,13,36.5,1,1,0,100.0,1.89,9,0.24,132,0,1,8,45,9.1,298,176,0,59.1,70,9,1,80
Ｖ・チャレンジリーグ男子 2013/14,トヨタ自動車サンホークス,18,36,169,68,20,40.2,0,0,0,-,1.89,7,0.19,114,0,0,7,34,7.5,179,112,0,62.6,68,7,0,75
レギュラーラウンド,トヨタ自動車サンホークス,18,36,169,68,20,40.2,0,0,0,-,1.89,7,0.19,114,0,0,7,34,7.5,179,112,0,62.6,68,7,0,75
レギュラーシーズン通算,,132,354,1452,599,108,41.3,3,2,0,66.7,1.69,60,0.17,1123,7,11,87,249,5.2,1962,1003,226,56.9,599,60,18,677
通算,,132,354,1452,599,108,41.3,3,2,0,66.7,1.69,60,0.17,1123,7,11,87,249,5.2,1962,1003,226,56.9,599,60,18,677
