大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,トヨタ自動車サンホークス,18,60,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,192,119,39,72.1,0,0,0,0
レギュラーラウンド,トヨタ自動車サンホークス,18,60,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,192,119,39,72.1,0,0,0,0
V.LEAGUE DIVISION2 MEN 2018-19,トヨタ自動車サンホークス,24,89,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,318,177,84,68.9,0,0,0,0
レギュラーラウンド,トヨタ自動車サンホークス,24,89,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,318,177,84,68.9,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2017/18,トヨタ自動車サンホークス,21,81,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,342,181,86,65.5,0,0,0,0
レギュラーラウンド,トヨタ自動車サンホークス,21,81,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,342,181,86,65.5,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2016/17,トヨタ自動車サンホークス,21,81,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,315,203,0,64.4,0,0,0,0
レギュラーラウンド,トヨタ自動車サンホークス,21,81,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,315,203,0,64.4,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2015/16,トヨタ自動車サンホークス,21,74,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,405,281,0,69.4,0,0,0,0
レギュラーラウンド,トヨタ自動車サンホークス,21,74,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,405,281,0,69.4,0,0,0,0
Ｖ・チャレンジリーグ男子 2014/15,トヨタ自動車サンホークス,22,84,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,430,269,0,62.6,0,0,0,0
レギュラーラウンド,トヨタ自動車サンホークス,22,84,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,430,269,0,62.6,0,0,0,0
Ｖ・チャレンジリーグ男子 2013/14,トヨタ自動車サンホークス,20,70,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,412,276,0,67.0,0,0,0,0
レギュラーラウンド,トヨタ自動車サンホークス,20,70,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,412,276,0,67.0,0,0,0,0
Ｖ・チャレンジリーグ男子 2012/13,トヨタ自動車サンホークス,20,72,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,434,260,0,59.9,0,0,0,0
レギュラーラウンド,トヨタ自動車サンホークス,20,72,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,434,260,0,59.9,0,0,0,0
レギュラーシーズン通算,,167,611,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,2848,1766,209,65.7,0,0,0,0
通算,,167,611,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,2848,1766,209,65.7,0,0,0,0
