大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,トヨタ自動車サンホークス,16,30,57,26,2,45.6,0,0,0,-,0.87,20,0.67,65,0,1,4,17,6.5,1,1,0,100.0,26,20,1,47
レギュラーラウンド,トヨタ自動車サンホークス,16,30,57,26,2,45.6,0,0,0,-,0.87,20,0.67,65,0,1,4,17,6.5,1,1,0,100.0,26,20,1,47
V.LEAGUE DIVISION2 MEN 2018-19,トヨタ自動車サンホークス,24,35,55,32,3,58.2,0,0,0,-,0.91,23,0.66,66,1,0,6,6,1.5,1,0,1,50.0,32,23,1,56
レギュラーラウンド,トヨタ自動車サンホークス,24,35,55,32,3,58.2,0,0,0,-,0.91,23,0.66,66,1,0,6,6,1.5,1,0,1,50.0,32,23,1,56
Ｖ・チャレンジリーグⅠ男子 2017/18,トヨタ自動車サンホークス,15,6,14,7,1,50.0,0,0,0,-,1.17,6,1.00,10,0,0,0,1,2.5,0,0,0,-,7,6,0,13
レギュラーラウンド,トヨタ自動車サンホークス,15,6,14,7,1,50.0,0,0,0,-,1.17,6,1.00,10,0,0,0,1,2.5,0,0,0,-,7,6,0,13
Ｖ・チャレンジリーグⅠ男子 2016/17,トヨタ自動車サンホークス,21,7,8,4,1,50.0,0,0,0,-,0.57,2,0.29,9,0,0,0,3,8.3,0,0,0,-,4,2,0,6
レギュラーラウンド,トヨタ自動車サンホークス,21,7,8,4,1,50.0,0,0,0,-,0.57,2,0.29,9,0,0,0,3,8.3,0,0,0,-,4,2,0,6
Ｖ・チャレンジリーグⅠ男子 2015/16,トヨタ自動車サンホークス,15,1,1,1,0,100.0,0,0,0,-,1.0,0,-,1,0,0,1,0,0.0,0,0,0,-,1,0,0,1
レギュラーラウンド,トヨタ自動車サンホークス,15,1,1,1,0,100.0,0,0,0,-,1.0,0,-,1,0,0,1,0,0.0,0,0,0,-,1,0,0,1
レギュラーシーズン通算,,91,79,135,70,7,51.9,0,0,0,-,0.89,51,0.65,151,1,1,11,27,4.0,2,1,1,75.0,70,51,2,123
通算,,91,79,135,70,7,51.9,0,0,0,-,0.89,51,0.65,151,1,1,11,27,4.0,2,1,1,75.0,70,51,2,123
