大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,近畿クラブスフィーダ,14,44,110,58,7,52.7,1,1,0,100.0,1.32,35,0.8,89,0,1,2,15,4.8,1,1,0,100.0,58,35,1,94
レギュラーラウンド,近畿クラブスフィーダ,14,44,110,58,7,52.7,1,1,0,100.0,1.32,35,0.8,89,0,1,2,15,4.8,1,1,0,100.0,58,35,1,94
V.LEAGUE DIVISION3 MEN 2018-19,近畿クラブスフィーダ,16,56,187,92,12,49.2,0,0,0,-,1.64,52,0.93,108,1,2,5,17,5.6,2,2,0,100.0,92,52,3,147
レギュラーラウンド,近畿クラブスフィーダ,16,56,187,92,12,49.2,0,0,0,-,1.64,52,0.93,108,1,2,5,17,5.6,2,2,0,100.0,92,52,3,147
Ｖ・チャレンジリーグⅡ男子 2017/18,近畿クラブスフィーダ,12,40,124,70,8,56.5,0,0,0,-,1.75,36,0.9,114,1,1,7,30,6.8,2,1,1,75.0,70,36,2,108
レギュラーラウンド,近畿クラブスフィーダ,12,40,124,70,8,56.5,0,0,0,-,1.75,36,0.9,114,1,1,7,30,6.8,2,1,1,75.0,70,36,2,108
Ｖ・チャレンジリーグⅡ男子 2016/17,近畿クラブスフィーダ,16,47,117,63,1,53.8,0,0,0,-,1.34,38,0.81,91,2,1,3,28,10.8,0,0,0,-,63,38,3,104
レギュラーラウンド,近畿クラブスフィーダ,16,47,117,63,1,53.8,0,0,0,-,1.34,38,0.81,91,2,1,3,28,10.8,0,0,0,-,63,38,3,104
Ｖ・チャレンジリーグⅡ男子 2015/16,近畿クラブスフィーダ,11,31,62,32,4,51.6,0,0,0,-,1.03,21,0.68,67,0,1,8,21,9.0,3,1,0,33.3,32,21,1,54
レギュラーラウンド,近畿クラブスフィーダ,11,31,62,32,4,51.6,0,0,0,-,1.03,21,0.68,67,0,1,8,21,9.0,3,1,0,33.3,32,21,1,54
Ｖ・チャレンジリーグ男子 2014/15,近畿クラブスフィーダ,14,25,62,33,7,53.2,0,0,0,-,1.32,13,0.52,71,0,1,1,24,9.6,1,0,0,0.0,33,13,1,47
レギュラーラウンド,近畿クラブスフィーダ,14,25,62,33,7,53.2,0,0,0,-,1.32,13,0.52,71,0,1,1,24,9.6,1,0,0,0.0,33,13,1,47
Ｖ・チャレンジリーグ男子 2013/14,近畿クラブスフィーダ,18,59,171,64,13,37.4,0,0,0,-,1.08,40,0.68,137,0,2,10,31,6.8,4,2,0,50.0,64,40,2,106
レギュラーラウンド,近畿クラブスフィーダ,18,59,171,64,13,37.4,0,0,0,-,1.08,40,0.68,137,0,2,10,31,6.8,4,2,0,50.0,64,40,2,106
レギュラーシーズン通算,,101,302,833,412,52,49.5,1,1,0,100.0,1.36,235,0.78,677,4,9,36,166,6.7,13,7,1,57.7,412,235,13,660
通算,,101,302,833,412,52,49.5,1,1,0,100.0,1.36,235,0.78,677,4,9,36,166,6.7,13,7,1,57.7,412,235,13,660
