大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,近畿クラブスフィーダ,2,6,2,0,1,0.0,2,0,1,0.0,-,0,-,6,0,0,0,0,0.0,0,0,0,-,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,2,6,2,0,1,0.0,2,0,1,0.0,-,0,-,6,0,0,0,0,0.0,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION3 MEN 2018-19,近畿クラブスフィーダ,6,20,1,0,1,0.0,1,0,1,0.0,-,0,-,13,0,0,0,2,3.8,40,17,6,50.0,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,6,20,1,0,1,0.0,1,0,1,0.0,-,0,-,13,0,0,0,2,3.8,40,17,6,50.0,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2017/18,近畿クラブスフィーダ,3,11,1,0,1,0.0,1,0,1,0.0,-,0,-,2,0,0,0,0,0.0,32,21,1,67.2,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,3,11,1,0,1,0.0,1,0,1,0.0,-,0,-,2,0,0,0,0,0.0,32,21,1,67.2,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2016/17,大分三好ヴァイセアドラー,21,41,0,0,0,-,0,0,0,-,-,0,-,20,0,0,0,5,6.2,96,59,0,61.5,0,0,0,0
レギュラーラウンド,大分三好ヴァイセアドラー,21,41,0,0,0,-,0,0,0,-,-,0,-,20,0,0,0,5,6.2,96,59,0,61.5,0,0,0,0
チャレンジマッチ男子2016/17,大分三好ヴァイセアドラー,2,7,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,27,14,0,51.9,0,0,0,0
チャレンジマッチ,大分三好ヴァイセアドラー,2,7,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,27,14,0,51.9,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2015/16,大分三好ヴァイセアドラー,17,27,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,104,64,0,61.5,0,0,0,0
レギュラーラウンド,大分三好ヴァイセアドラー,17,27,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,104,64,0,61.5,0,0,0,0
Ｖ・チャレンジリーグ男子 2014/15,近畿クラブスフィーダ,14,37,0,0,0,-,0,0,0,-,-,0,-,6,0,0,0,2,8.3,188,128,0,68.1,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,14,37,0,0,0,-,0,0,0,-,-,0,-,6,0,0,0,2,8.3,188,128,0,68.1,0,0,0,0
Ｖ・チャレンジリーグ男子 2013/14,近畿クラブスフィーダ,9,29,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,193,127,0,65.8,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,9,29,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,193,127,0,65.8,0,0,0,0
Ｖ・チャレンジリーグ男子 2012/13,近畿クラブスフィーダ,17,42,0,0,0,-,0,0,0,-,-,0,-,17,0,2,1,5,16.8,198,120,0,60.6,0,0,2,2
レギュラーラウンド,近畿クラブスフィーダ,17,42,0,0,0,-,0,0,0,-,-,0,-,17,0,2,1,5,16.8,198,120,0,60.6,0,0,2,2
レギュラーシーズン通算,,89,213,4,0,3,0.0,4,0,3,0.0,-,0,-,64,0,2,1,14,8.2,851,536,7,63.4,0,0,2,2
通算,,91,220,4,0,3,0.0,4,0,3,0.0,-,0,-,64,0,2,1,14,8.2,878,550,7,63.0,0,0,2,2
