大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,近畿クラブスフィーダ,7,13,33,16,1,48.5,1,0,0,0.0,1.23,3,0.23,26,0,0,4,3,-1.0,0,0,0,-,16,3,0,19
レギュラーラウンド,近畿クラブスフィーダ,7,13,33,16,1,48.5,1,0,0,0.0,1.23,3,0.23,26,0,0,4,3,-1.0,0,0,0,-,16,3,0,19
V.LEAGUE DIVISION3 MEN 2018-19,近畿クラブスフィーダ,9,17,27,14,1,51.9,0,0,0,-,0.82,3,0.18,16,0,1,1,3,9.4,1,0,1,50.0,14,3,1,18
レギュラーラウンド,近畿クラブスフィーダ,9,17,27,14,1,51.9,0,0,0,-,0.82,3,0.18,16,0,1,1,3,9.4,1,0,1,50.0,14,3,1,18
レギュラーシーズン通算,,16,30,60,30,2,50.0,1,0,0,0.0,1.0,6,0.2,42,0,1,5,6,3.0,1,0,1,50.0,30,6,1,37
通算,,16,30,60,30,2,50.0,1,0,0,0.0,1.0,6,0.2,42,0,1,5,6,3.0,1,0,1,50.0,30,6,1,37
