大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,近畿クラブスフィーダ,2,3,0,0,0,-,0,0,0,-,-,0,-,3,0,0,1,0,-8.3,0,0,0,-,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,2,3,0,0,0,-,0,0,0,-,-,0,-,3,0,0,1,0,-8.3,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION3 MEN 2018-19,近畿クラブスフィーダ,9,2,0,0,0,-,0,0,0,-,-,0,-,2,0,0,1,0,-12.5,0,0,0,-,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,9,2,0,0,0,-,0,0,0,-,-,0,-,2,0,0,1,0,-12.5,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2017/18,近畿クラブスフィーダ,9,11,0,0,0,-,0,0,0,-,-,0,-,17,0,0,6,4,-2.9,0,0,0,-,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,9,11,0,0,0,-,0,0,0,-,-,0,-,17,0,0,6,4,-2.9,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2016/17,近畿クラブスフィーダ,12,17,40,13,2,32.5,0,0,0,-,0.76,0,-,33,0,0,10,8,6.1,91,57,0,62.6,13,0,0,13
レギュラーラウンド,近畿クラブスフィーダ,12,17,40,13,2,32.5,0,0,0,-,0.76,0,-,33,0,0,10,8,6.1,91,57,0,62.6,13,0,0,13
Ｖ・チャレンジリーグⅡ男子 2015/16,近畿クラブスフィーダ,11,7,0,0,0,-,0,0,0,-,-,0,-,9,0,0,2,2,5.6,0,0,0,-,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,11,7,0,0,0,-,0,0,0,-,-,0,-,9,0,0,2,2,5.6,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグ男子 2014/15,近畿クラブスフィーダ,17,21,6,2,2,33.3,0,0,0,-,0.10,0,-,34,0,1,3,16,14.1,65,27,0,41.5,2,0,1,3
レギュラーラウンド,近畿クラブスフィーダ,17,21,6,2,2,33.3,0,0,0,-,0.10,0,-,34,0,1,3,16,14.1,65,27,0,41.5,2,0,1,3
レギュラーシーズン通算,,60,61,46,15,4,32.6,0,0,0,-,0.25,0,-,98,0,1,23,30,2.8,156,84,0,53.8,15,0,1,16
通算,,60,61,46,15,4,32.6,0,0,0,-,0.25,0,-,98,0,1,23,30,2.8,156,84,0,53.8,15,0,1,16
