大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,近畿クラブスフィーダ,8,17,39,10,4,25.6,3,0,1,0.0,0.59,0,-,29,0,0,7,8,0.9,0,0,0,-,10,0,0,10
レギュラーラウンド,近畿クラブスフィーダ,8,17,39,10,4,25.6,3,0,1,0.0,0.59,0,-,29,0,0,7,8,0.9,0,0,0,-,10,0,0,10
レギュラーシーズン通算,,8,17,39,10,4,25.6,3,0,1,0.0,0.59,0,-,29,0,0,7,8,0.9,0,0,0,-,10,0,0,10
通算,,8,17,39,10,4,25.6,3,0,1,0.0,0.59,0,-,29,0,0,7,8,0.9,0,0,0,-,10,0,0,10
