大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,近畿クラブスフィーダ,10,40,37,19,3,51.4,0,0,0,-,0.47,1,0.03,30,0,0,1,9,6.7,209,114,46,65.6,19,1,0,20
レギュラーラウンド,近畿クラブスフィーダ,10,40,37,19,3,51.4,0,0,0,-,0.47,1,0.03,30,0,0,1,9,6.7,209,114,46,65.6,19,1,0,20
V.LEAGUE DIVISION3 MEN 2018-19,近畿クラブスフィーダ,18,58,10,2,1,20.0,0,0,0,-,0.03,0,-,17,1,1,1,2,13.2,217,142,37,74.0,2,0,2,4
レギュラーラウンド,近畿クラブスフィーダ,18,58,10,2,1,20.0,0,0,0,-,0.03,0,-,17,1,1,1,2,13.2,217,142,37,74.0,2,0,2,4
Ｖ・チャレンジリーグⅡ男子 2017/18,近畿クラブスフィーダ,12,42,9,1,3,11.1,0,0,0,-,0.02,0,-,16,0,1,0,6,15.6,230,121,53,64.1,1,0,1,2
レギュラーラウンド,近畿クラブスフィーダ,12,42,9,1,3,11.1,0,0,0,-,0.02,0,-,16,0,1,0,6,15.6,230,121,53,64.1,1,0,1,2
Ｖ・チャレンジリーグⅡ男子 2016/17,近畿クラブスフィーダ,8,23,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,141,93,0,66.0,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,8,23,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,141,93,0,66.0,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2015/16,近畿クラブスフィーダ,12,43,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,287,191,0,66.6,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,12,43,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,287,191,0,66.6,0,0,0,0
Ｖ・チャレンジリーグ男子 2014/15,近畿クラブスフィーダ,7,23,0,0,0,-,0,0,0,-,-,0,-,3,0,0,0,1,8.3,119,73,0,61.3,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,7,23,0,0,0,-,0,0,0,-,-,0,-,3,0,0,0,1,8.3,119,73,0,61.3,0,0,0,0
Ｖ・チャレンジリーグ男子 2013/14,近畿クラブスフィーダ,7,10,0,0,0,-,0,0,0,-,-,0,-,6,0,0,0,3,12.5,45,24,0,53.3,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,7,10,0,0,0,-,0,0,0,-,-,0,-,6,0,0,0,3,12.5,45,24,0,53.3,0,0,0,0
レギュラーシーズン通算,,74,239,56,22,7,39.3,0,0,0,-,0.09,1,0.00,72,1,2,2,21,10.8,1248,758,136,66.2,22,1,3,26
通算,,74,239,56,22,7,39.3,0,0,0,-,0.09,1,0.00,72,1,2,2,21,10.8,1248,758,136,66.2,22,1,3,26
