大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION3 MEN,近畿クラブスフィーダ,15,55,437,168,39,38.4,66,18,14,27.3,3.05,30,0.55,212,3,5,26,33,4.6,74,24,18,44.6,168,30,8,206
レギュラーラウンド,近畿クラブスフィーダ,15,55,437,168,39,38.4,66,18,14,27.3,3.05,30,0.55,212,3,5,26,33,4.6,74,24,18,44.6,168,30,8,206
V.LEAGUE DIVISION3 MEN 2018-19,近畿クラブスフィーダ,20,71,650,311,71,47.8,156,80,34,51.3,4.38,35,0.49,278,4,4,41,64,4.9,130,68,18,59.2,311,35,8,354
レギュラーラウンド,近畿クラブスフィーダ,20,71,650,311,71,47.8,156,80,34,51.3,4.38,35,0.49,278,4,4,41,64,4.9,130,68,18,59.2,311,35,8,354
Ｖ・チャレンジリーグⅡ男子 2017/18,近畿クラブスフィーダ,12,44,374,168,42,44.9,71,36,10,50.7,3.82,20,0.45,175,1,3,20,47,6.1,135,58,28,53.3,168,20,4,192
レギュラーラウンド,近畿クラブスフィーダ,12,44,374,168,42,44.9,71,36,10,50.7,3.82,20,0.45,175,1,3,20,47,6.1,135,58,28,53.3,168,20,4,192
Ｖ・チャレンジリーグⅡ男子 2016/17,近畿クラブスフィーダ,21,54,372,166,34,44.6,83,39,14,47.0,3.07,16,0.3,168,3,3,54,39,9.0,69,37,0,53.6,166,16,6,188
レギュラーラウンド,近畿クラブスフィーダ,21,54,372,166,34,44.6,83,39,14,47.0,3.07,16,0.3,168,3,3,54,39,9.0,69,37,0,53.6,166,16,6,188
Ｖ・チャレンジリーグⅡ男子 2015/16,近畿クラブスフィーダ,15,40,274,129,20,47.1,33,15,3,45.5,3.23,11,0.28,112,3,4,26,38,14.0,280,177,0,63.2,129,11,7,147
レギュラーラウンド,近畿クラブスフィーダ,15,40,274,129,20,47.1,33,15,3,45.5,3.23,11,0.28,112,3,4,26,38,14.0,280,177,0,63.2,129,11,7,147
Ｖ・チャレンジリーグ男子 2014/15,近畿クラブスフィーダ,22,68,445,175,46,39.3,66,23,14,34.8,2.57,23,0.34,195,0,4,16,48,7.8,557,308,0,55.3,175,23,4,202
レギュラーラウンド,近畿クラブスフィーダ,22,68,445,175,46,39.3,66,23,14,34.8,2.57,23,0.34,195,0,4,16,48,7.8,557,308,0,55.3,175,23,4,202
Ｖ・チャレンジリーグ男子 2013/14,近畿クラブスフィーダ,20,52,303,110,31,36.3,23,8,7,34.8,2.12,16,0.31,137,1,2,9,40,9.2,310,176,0,56.8,110,16,3,129
レギュラーラウンド,近畿クラブスフィーダ,20,52,303,110,31,36.3,23,8,7,34.8,2.12,16,0.31,137,1,2,9,40,9.2,310,176,0,56.8,110,16,3,129
Ｖ・チャレンジリーグ男子 2012/13,近畿クラブスフィーダ,20,53,262,119,32,45.4,9,1,1,11.1,2.25,12,0.23,136,0,0,6,31,5.7,125,50,0,40.0,119,12,0,131
レギュラーラウンド,近畿クラブスフィーダ,20,53,262,119,32,45.4,9,1,1,11.1,2.25,12,0.23,136,0,0,6,31,5.7,125,50,0,40.0,119,12,0,131
レギュラーシーズン通算,,145,437,3117,1346,315,43.2,507,220,97,43.4,3.08,163,0.37,1413,15,25,198,340,5.3,1680,898,64,55.4,1346,163,40,1549
通算,,145,437,3117,1346,315,43.2,507,220,97,43.4,3.08,163,0.37,1413,15,25,198,340,5.3,1680,898,64,55.4,1346,163,40,1549
