名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
アンジェルコチュク,2009-12,豊田合成トレフェルサ,10,72,23,260,122,18,46.9,40.0,127,54,12,13,90,3,9,27,0,0,0,138,42.5,5.3,0.57,8.3,
アンジェルコチュク,2010-01,豊田合成トレフェルサ,10,8,32,345,149,27,43.2,35.4,178,79,16,14,116,2,18,26,0,0,0,165,44.4,4.66,0.44,3.4,
アンジェルコチュク,2010-02,豊田合成トレフェルサ,10,16,29,285,126,20,44.2,37.2,124,51,10,9,93,4,15,41,0,0,0,139,41.1,4.34,0.31,11.3,
アンジェルコチュク,2010-03,豊田合成トレフェルサ,10,18,25,236,111,23,47.0,37.3,89,46,10,8,87,2,20,19,0,0,0,121,51.7,4.44,0.32,2.0,
エンダキエムブレイ,2009-12,堺ブレイザーズ,7,72,24,217,110,28,50.7,37.8,80,41,10,10,71,2,21,20,1,0,0,122,51.2,4.58,0.42,2.5,0.0
エンダキエムブレイ,2010-01,堺ブレイザーズ,7,8,26,258,128,23,49.6,40.7,98,49,14,14,92,5,22,31,1,0,0,147,50.0,4.92,0.54,7.9,0.0
エンダキエムブレイ,2010-02,堺ブレイザーズ,7,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
エンダキエムブレイ,2010-03,堺ブレイザーズ,7,12,14,52,24,5,46.2,36.5,22,12,2,3,20,2,2,4,0,0,0,29,54.5,1.71,0.21,12.5,
オンテレジェームス,2009-12,大分三好ヴァイセアドラー,10,72,20,219,93,32,42.5,27.9,89,42,16,9,56,2,24,17,0,0,0,104,47.2,4.65,0.45,0.4,
オンテレジェームス,2010-01,大分三好ヴァイセアドラー,10,8,33,376,171,45,45.5,33.5,140,62,21,14,111,13,44,34,1,0,0,198,44.3,5.18,0.42,9.5,0.0
オンテレジェームス,2010-02,大分三好ヴァイセアドラー,10,16,30,337,135,36,40.1,29.4,141,56,17,17,91,4,28,23,1,0,0,156,39.7,4.5,0.57,3.0,0.0
オンテレジェームス,2010-03,大分三好ヴァイセアドラー,10,18,20,235,104,19,44.3,36.2,99,40,12,6,83,4,23,23,1,1,0,114,40.4,5.2,0.3,4.8,100.0
ゴメスエルナルド,2009-12,JTサンダーズ,11,60,15,204,108,12,52.9,47.1,93,51,4,9,61,3,11,26,0,0,0,120,54.8,7.2,0.6,11.1,
ゴメスエルナルド,2010-01,JTサンダーズ,11,2,6,58,21,8,36.2,22.4,27,12,4,9,24,2,6,10,0,0,0,32,44.4,3.5,1.5,12.5,
ゴメスエルナルド,2010-02,JTサンダーズ,11,16,29,372,168,29,45.2,37.4,166,74,15,15,130,8,23,46,0,0,0,191,44.6,5.79,0.52,10.6,
ゴメスエルナルド,2010-03,JTサンダーズ,11,18,23,310,168,23,54.2,46.8,130,72,11,9,96,10,24,37,0,0,0,187,55.4,7.3,0.39,13.8,
タヴァレスジョンパウロ,2009-12,パナソニックパンサーズ,11,72,24,158,73,11,46.2,39.2,34,18,5,12,82,2,9,29,102,63,0,87,52.9,3.04,0.5,8.5,61.8
タヴァレスジョンパウロ,2010-01,パナソニックパンサーズ,11,2,6,22,11,0,50.0,50.0,5,4,0,0,25,4,1,10,22,13,0,15,80.0,1.83,0.0,25.0,59.1
タヴァレスジョンパウロ,2010-02,パナソニックパンサーズ,11,16,32,222,104,14,46.8,40.5,34,19,2,7,116,4,16,36,119,69,0,115,55.9,3.25,0.22,7.8,58.0
タヴァレスジョンパウロ,2010-03,パナソニックパンサーズ,11,18,21,151,57,15,37.7,27.8,20,10,1,7,82,5,14,38,87,39,0,69,50.0,2.71,0.33,13.4,44.8
テオロペス,2009-12,サントリーサンバーズ,13,72,24,225,102,18,45.3,37.3,77,32,10,12,82,1,19,18,0,0,0,115,41.6,4.25,0.5,0.9,
テオロペス,2010-01,サントリーサンバーズ,13,8,34,348,166,32,47.7,38.5,157,76,16,10,138,9,36,41,0,0,0,185,48.4,4.88,0.29,7.4,
テオロペス,2010-02,サントリーサンバーズ,13,16,28,306,146,27,47.7,38.9,116,52,13,12,127,6,21,36,0,0,0,164,44.8,5.21,0.43,7.7,
テオロペス,2010-03,サントリーサンバーズ,13,18,25,257,126,22,49.0,40.5,111,57,11,12,103,8,19,38,1,0,0,146,51.4,5.04,0.48,12.4,0.0
ブリンクマンスティーブ,2009-12,FC東京,21,72,24,81,42,5,51.9,45.7,0,0,0,13,58,0,7,7,0,0,0,55,,1.75,0.54,0.0,
ブリンクマンスティーブ,2010-01,FC東京,21,8,31,143,75,8,52.4,46.9,3,0,1,19,107,5,20,24,4,4,0,99,0.0,2.42,0.61,5.6,100.0
ブリンクマンスティーブ,2010-02,FC東京,21,16,29,141,78,10,55.3,48.2,1,0,0,23,94,6,27,22,2,1,0,107,0.0,2.69,0.79,5.1,50.0
ブリンクマンスティーブ,2010-03,FC東京,21,18,19,73,41,0,56.2,56.2,0,0,0,9,51,2,15,15,1,0,0,52,,2.16,0.47,3.9,0.0
ボヨビッチデヤン,2009-12,東レアローズ,12,72,25,226,110,17,48.7,41.2,76,36,10,9,104,5,32,22,3,1,0,124,47.4,4.4,0.36,2.4,33.3
ボヨビッチデヤン,2010-01,東レアローズ,12,8,32,324,160,30,49.4,40.1,125,65,17,16,125,9,28,30,0,0,0,185,52.0,5.0,0.5,7.6,
ボヨビッチデヤン,2010-02,東レアローズ,12,16,31,303,161,18,53.1,47.2,116,60,8,14,115,10,27,34,1,0,0,185,51.7,5.19,0.45,10.2,0.0
ボヨビッチデヤン,2010-03,東レアローズ,12,15,20,180,97,11,53.9,47.8,63,36,3,11,84,9,22,24,0,0,0,117,57.1,4.85,0.55,11.3,
三上圭治郎,2009-12,FC東京,27,72,24,139,64,13,46.0,36.7,20,11,2,2,85,3,20,23,165,113,0,69,55.0,2.67,0.08,4.4,68.5
三上圭治郎,2010-01,FC東京,27,8,25,134,53,16,39.6,27.6,14,4,4,2,74,1,19,14,159,114,0,56,28.6,2.12,0.08,-0.3,71.7
三上圭治郎,2010-02,FC東京,27,16,24,118,41,14,34.7,22.9,17,5,1,3,78,8,20,20,196,137,0,52,29.4,1.71,0.12,10.3,69.9
三上圭治郎,2010-03,FC東京,27,18,13,53,19,5,35.8,26.4,7,3,0,2,32,2,9,13,71,46,0,23,42.9,1.46,0.15,9.4,64.8
上田剛史,2010-03,サントリーサンバーズ,5,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中山大祐,2009-12,JTサンダーズ,8,72,17,0,0,0,,,0,0,0,0,23,1,7,3,0,0,0,1,,0.0,0.0,0.0,
中山大祐,2010-01,JTサンダーズ,8,8,22,0,0,0,,,0,0,0,0,29,1,5,7,0,0,0,1,,0.0,0.0,5.2,
中山大祐,2010-02,JTサンダーズ,8,12,17,0,0,0,,,0,0,0,0,27,1,9,7,0,0,0,1,,0.0,0.0,1.9,
中山大祐,2010-03,JTサンダーズ,8,18,20,0,0,0,,,0,0,0,0,35,2,4,9,0,0,0,2,,0.0,0.0,9.3,
中島悠樹,2009-12,大分三好ヴァイセアドラー,13,72,12,23,7,2,30.4,21.7,0,0,0,5,29,2,1,7,4,3,0,14,,0.58,0.42,12.1,75.0
中島悠樹,2010-01,大分三好ヴァイセアドラー,13,8,33,78,40,6,51.3,43.6,0,0,0,21,82,0,8,11,10,8,0,61,,1.21,0.64,0.9,80.0
中島悠樹,2010-02,大分三好ヴァイセアドラー,13,16,31,77,33,6,42.9,35.1,0,0,0,22,89,2,8,12,9,7,0,57,,1.06,0.71,3.4,77.8
中島悠樹,2010-03,大分三好ヴァイセアドラー,13,18,20,63,36,1,57.1,55.6,1,1,0,9,50,0,4,10,8,8,0,45,100.0,1.8,0.45,3.0,100.0
中村紘二,2009-12,大分三好ヴァイセアドラー,8,72,6,8,2,0,25.0,25.0,0,0,0,1,9,0,1,2,20,13,0,3,,0.33,0.17,2.8,65.0
中村紘二,2010-01,大分三好ヴァイセアドラー,8,8,16,32,15,1,46.9,43.8,0,0,0,1,29,0,4,5,85,55,0,16,,0.94,0.06,0.9,64.7
中村紘二,2010-02,大分三好ヴァイセアドラー,8,16,20,79,28,6,35.4,27.8,3,0,0,3,49,2,4,8,150,94,0,33,0.0,1.4,0.15,6.1,62.7
中村紘二,2010-03,大分三好ヴァイセアドラー,8,18,6,11,1,1,9.1,0.0,0,0,0,0,11,1,2,3,45,26,0,2,,0.17,0.0,11.4,57.8
中谷宏大,2009-12,FC東京,15,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸山祥二,2009-12,豊田合成トレフェルサ,18,72,19,14,5,3,35.7,14.3,0,0,0,4,41,7,5,9,0,0,0,16,,0.26,0.21,19.5,
丸山祥二,2010-01,豊田合成トレフェルサ,18,8,21,16,8,2,50.0,37.5,0,0,0,10,44,2,10,14,4,4,0,20,,0.38,0.48,6.8,100.0
丸山祥二,2010-02,豊田合成トレフェルサ,18,16,14,24,11,1,45.8,41.7,0,0,0,5,50,1,7,12,2,0,0,17,,0.79,0.36,4.5,0.0
丸山祥二,2010-03,豊田合成トレフェルサ,18,18,13,14,9,0,64.3,64.3,0,0,0,1,25,1,3,9,2,1,0,11,,0.69,0.08,10.0,50.0
丹山禎昭,2009-12,JTサンダーズ,5,36,4,0,0,0,,,0,0,0,0,10,0,2,2,0,0,0,0,,0.0,0.0,0.0,
丹山禎昭,2010-01,JTサンダーズ,5,3,2,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
丹山禎昭,2010-02,JTサンダーズ,5,2,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
丹山禎昭,2010-03,JTサンダーズ,5,12,9,0,0,0,,,0,0,0,0,12,0,4,3,0,0,0,0,,0.0,0.0,-2.1,
二木健太,2009-12,サントリーサンバーズ,14,12,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
二木健太,2010-01,サントリーサンバーズ,14,2,2,4,4,0,100.0,100.0,0,0,0,0,3,0,0,1,0,0,0,4,,2.0,0.0,8.3,
二木健太,2010-02,サントリーサンバーズ,14,6,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
五十嵐元,2009-12,大分三好ヴァイセアドラー,9,72,7,5,3,0,60.0,60.0,0,0,0,0,4,0,2,1,26,17,0,3,,0.43,0.0,-6.2,65.4
五十嵐元,2010-01,大分三好ヴァイセアドラー,9,8,2,0,0,0,,,0,0,0,0,0,0,0,0,2,1,0,0,,0.0,0.0,,50.0
五十嵐元,2010-02,大分三好ヴァイセアドラー,9,16,12,59,34,3,57.6,52.5,1,0,0,6,37,0,5,4,122,81,0,40,0.0,2.83,0.5,-0.7,66.4
五十嵐元,2010-03,大分三好ヴァイセアドラー,9,18,17,73,30,2,41.1,38.4,0,0,0,4,58,3,11,13,149,96,0,37,,1.76,0.24,6.0,64.4
井上俊輔,2009-12,JTサンダーズ,19,72,17,8,4,0,50.0,50.0,0,0,0,4,46,0,6,11,0,0,0,8,,0.24,0.24,2.7,
井上俊輔,2010-01,JTサンダーズ,19,8,24,16,6,0,37.5,37.5,0,0,0,8,71,3,12,21,0,0,0,17,,0.25,0.33,7.4,
井上俊輔,2010-02,JTサンダーズ,19,16,8,2,2,0,100.0,100.0,0,0,0,3,14,0,4,2,0,0,0,5,,0.25,0.38,-3.6,
井上俊輔,2010-03,JTサンダーズ,19,18,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
井上崇昭,2009-12,豊田合成トレフェルサ,8,60,13,55,24,9,43.6,27.3,19,10,3,1,27,0,10,9,29,11,0,25,52.6,1.85,0.08,-0.9,37.9
井上崇昭,2010-01,豊田合成トレフェルサ,8,4,3,2,1,1,50.0,0.0,0,0,0,0,2,1,0,0,3,0,0,2,,0.33,0.0,50.0,0.0
井上崇昭,2010-02,豊田合成トレフェルサ,8,16,27,153,77,16,50.3,39.9,38,22,4,14,86,2,10,30,82,34,0,93,57.9,2.85,0.52,8.1,41.5
井上崇昭,2010-03,豊田合成トレフェルサ,8,18,25,140,68,5,48.6,45.0,33,14,4,10,91,2,12,22,71,34,0,80,42.4,2.72,0.4,4.9,47.9
井上裕介,2009-12,堺ブレイザーズ,2,72,25,0,0,0,,,0,0,0,0,0,0,0,0,115,88,0,0,,0.0,0.0,,76.5
井上裕介,2010-01,堺ブレイザーズ,2,8,26,0,0,0,,,0,0,0,0,0,0,0,0,107,83,0,0,,0.0,0.0,,77.6
井上裕介,2010-02,堺ブレイザーズ,2,16,32,0,0,0,,,0,0,0,0,0,0,0,0,126,93,0,0,,0.0,0.0,,73.8
井上裕介,2010-03,堺ブレイザーズ,2,18,26,0,0,0,,,0,0,0,0,0,0,0,0,112,79,0,0,,0.0,0.0,,70.5
今村駿,2010-01,堺ブレイザーズ,19,8,20,3,0,0,0.0,0.0,0,0,0,10,68,2,2,23,3,1,0,12,,0.0,0.5,10.7,33.3
今村駿,2010-02,堺ブレイザーズ,19,16,32,5,2,0,40.0,40.0,0,0,0,9,109,2,8,39,3,0,0,13,,0.06,0.28,8.9,0.0
今村駿,2010-03,堺ブレイザーズ,19,18,26,6,5,0,83.3,83.3,0,0,0,6,82,2,7,20,0,0,0,13,,0.19,0.23,6.4,
今田祐介,2009-12,東レアローズ,14,72,12,57,27,5,47.4,38.6,7,2,3,6,39,0,9,8,68,38,0,33,28.6,2.25,0.5,-0.6,55.9
今田祐介,2010-01,東レアローズ,14,8,16,73,31,8,42.5,31.5,8,6,0,3,36,0,6,8,57,38,0,34,75.0,1.94,0.19,1.4,66.7
今田祐介,2010-02,東レアローズ,14,16,29,119,59,6,49.6,44.5,11,7,1,6,102,5,16,24,114,58,0,70,63.6,2.03,0.21,6.9,50.9
今田祐介,2010-03,東レアローズ,14,18,15,93,42,9,45.2,35.5,32,16,5,4,49,2,8,14,55,30,0,48,50.0,2.8,0.27,7.1,54.5
伊東克明,2009-12,FC東京,9,48,14,30,11,0,36.7,36.7,4,1,0,1,24,1,3,5,46,25,0,13,25.0,0.79,0.07,6.2,54.3
伊東克明,2010-01,FC東京,9,8,28,115,46,6,40.0,34.8,4,1,2,7,89,1,11,19,162,102,0,54,25.0,1.64,0.25,3.4,63.0
伊東克明,2010-02,FC東京,9,16,16,45,13,3,28.9,22.2,0,0,0,2,37,1,2,9,87,56,0,16,,0.81,0.12,7.4,64.4
伊東克明,2010-03,FC東京,9,18,14,31,10,2,32.3,25.8,0,0,0,1,32,1,5,15,47,22,0,12,,0.71,0.07,10.9,46.8
伊東勇樹,2010-01,パナソニックパンサーズ,4,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤信博,2009-12,堺ブレイザーズ,15,72,22,38,15,5,39.5,26.3,1,0,0,7,46,2,6,8,1,1,0,24,0.0,0.68,0.32,5.4,100.0
伊藤信博,2010-01,堺ブレイザーズ,15,4,9,20,8,1,40.0,35.0,0,0,0,7,19,0,5,4,0,0,0,15,,0.89,0.78,-1.3,
伊藤信博,2010-03,堺ブレイザーズ,15,12,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐別當賢治,2009-12,サントリーサンバーズ,15,72,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐別當賢治,2010-01,サントリーサンバーズ,15,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐別當賢治,2010-02,サントリーサンバーズ,15,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐別當賢治,2010-03,サントリーサンバーズ,15,18,4,0,0,0,,,0,0,0,0,0,0,0,0,7,4,0,0,,0.0,0.0,,57.1
内藤和也,2010-01,堺ブレイザーズ,5,4,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
内藤和也,2010-02,堺ブレイザーズ,5,16,17,0,0,0,,,0,0,0,0,16,0,4,6,0,0,0,0,,0.0,0.0,3.1,
内藤和也,2010-03,堺ブレイザーズ,5,18,14,0,0,0,,,0,0,0,0,19,1,7,6,0,0,0,1,,0.0,0.0,3.9,
前田和樹,2009-12,FC東京,28,72,24,148,65,5,43.9,40.5,46,23,3,5,76,2,24,26,52,35,0,72,50.0,2.71,0.21,3.3,67.3
前田和樹,2010-01,FC東京,28,8,19,132,53,12,40.2,31.1,51,26,5,6,62,1,12,9,9,8,0,60,51.0,2.79,0.32,0.4,88.9
前田和樹,2010-02,FC東京,28,16,27,171,70,9,40.9,35.7,58,20,5,9,90,3,18,18,56,36,0,82,34.5,2.59,0.33,3.3,64.3
前田和樹,2010-03,FC東京,28,18,11,59,24,3,40.7,35.6,15,5,1,1,30,2,8,12,31,19,0,27,33.3,2.18,0.09,10.0,61.3
前田徹也,2009-12,大分三好ヴァイセアドラー,6,72,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
前田徹也,2010-01,大分三好ヴァイセアドラー,6,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
前田徹也,2010-02,大分三好ヴァイセアドラー,6,16,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
前田徹也,2010-03,大分三好ヴァイセアドラー,6,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
加賀龍哉,2009-12,FC東京,14,72,20,68,34,7,50.0,39.7,0,0,0,4,46,0,3,9,4,4,0,38,,1.7,0.2,3.3,100.0
加賀龍哉,2010-01,FC東京,14,8,24,66,28,2,42.4,39.4,0,0,0,10,60,0,1,15,3,1,0,38,,1.17,0.42,5.8,33.3
加賀龍哉,2010-02,FC東京,14,16,28,89,49,7,55.1,47.2,0,0,0,18,93,2,6,27,1,0,0,69,,1.75,0.64,7.8,0.0
加賀龍哉,2010-03,FC東京,14,18,18,46,22,0,47.8,47.8,0,0,0,9,59,2,4,13,2,0,0,33,,1.22,0.5,7.2,0.0
勝野裕士,2009-12,東レアローズ,15,72,13,0,0,0,,,0,0,0,0,0,0,0,0,68,50,0,0,,0.0,0.0,,73.5
勝野裕士,2010-01,東レアローズ,15,8,14,0,0,0,,,0,0,0,0,0,0,0,0,72,50,0,0,,0.0,0.0,,69.4
勝野裕士,2010-02,東レアローズ,15,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
勝野裕士,2010-03,東レアローズ,15,18,15,0,0,0,,,0,0,0,0,0,0,0,0,136,75,0,0,,0.0,0.0,,55.1
北島武,2009-12,堺ブレイザーズ,4,72,24,136,54,9,39.7,33.1,18,7,1,10,101,7,23,36,196,123,0,71,38.9,2.25,0.42,10.1,62.8
北島武,2010-01,堺ブレイザーズ,4,8,23,142,50,13,35.2,26.1,22,6,7,9,86,5,20,39,163,109,0,64,27.3,2.17,0.39,11.3,66.9
北島武,2010-02,堺ブレイザーズ,4,16,30,202,77,21,38.1,27.7,20,8,3,14,123,12,30,49,246,160,0,103,40.0,2.57,0.47,13.6,65.0
北島武,2010-03,堺ブレイザーズ,4,18,19,121,43,14,35.5,24.0,16,6,3,8,89,5,23,30,160,106,0,56,37.5,2.26,0.42,7.6,66.2
北川祐介,2009-12,豊田合成トレフェルサ,2,72,23,37,21,1,56.8,54.1,0,0,0,18,77,0,3,13,4,3,0,39,,0.91,0.78,3.2,75.0
北川祐介,2010-01,豊田合成トレフェルサ,2,8,32,43,23,1,53.5,51.2,0,0,0,21,92,2,2,12,2,1,0,46,,0.72,0.66,4.9,50.0
北川祐介,2010-02,豊田合成トレフェルサ,2,16,29,54,25,4,46.3,38.9,0,0,0,22,88,0,2,15,11,10,0,47,,0.86,0.76,3.7,90.9
北川祐介,2010-03,豊田合成トレフェルサ,2,18,25,39,21,3,53.8,46.2,0,0,0,28,73,1,1,14,4,2,0,50,,0.84,1.12,5.8,50.0
古田史郎,2009-12,東レアローズ,3,24,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
古田史郎,2010-03,東レアローズ,3,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
古賀幸一郎,2009-12,豊田合成トレフェルサ,7,72,24,0,0,0,,,0,0,0,0,0,0,0,0,142,113,0,0,,0.0,0.0,,79.6
古賀幸一郎,2010-01,豊田合成トレフェルサ,7,8,32,0,0,0,,,0,0,0,0,0,0,0,0,109,81,0,0,,0.0,0.0,,74.3
古賀幸一郎,2010-02,豊田合成トレフェルサ,7,16,29,0,0,0,,,0,0,0,0,0,0,0,0,125,93,0,0,,0.0,0.0,,74.4
古賀幸一郎,2010-03,豊田合成トレフェルサ,7,18,25,0,0,0,,,0,0,0,0,0,0,0,0,95,62,0,0,,0.0,0.0,,65.3
吉田譲,2009-12,サントリーサンバーズ,4,72,20,2,1,0,50.0,50.0,0,0,0,2,52,3,9,19,0,0,0,6,,0.05,0.1,10.6,
吉田譲,2010-01,サントリーサンバーズ,4,6,18,0,0,0,,,0,0,0,2,26,3,11,2,0,0,0,5,,0.0,0.11,2.9,
吉田譲,2010-02,サントリーサンバーズ,4,10,16,0,0,0,,,0,0,0,0,18,1,6,4,0,0,0,1,,0.0,0.0,2.8,
吉田譲,2010-03,サントリーサンバーズ,4,12,8,0,0,0,,,0,0,0,0,10,0,2,4,0,0,0,0,,0.0,0.0,5.0,
名田篤史,2009-12,堺ブレイザーズ,9,48,3,1,0,0,0.0,0.0,1,0,0,0,4,0,2,0,0,0,0,0,0.0,0.0,0.0,-12.5,
名田篤史,2010-01,堺ブレイザーズ,9,8,10,7,3,1,42.9,28.6,0,0,0,0,12,0,4,1,13,7,0,3,,0.3,0.0,-6.2,53.8
名田篤史,2010-02,堺ブレイザーズ,9,16,22,34,9,3,26.5,17.6,3,0,0,2,12,0,4,1,20,7,0,11,0.0,0.41,0.09,-6.2,35.0
名田篤史,2010-03,堺ブレイザーズ,9,18,13,28,14,0,50.0,50.0,0,0,0,0,15,0,0,1,5,2,0,14,,1.08,0.0,1.7,40.0
國近公太,2009-12,JTサンダーズ,13,72,20,67,23,5,34.3,26.9,13,4,0,4,55,3,5,9,121,88,0,30,30.8,1.15,0.2,7.3,72.7
國近公太,2010-01,JTサンダーズ,13,6,23,149,66,17,44.3,32.9,42,21,6,9,91,4,10,25,224,172,0,79,50.0,2.87,0.39,8.5,76.8
國近公太,2010-02,JTサンダーズ,13,16,28,127,64,6,50.4,45.7,43,17,1,5,103,3,13,33,240,161,0,72,39.5,2.29,0.18,7.8,67.1
國近公太,2010-03,JTサンダーズ,13,18,17,76,30,7,39.5,30.3,13,5,1,5,71,5,7,22,113,80,0,40,38.5,1.76,0.29,12.3,70.8
土屋雄太,2009-12,FC東京,13,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
土屋雄太,2010-01,FC東京,13,2,2,8,3,1,37.5,25.0,1,1,0,1,9,0,0,0,11,5,0,4,100.0,1.5,0.5,0.0,45.5
坂本雄一郎,2009-12,サントリーサンバーズ,3,72,21,43,28,2,65.1,60.5,0,0,0,11,42,1,4,14,4,3,0,40,,1.33,0.52,8.3,75.0
坂本雄一郎,2010-01,サントリーサンバーズ,3,8,32,73,40,3,54.8,50.7,1,0,0,25,81,0,7,26,5,3,0,65,0.0,1.25,0.78,5.9,60.0
坂本雄一郎,2010-02,サントリーサンバーズ,3,16,27,60,35,3,58.3,53.3,0,0,0,17,65,1,7,26,1,1,0,53,,1.3,0.63,8.8,100.0
坂本雄一郎,2010-03,サントリーサンバーズ,3,18,18,14,3,1,21.4,14.3,0,0,0,4,14,0,1,3,0,0,0,7,,0.17,0.22,3.6,
坂梨朋彦,2010-02,堺ブレイザーズ,14,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
塚崎祐平,2009-12,JTサンダーズ,16,12,2,4,2,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,2,,1.0,0.0,,
塚崎祐平,2010-01,JTサンダーズ,16,6,5,43,23,2,53.5,48.8,18,11,2,1,11,0,4,1,0,0,0,24,61.1,4.6,0.2,-6.8,
塚崎祐平,2010-02,JTサンダーズ,16,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
増成一志,2009-12,大分三好ヴァイセアドラー,22,24,2,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,0,,0.0,0.0,5.0,
増野彰,2009-12,堺ブレイザーズ,11,72,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
増野彰,2010-01,堺ブレイザーズ,11,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
増野彰,2010-02,堺ブレイザーズ,11,16,4,0,0,0,,,0,0,0,0,5,0,0,0,0,0,0,0,,0.0,0.0,0.0,
増野彰,2010-03,堺ブレイザーズ,11,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大上正裕,2009-12,JTサンダーズ,21,72,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大上正裕,2010-01,JTサンダーズ,21,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大上正裕,2010-02,JTサンダーズ,21,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大上正裕,2010-03,JTサンダーズ,21,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大庭健裕,2009-12,FC東京,8,72,13,15,9,0,60.0,60.0,0,0,0,2,25,0,0,4,0,0,0,11,,0.69,0.15,4.0,
大庭健裕,2010-01,FC東京,8,8,21,36,18,1,50.0,47.2,0,0,0,8,43,2,3,4,1,1,0,28,,0.86,0.38,5.2,100.0
大庭健裕,2010-02,FC東京,8,16,5,7,3,0,42.9,42.9,0,0,0,1,7,0,1,3,0,0,0,4,,0.6,0.2,7.1,
大庭健裕,2010-03,FC東京,8,18,7,8,4,0,50.0,50.0,0,0,0,1,6,0,0,1,0,0,0,5,,0.57,0.14,4.2,
大竹貴久,2009-12,パナソニックパンサーズ,16,48,7,0,0,0,,,0,0,0,0,2,1,0,0,0,0,0,1,,0.0,0.0,50.0,
大竹貴久,2010-01,パナソニックパンサーズ,16,8,11,1,0,0,0.0,0.0,0,0,0,1,7,0,0,1,0,0,0,1,,0.0,0.09,3.6,
大竹貴久,2010-02,パナソニックパンサーズ,16,16,26,2,2,0,100.0,100.0,0,0,0,4,61,3,4,14,0,0,0,9,,0.08,0.15,9.0,
大竹貴久,2010-03,パナソニックパンサーズ,16,18,20,1,0,0,0.0,0.0,0,0,0,3,45,0,1,12,1,0,0,3,,0.0,0.15,6.1,0.0
大道大輔,2009-12,堺ブレイザーズ,18,72,16,36,19,1,52.8,50.0,0,0,0,3,29,0,1,7,4,3,0,22,,1.19,0.19,5.2,75.0
大道大輔,2010-01,堺ブレイザーズ,18,8,20,43,23,2,53.5,48.8,0,0,0,12,50,1,1,13,13,10,0,36,,1.15,0.6,8.0,76.9
大道大輔,2010-02,堺ブレイザーズ,18,16,31,80,47,4,58.8,53.8,0,0,0,17,73,1,4,25,6,2,0,65,,1.52,0.55,8.6,33.3
大道大輔,2010-03,堺ブレイザーズ,18,18,21,52,25,4,48.1,40.4,0,0,0,10,46,0,2,11,0,0,0,35,,1.19,0.48,4.9,
