月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,デンソーエアリービーズ,13,,奥村麻依,10,3,3,3,1,0,38,15,0,39.5,39.5,1.5,0,0,0,,5,0.5,43,2,0,14,12.8,0,0,0,
11,デンソーエアリービーズ,13,,奥村麻依,7,3,2,2,0,0,25,8,1,32.0,28.0,1.1,0,0,0,,7,1.0,26,2,0,12,19.2,0,0,0,
12,デンソーエアリービーズ,13,,奥村麻依,24,5,6,6,4,2,82,29,1,35.4,34.1,1.2,0,0,0,,11,0.5,66,0,3,10,2.7,4,3,1,87.5
01,デンソーエアリービーズ,13,,奥村麻依,7,2,2,2,1,0,25,6,1,24.0,20.0,0.9,0,0,0,,4,0.6,30,1,1,5,6.7,4,2,1,62.5
