試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-12-05,千葉エンゼルクロス,4,,石川綾菜,2,□,nan,□,nan,nan,5,2,3,40.0,-20.0,1.00,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,,,,,,,,
2020-12-05,千葉エンゼルクロス,5,,森田紫,3,■,■,■,nan,nan,24,10,2,41.7,33.3,3.33,0,0,0,-,1,0.33,11,1,0,3,15.9,0,0,0,-,,,,,,,,
2020-12-05,千葉エンゼルクロス,7,,渋川小夏,3,■,■,■,nan,nan,25,6,1,24.0,20.0,2.00,2,2,0,100.0,0,-,10,0,0,0,0.0,11,5,4,63.6,,,,,,,,
2020-12-05,千葉エンゼルクロス,9,,岡村真衣,2,□,nan,□,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,3,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-05,千葉エンゼルクロス,11,,関根友香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,千葉エンゼルクロス,12,,吉田奈未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,千葉エンゼルクロス,13,,木村汐里,3,■,■,■,nan,nan,31,7,3,22.6,12.9,2.33,1,0,0,0.0,1,0.33,11,0,0,3,6.8,31,10,11,50.0,,,,,,,,
2020-12-05,千葉エンゼルクロス,14,L,鶴ヶ崎佳寿葉,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,5,6,50.0,,,,,,,,
2020-12-05,千葉エンゼルクロス,15,,中島優花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,千葉エンゼルクロス,16,,名原寧音,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0,0,-,,,,,,,,
2020-12-05,千葉エンゼルクロス,18,,徳石あかり,3,■,■,■,nan,nan,13,3,0,23.1,23.1,1.00,0,0,0,-,1,0.33,7,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-05,千葉エンゼルクロス,19,,鶴田佳菜,3,■,■,■,nan,nan,36,7,3,19.4,11.1,2.33,1,0,0,0.0,1,0.33,7,0,0,1,3.6,0,0,0,-,,,,,,,,
2020-12-05,千葉エンゼルクロス,20,,古川友,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,2,55.6,,,,,,,,
2020-12-05,千葉エンゼルクロス,21,,松原南,1,nan,□,nan,nan,nan,6,2,1,33.3,16.7,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,千葉エンゼルクロス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,143,37,13,25.9,16.8,12.33,5,2,0,40.0,5,1.67,58,1,1,8,4.7,67,24,23,53.0,139,47,5,33.8,7,2.33,11.5,61.4
