試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-07,トヨタ車体クインシーズ,1,,鴫原ひなた,3,■,■,nan,□,nan,8,1,1,12.5,0.0,0.33,1,0,0,0.0,0,-,5,0,1,1,0.0,14,2,6,35.7,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,6,L,村永奈央,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,7,5,67.9,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,7,,渡邊彩,5,■,■,■,■,■,20,12,0,60.0,60.0,2.40,0,0,0,-,2,0.40,16,0,1,3,3.1,0,0,0,-,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,8,L,榊原美沙都,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,10,,熊井風音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,13,,ソロカイテインドレ,5,■,■,■,■,■,54,26,4,48.1,40.7,5.20,11,3,1,27.3,1,0.20,12,0,4,2,-4.2,0,0,0,-,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,14,,松本亜弥華,5,■,■,■,■,■,14,5,2,35.7,21.4,1.00,0,0,0,-,1,0.20,16,1,3,3,6.2,2,1,0,50.0,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,15,,杉郁香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,16,,中屋夏澄,1,nan,□,nan,nan,nan,5,1,1,20.0,0.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,17,,藪田美穂子,5,□,□,■,■,■,29,9,3,31.0,20.7,1.80,2,0,1,0.0,1,0.20,13,0,1,3,3.8,26,11,8,57.7,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,18,,山上有紀,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,20,,山形理沙子,5,■,■,■,■,■,5,4,0,80.0,80.0,0.80,0,0,0,-,0,-,18,1,0,8,16.7,0,0,0,-,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,22,,大川愛海,5,■,■,■,■,■,36,7,2,19.4,13.9,1.40,4,1,1,25.0,0,-,17,0,3,4,1.5,37,16,10,56.8,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,25,,周田夏紀,3,□,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,5,1,1,0,15.0,0,0,0,-,,,,,,,,
2021-03-07,トヨタ車体クインシーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,171,65,13,38.0,30.4,13.00,18,4,3,22.2,5,1.00,102,3,14,24,5.4,93,37,29,55.4,161,59,11,36.6,12,2.40,7.6,63.4
