試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,1,,竹田沙希,4,■,■,■,■,nan,37,10,2,27.0,21.6,2.50,0,0,0,-,0,-,14,2,2,7,23.9,44,24,0,54.5,12
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,2,,矢野美子,2,■,■,nan,nan,nan,9,2,2,22.2,0.0,1.00,0,0,0,-,0,-,8,1,0,4,22.5,0,0,0,-,3
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,4,,藤田夏未,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,19,1,2,10,17.4,0,0,0,-,1
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,5,,平松美有紀,4,■,■,■,■,nan,20,10,0,50.0,50.0,2.50,0,0,0,-,1,0.25,12,0,2,4,8.3,0,0,0,-,11
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,6,,衛藤智美,2,nan,nan,■,■,nan,12,4,1,33.3,25.0,2.00,0,0,0,-,0,-,9,0,0,3,8.3,0,0,0,-,4
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,7,,日隈佑,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,8,,川島里華,2,□,□,nan,nan,nan,4,2,1,50.0,25.0,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,2
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,11,L,梶原雪路,2,●,●,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,0,62.5,0
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,12,,山田真里,4,■,■,■,■,nan,26,10,0,38.5,38.5,2.50,0,0,0,-,1,0.25,13,1,0,6,19.2,16,7,0,43.8,12
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,13,L,高橋咲妃惠,3,nan,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,5,0,83.3,0
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,14,,藤原亜紀,2,nan,nan,□,□,nan,11,4,1,36.4,27.3,2.00,0,0,0,-,0,-,3,0,1,0,0.0,2,0,0,0.0,4
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,16,,山田侑樹,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,1,1,0,100.0,0
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,18,,眞恵子,2,nan,nan,□,□,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,23,,カナニダニエルソン,4,■,■,■,■,nan,53,21,2,39.6,35.8,5.25,6,1,1,16.7,1,0.25,10,0,2,4,10.0,3,2,0,66.7,22
2014-03-29,トヨタ車体クインシーズ,岡山シーガルズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,177,64,9,36.2,31.1,16.00,6,1,1,16.7,3,0.75,90,5,9,39,15.5,81,45,0,55.6,72
