試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,1,,熊前知加子,4,■,■,■,■,nan,44,22,2,50.0,45.5,5.50,0,0,0,-,1,0.25,13,0,2,6,11.5,0,0,0,-,23,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,2,,木村久美,4,■,■,■,■,nan,11,5,0,45.5,45.5,1.25,0,0,0,-,1,0.25,15,0,1,5,8.3,29,24,0,82.8,6,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,3,,苧坂一美,4,■,■,■,■,nan,15,10,1,66.7,60.0,2.50,0,0,0,-,2,0.50,12,1,2,2,10.8,0,0,0,-,13,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,4,,小玉佐知子,4,■,■,■,■,nan,3,1,0,33.3,33.3,0.25,0,0,0,-,0,-,16,0,1,4,6.2,1,0,0,0.0,1,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,6,,向井久子,3,■,■,■,nan,nan,16,3,1,18.8,12.5,1.00,0,0,0,-,1,0.33,6,0,0,2,8.3,8,5,0,62.5,4,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,7,,上田かおり,1,□,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,10,L,佐野優子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,19,0,76.0,0,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,12,,池田幸子,1,nan,nan,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,13,,五十川葉子,4,□,□,□,■,nan,17,9,1,52.9,47.1,2.25,0,0,0,-,0,-,13,0,0,2,3.8,13,11,0,84.6,9,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,15,,芝田安希,2,nan,□,nan,□,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,16,,冨田寧寧,4,■,■,■,■,nan,21,16,0,76.2,76.2,4.00,0,0,0,-,2,0.50,19,0,0,4,5.3,1,0,0,0.0,18,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,20,,山崎望美,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2002-02-09,東レアローズ,JTマーヴェラス,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,132,67,5,50.8,47.0,16.75,0,0,0,-,7,1.75,96,1,6,26,7.6,77,59,0,76.6,75,151,65,10,43.0,5,1.25,7.0,70.0
