試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2003-03-15,サントリーサンバーズ,JTサンダーズ,1,,山村宏太,4,■,■,■,■,nan,12,7,0,58.3,58.3,1.75,0,0,0,-,4,1.00,12,0,2,1,2.1,1,1,0,100.0,11
2003-03-15,サントリーサンバーズ,JTサンダーズ,2,,佐々木太一,1,■,nan,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,1,1.00,4,0,1,1,6.2,1,0,0,0.0,2
2003-03-15,サントリーサンバーズ,JTサンダーズ,4,,清水雅之,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2003-03-15,サントリーサンバーズ,JTサンダーズ,5,,小坂慎吾,3,nan,■,■,■,nan,12,7,1,58.3,50.0,2.33,0,0,0,-,1,0.33,12,2,4,0,13.3,22,16,0,72.7,10
2003-03-15,サントリーサンバーズ,JTサンダーズ,6,,栗原圭介,3,nan,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,0,2,1,1.9,0,0,0,-,0
2003-03-15,サントリーサンバーズ,JTサンダーズ,8,,西田靖宏,3,nan,■,■,■,nan,27,14,2,51.9,44.4,4.67,8,5,1,62.5,0,-,11,0,4,4,9.1,0,0,0,-,14
2003-03-15,サントリーサンバーズ,JTサンダーズ,10,,荻野正二,1,■,nan,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,2,2.00,4,0,1,1,6.2,5,5,0,100.0,3
2003-03-15,サントリーサンバーズ,JTサンダーズ,11,L,津曲勝利,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,17,0,81.0,0
2003-03-15,サントリーサンバーズ,JTサンダーズ,12,,木原丈裕,1,■,nan,nan,nan,nan,6,4,0,66.7,66.7,4.00,0,0,0,-,0,-,7,0,1,2,7.1,2,1,0,50.0,4
2003-03-15,サントリーサンバーズ,JTサンダーズ,15,,栗原功武,3,nan,■,■,■,nan,8,7,0,87.5,87.5,2.33,0,0,0,-,2,0.67,14,0,0,3,5.4,1,0,0,0.0,9
2003-03-15,サントリーサンバーズ,JTサンダーズ,16,,ジルソンベルナルド,1,■,nan,nan,nan,nan,8,6,1,75.0,62.5,6.00,3,2,1,66.7,0,-,3,0,3,0,0.0,0,0,0,-,6
2003-03-15,サントリーサンバーズ,JTサンダーズ,19,,桑田鎮典,3,nan,■,■,■,nan,21,10,3,47.6,33.3,3.33,4,3,0,75.0,3,1.00,14,2,4,2,15.0,17,11,0,64.7,15
2003-03-15,サントリーサンバーズ,JTサンダーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,97,57,7,58.8,51.5,14.25,15,10,2,66.7,13,3.25,97,4,22,16,7.4,70,51,0,72.9,74
