名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
川島亜依美,岡山シーガルズ,28,4,20,5,2,25.0,15.0,0,0,0,2,13,1,1,4,1,1,0,,1.2,0.5,13.5,100.0
川島里華,トヨタ車体クインシーズ,8,1,3,1,0,33.3,33.3,0,0,0,1,0,0,0,0,0,0,0,,1.0,1.0,,
川畑夏希,岡山シーガルズ,24,3,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
川畑愛希,岡山シーガルズ,8,4,13,1,2,7.7,-7.7,0,0,0,1,4,0,0,1,11,6,0,,0.2,0.2,6.2,54.5
平井香菜子,久光製薬スプリングス,9,4,18,9,2,50.0,38.9,0,0,0,2,10,0,1,3,0,0,0,,2.2,0.5,5.0,
平松美有紀,トヨタ車体クインシーズ,5,3,12,5,0,41.7,41.7,0,0,0,2,5,0,0,0,0,0,0,,1.7,0.7,0.0,
新鍋理沙,久光製薬スプリングス,3,4,32,8,0,25.0,25.0,0,0,0,0,17,1,3,7,19,17,0,,2.0,0.0,11.8,89.5
日隈佑,トヨタ車体クインシーズ,7,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
木村美里,東レアローズ,12,3,0,0,0,,,0,0,0,0,0,0,0,0,25,15,0,,0.0,0.0,,60.0
村田奈都美,岡山シーガルズ,12,2,9,2,1,22.2,11.1,0,0,0,0,3,0,1,0,5,4,0,,1.0,0.0,-8.3,80.0
栗原恵,岡山シーガルズ,11,4,33,4,1,12.1,9.1,1,0,0,0,13,2,1,2,16,7,0,0.0,1.0,0.0,17.3,43.8
梶原雪路,トヨタ車体クインシーズ,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
水田祐未,久光製薬スプリングス,5,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
狩野舞子,久光製薬スプリングス,11,3,0,0,0,,,0,0,0,0,6,1,0,1,0,0,0,,0.0,0.0,20.8,
田代佳奈美,東レアローズ,11,3,0,0,0,,,0,0,0,0,6,1,0,1,0,0,0,,0.0,0.0,20.8,
眞恵子,トヨタ車体クインシーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
矢野美子,トヨタ車体クインシーズ,2,2,7,5,0,71.4,71.4,0,0,0,2,8,0,0,3,0,0,0,,2.5,1.0,9.4,
石井優希,久光製薬スプリングス,6,4,33,12,3,36.4,27.3,3,1,0,0,12,0,0,5,26,18,0,33.3,3.0,0.0,10.4,69.2
石橋里紗,久光製薬スプリングス,23,2,0,0,0,,,0,0,0,0,3,0,2,1,0,0,0,,0.0,0.0,-8.3,
石田瑞穂,久光製薬スプリングス,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
福田舞,岡山シーガルズ,5,4,24,8,2,33.3,25.0,0,0,0,3,8,1,0,3,7,6,0,,2.0,0.8,21.9,85.7
竹田沙希,トヨタ車体クインシーズ,1,3,20,5,2,25.0,15.0,0,0,0,0,6,0,0,2,16,11,0,,1.7,0.0,8.3,68.8
筒井さやか,久光製薬スプリングス,20,4,0,0,0,,,0,0,0,0,0,0,0,0,23,15,0,,0.0,0.0,,65.2
筒井視穂子,久光製薬スプリングス,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤原亜紀,トヨタ車体クインシーズ,14,2,9,2,0,22.2,22.2,0,0,0,0,6,0,0,1,8,3,0,,1.0,0.0,4.2,37.5
藤本果歩,東レアローズ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤田夏未,トヨタ車体クインシーズ,4,3,0,0,0,,,0,0,0,0,13,1,1,7,0,0,0,,0.0,0.0,19.2,
衛藤智美,トヨタ車体クインシーズ,6,2,4,1,0,25.0,25.0,0,0,0,0,4,0,0,1,0,0,0,,0.5,0.0,6.2,
迫田さおり,東レアローズ,6,3,44,20,1,45.5,43.2,9,5,0,2,8,1,0,5,0,0,0,55.6,6.7,0.7,28.1,
野本梨佳,久光製薬スプリングス,8,3,11,7,0,63.6,63.6,0,0,0,1,0,0,0,0,0,0,0,,2.3,0.3,,
野村明日香,東レアローズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
長岡望悠,久光製薬スプリングス,1,4,40,20,3,50.0,42.5,6,3,1,3,7,0,1,3,1,0,0,50.0,5.0,0.8,7.1,0.0
関李香,岡山シーガルズ,4,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋咲妃惠,トヨタ車体クインシーズ,13,3,0,0,0,,,0,0,0,0,0,0,0,0,7,4,0,,0.0,0.0,,57.1
高田ありさ,東レアローズ,4,3,30,13,2,43.3,36.7,0,0,0,0,16,3,1,7,21,11,0,,4.3,0.0,28.1,52.4
