試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2014-03-30,岡山シーガルズ,久光製薬スプリングス,1,L,吉田みなみ,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-30,岡山シーガルズ,久光製薬スプリングス,2,,山口舞,3,■,■,■,nan,nan,18,10,1,55.6,50.0,3.33,0,0,0,-,1,0.33,9,0,0,0,0.0,0,0,0,-,11
2014-03-30,岡山シーガルズ,久光製薬スプリングス,3,,佐々木侑,1,nan,nan,□,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,4,1,0,2,32.5,3,1,0,33.3,2
2014-03-30,岡山シーガルズ,久光製薬スプリングス,4,,関李香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-30,岡山シーガルズ,久光製薬スプリングス,5,,福田舞,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-30,岡山シーガルズ,久光製薬スプリングス,7,,佐々木萌,3,■,■,■,nan,nan,37,7,0,18.9,18.9,2.33,0,0,0,-,2,0.67,10,0,1,2,5.0,13,9,0,69.2,9
2014-03-30,岡山シーガルズ,久光製薬スプリングス,8,,川畑愛希,3,■,■,■,nan,nan,14,4,1,28.6,21.4,1.33,0,0,0,-,0,-,9,0,0,3,8.3,11,4,0,36.4,4
2014-03-30,岡山シーガルズ,久光製薬スプリングス,11,,栗原恵,3,■,■,■,nan,nan,39,13,1,33.3,30.8,4.33,2,0,1,0.0,2,0.67,10,1,1,2,15.0,13,9,0,69.2,16
2014-03-30,岡山シーガルズ,久光製薬スプリングス,12,,村田奈都美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-30,岡山シーガルズ,久光製薬スプリングス,14,,宮下遥,3,■,■,■,nan,nan,4,2,0,50.0,50.0,0.67,0,0,0,-,0,-,15,0,0,5,8.3,0,0,0,-,2
2014-03-30,岡山シーガルズ,久光製薬スプリングス,20,L,丸山亜季,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,8,0,61.5,0
2014-03-30,岡山シーガルズ,久光製薬スプリングス,22,,卜部里菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-03-30,岡山シーガルズ,久光製薬スプリングス,24,,川畑夏希,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,1,0,0,0.0,0
2014-03-30,岡山シーガルズ,久光製薬スプリングス,28,,川島亜依美,3,■,■,■,nan,nan,17,6,0,35.3,35.3,2.00,0,0,0,-,2,0.67,12,1,0,7,21.2,1,1,0,100.0,9
2014-03-30,岡山シーガルズ,久光製薬スプリングス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,132,43,3,32.6,30.3,14.33,2,0,1,0.0,7,2.33,73,3,2,23,11.4,55,32,0,58.2,53
