試合日,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2010-11-27,11,JTマーヴェラス,9,,石川友紀,4,■,■,■,■,nan,13,5,0,0.38461538461538464,0.38461538461538464,1.25,0,0,0,-,2,0.50,13,0,0,2,3.8,0,0,0,-
2010-11-27,11,JTマーヴェラス,13,L,井上琴絵,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0
2010-11-27,11,JTマーヴェラス,15,,川原麻実,3,□,nan,□,■,nan,12,8,0,0.6666666666666666,0.6666666666666666,2.67,3,1,0,33.3,0,-,7,0,0,0,0.0,0,0,0,-
2010-11-27,11,JTマーヴェラス,17,,加藤千尋,3,■,■,■,nan,nan,11,3,1,0.2727272727272727,0.18181818181818182,1.00,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-
2010-11-27,11,JTマーヴェラス,18,,河合由貴,4,■,■,■,■,nan,3,2,0,0.6666666666666666,0.6666666666666666,0.50,0,0,0,-,1,0.25,16,2,0,1,11.6,0,0,0,-
2010-11-27,11,JTマーヴェラス,19,,千葉智枝美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2010-11-27,11,東レアローズ,2,,荒木絵里香,3,■,■,■,nan,nan,15,10,1,0.6666666666666666,0.6,3.33,0,0,0,-,1,0.33,11,1,2,3,15.9,0,0,0,-
2010-11-27,11,東レアローズ,3,L,濱口華菜里,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,15,0,83.3
2010-11-27,11,東レアローズ,4,,中道瞳,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,13,0,1,3,5.8,0,0,0,-
2010-11-27,11,東レアローズ,5,,木村沙織,3,■,■,■,nan,nan,39,14,3,0.358974358974359,0.28205128205128205,4.67,10,3,3,30.0,0,-,11,0,2,1,2.3,16,12,0,75.0
2010-11-27,11,東レアローズ,6,,高田ありさ,2,nan,□,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,2,1,0,50.0
2010-11-27,11,東レアローズ,7,,リエスベットヴァインデヴォーゲル,3,■,■,■,nan,nan,24,5,3,0.20833333333333334,0.08333333333333333,1.67,1,0,0,0.0,4,1.33,11,0,0,2,4.5,8,8,0,100.0
2010-11-27,11,東レアローズ,8,,和田麻里江,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,東レアローズ,9,,迫田さおり,3,■,■,■,nan,nan,28,13,2,0.4642857142857143,0.39285714285714285,4.33,8,6,0,75.0,0,-,10,1,0,4,20.0,0,0,0,-
2010-11-27,11,東レアローズ,10,,築地保奈美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,東レアローズ,11,,宮田由佳里,3,■,■,■,nan,nan,6,2,0,0.3333333333333333,0.3333333333333333,0.67,0,0,0,-,1,0.33,14,1,0,5,14.6,0,0,0,-
2010-11-27,11,東レアローズ,12,,小平花織,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,2,2,0,100.0
2010-11-27,11,東レアローズ,14,,田代佳奈美,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,パイオニアレッドウィングス,1,,栗原恵,3,■,■,■,nan,nan,44,15,3,0.3409090909090909,0.2727272727272727,5.00,9,4,0,44.4,0,-,7,0,0,0,0.0,10,8,0,80.0
2010-11-27,11,パイオニアレッドウィングス,2,,杉本早希,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2010-11-27,11,パイオニアレッドウィングス,3,,板橋恵,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0,0,-
2010-11-27,11,パイオニアレッドウィングス,4,,スタエレンスシャイーヌ,3,■,■,■,nan,nan,35,11,6,0.3142857142857143,0.14285714285714285,3.67,8,1,1,12.5,1,0.33,12,0,2,3,6.2,10,8,0,80.0
2010-11-27,11,パイオニアレッドウィングス,7,,成田郁久美,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,6,0,50.0
2010-11-27,11,パイオニアレッドウィングス,8,,今野加奈子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,パイオニアレッドウィングス,19,,芦野李沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,パイオニアレッドウィングス,20,L,吉田真未,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,16,0,76.2
2010-11-27,11,パイオニアレッドウィングス,23,,香野晶子,3,■,■,■,nan,nan,15,3,2,0.2,0.06666666666666667,1.00,0,0,0,-,0,-,7,0,2,0,0.0,2,2,0,100.0
2010-11-27,11,パイオニアレッドウィングス,24,,冨永こよみ,3,■,■,■,nan,nan,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,0,-,11,0,2,2,4.5,0,0,0,-
2010-11-27,11,パイオニアレッドウィングス,26,L,田村翔子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,パイオニアレッドウィングス,27,,服部梨花,3,■,■,■,nan,nan,13,2,0,0.15384615384615385,0.15384615384615385,0.67,0,0,0,-,2,0.67,4,0,1,0,0.0,0,0,0,-
2010-11-27,11,パイオニアレッドウィングス,28,,古屋美紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,久光製薬スプリングス,1,,岩坂名奈,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,久光製薬スプリングス,2,,古藤千鶴,2,nan,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-
2010-11-27,11,久光製薬スプリングス,3,,鶴田桂子,5,■,■,■,■,■,2,1,0,0.5,0.5,0.20,0,0,0,-,1,0.20,15,0,0,5,8.3,0,0,0,-
2010-11-27,11,久光製薬スプリングス,4,,先野久美子,5,■,■,■,■,■,12,6,0,0.5,0.5,1.20,0,0,0,-,7,1.40,15,0,1,1,1.7,0,0,0,-
2010-11-27,11,久光製薬スプリングス,7,,筒井視穂子,3,□,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7
2010-11-27,11,久光製薬スプリングス,9,,平井香菜子,5,■,■,■,■,■,15,5,1,0.3333333333333333,0.26666666666666666,1.00,0,0,0,-,6,1.20,10,0,1,1,2.5,1,1,0,100.0
2010-11-27,11,久光製薬スプリングス,10,L,座安琴希,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,18,0,69.2
2010-11-27,11,久光製薬スプリングス,11,,雨堤みなみ,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2010-11-27,11,久光製薬スプリングス,12,,新鍋理沙,5,■,■,■,■,■,73,31,3,0.4246575342465753,0.3835616438356164,6.20,6,3,1,50.0,0,-,14,0,1,4,7.1,24,17,0,70.8
2010-11-27,11,久光製薬スプリングス,15,,石井優希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,久光製薬スプリングス,16,,エリザンジェラオリヴェイラ,5,■,■,■,■,■,62,18,6,0.2903225806451613,0.1935483870967742,3.60,22,10,3,45.5,3,0.60,20,0,3,4,5.0,0,0,0,-
2010-11-27,11,久光製薬スプリングス,22,,石田瑞穂,5,■,■,■,■,■,48,12,2,0.25,0.20833333333333334,2.40,5,1,0,20.0,1,0.20,29,0,2,8,6.9,34,21,0,61.8
2010-11-27,11,トヨタ車体クインシーズ,1,,都築有美子,5,■,■,■,■,■,37,9,1,0.24324324324324326,0.21621621621621623,1.80,3,1,0,33.3,1,0.20,27,2,2,10,15.9,15,10,0,66.7
2010-11-27,11,トヨタ車体クインシーズ,3,,山本陽子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,トヨタ車体クインシーズ,4,,船崎恵視,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,0,-,14,0,2,5,8.9,0,0,0,-
2010-11-27,11,トヨタ車体クインシーズ,5,,田原香理,5,■,■,■,■,■,25,6,1,0.24,0.2,1.20,0,0,0,-,3,0.60,16,0,0,5,7.8,0,0,0,-
2010-11-27,11,トヨタ車体クインシーズ,6,,河村聖子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,トヨタ車体クインシーズ,8,,赤阪瑠美,5,□,□,□,□,□,13,5,1,0.38461538461538464,0.3076923076923077,1.00,0,0,0,-,0,-,6,0,1,0,0.0,0,0,0,-
2010-11-27,11,トヨタ車体クインシーズ,9,,眞恵子,5,■,■,■,■,■,64,16,1,0.25,0.234375,3.20,15,3,1,20.0,0,-,7,0,0,3,10.7,0,0,0,-
2010-11-27,11,トヨタ車体クインシーズ,11,L,八田奈都己,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,トヨタ車体クインシーズ,15,,堀崎智恵美,4,□,nan,□,□,■,2,1,1,0.5,0.0,0.25,0,0,0,-,0,-,3,0,0,0,0.0,8,5,0,62.5
2010-11-27,11,トヨタ車体クインシーズ,16,,服部鮎弥,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,トヨタ車体クインシーズ,20,,羽根翠,3,□,nan,nan,□,□,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,トヨタ車体クインシーズ,21,,山田真里,4,■,■,■,■,nan,11,1,0,0.09090909090909091,0.09090909090909091,0.25,0,0,0,-,1,0.25,13,1,1,2,10.0,53,40,0,75.5
2010-11-27,11,トヨタ車体クインシーズ,22,L,梶原雪路,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,20,0,87.0
2010-11-27,11,トヨタ車体クインシーズ,23,,アキンラデウォフォルケ,5,■,■,■,■,■,40,25,2,0.625,0.575,5.00,0,0,0,-,1,0.20,11,0,2,2,4.5,0,0,0,-
2010-11-27,11,岡山シーガルズ,2,,山口舞,3,■,■,■,nan,nan,28,10,0,0.35714285714285715,0.35714285714285715,3.33,0,0,0,-,1,0.33,12,0,0,2,4.2,13,8,0,61.5
2010-11-27,11,岡山シーガルズ,3,,米村信子,2,□,nan,■,nan,nan,8,2,0,0.25,0.25,1.00,0,0,0,-,1,0.50,4,0,0,2,12.5,1,0,0,0.0
2010-11-27,11,岡山シーガルズ,5,,福田舞,3,■,■,■,nan,nan,33,14,2,0.42424242424242425,0.36363636363636365,4.67,0,0,0,-,2,0.67,14,0,1,3,5.4,8,7,0,87.5
2010-11-27,11,岡山シーガルズ,8,,川畑愛希,3,■,■,□,nan,nan,43,11,2,0.2558139534883721,0.20930232558139536,3.67,0,0,0,-,1,0.33,9,0,0,1,2.8,9,6,0,66.7
2010-11-27,11,岡山シーガルズ,12,,村田奈都美,2,nan,□,■,nan,nan,21,3,5,0.14285714285714285,-0.09523809523809523,1.50,0,0,0,-,0,-,2,0,1,1,12.5,5,4,0,80.0
2010-11-27,11,岡山シーガルズ,13,,高松未,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,岡山シーガルズ,14,,宮下遥,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,1,0,0,0.0
2010-11-27,11,岡山シーガルズ,15,,岡野弘子,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,11,0,0,3,6.8,1,1,0,100.0
2010-11-27,11,岡山シーガルズ,16,L,野口彩佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,岡山シーガルズ,17,,小林亜里沙,2,■,■,nan,nan,nan,9,2,0,0.2222222222222222,0.2222222222222222,1.00,0,0,0,-,0,-,6,0,1,1,4.2,0,0,0,-
2010-11-27,11,岡山シーガルズ,20,L,丸山亜季,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,16,0,76.2
2010-11-27,11,岡山シーガルズ,21,,森和代,3,■,■,■,nan,nan,25,8,0,0.32,0.32,2.67,0,0,0,-,2,0.67,10,0,2,3,7.5,14,9,0,64.3
2010-11-27,11,岡山シーガルズ,28,,川島亜依美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-
2010-11-27,11,岡山シーガルズ,29,,瀬尾有耶,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,3,2,0,66.7
2010-11-27,11,NECレッドロケッツ,1,L,渡邊絢子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,NECレッドロケッツ,2,,杉山祥子,3,■,■,■,nan,nan,21,7,1,0.3333333333333333,0.2857142857142857,2.33,0,0,0,-,2,0.67,14,0,1,4,7.1,0,0,0,-
2010-11-27,11,NECレッドロケッツ,3,,内藤香菜子,3,■,■,■,nan,nan,23,7,1,0.30434782608695654,0.2608695652173913,2.33,0,0,0,-,5,1.67,8,0,0,2,6.2,1,0,0,0.0
2010-11-27,11,NECレッドロケッツ,4,,内田暁子,3,■,■,■,nan,nan,40,13,1,0.325,0.3,4.33,9,1,0,11.1,0,-,10,2,1,1,20.5,12,8,0,66.7
2010-11-27,11,NECレッドロケッツ,5,,松浦麻琴,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,14,0,1,6,10.7,0,0,0,-
2010-11-27,11,NECレッドロケッツ,6,,澁澤夏美,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,NECレッドロケッツ,7,,秋山美幸,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-
2010-11-27,11,NECレッドロケッツ,8,,八幡美樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,NECレッドロケッツ,9,,松浦寛子,3,■,■,■,nan,nan,22,10,3,0.45454545454545453,0.3181818181818182,3.33,0,0,0,-,0,-,16,1,1,4,12.5,18,10,0,55.6
2010-11-27,11,NECレッドロケッツ,10,L,井野亜季子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,20,0,83.3
2010-11-27,11,NECレッドロケッツ,12,,ガライフェルナンダ,3,■,■,■,nan,nan,52,16,2,0.3076923076923077,0.2692307692307692,5.33,7,1,1,14.3,3,1.00,11,0,1,4,9.1,15,14,0,93.3
2010-11-27,11,NECレッドロケッツ,15,,滝口奈美,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-
2010-11-27,11,NECレッドロケッツ,16,,白垣里紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,11,NECレッドロケッツ,17,,島村春世,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2010-11-28,11,東レアローズ,2,,荒木絵里香,3,■,■,■,nan,nan,25,8,1,0.32,0.28,2.67,0,0,0,-,3,1.00,10,1,1,4,18.0,0,0,0,-
2010-11-28,11,東レアローズ,3,L,濱口華菜里,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,21,0,80.8
2010-11-28,11,東レアローズ,4,,中道瞳,3,■,■,■,nan,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,15,0,1,4,6.7,0,0,0,-
2010-11-28,11,東レアローズ,5,,木村沙織,3,■,■,■,nan,nan,60,18,3,0.3,0.25,6.00,9,2,0,22.2,1,0.33,16,3,2,2,19.4,26,20,0,76.9
2010-11-28,11,東レアローズ,6,,高田ありさ,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,5.0,5,5,0,100.0
2010-11-28,11,東レアローズ,7,,リエスベットヴァインデヴォーゲル,3,■,■,■,nan,nan,34,11,0,0.3235294117647059,0.3235294117647059,3.67,2,0,0,0.0,2,0.67,8,0,1,3,9.4,14,12,0,85.7
2010-11-28,11,東レアローズ,8,,和田麻里江,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-28,11,東レアローズ,9,,迫田さおり,3,■,■,■,nan,nan,37,18,2,0.4864864864864865,0.43243243243243246,6.00,16,7,2,43.8,1,0.33,16,0,1,5,7.8,0,0,0,-
2010-11-28,11,東レアローズ,10,,築地保奈美,1,nan,nan,■,nan,nan,6,1,1,0.16666666666666666,0.0,1.00,0,0,0,-,1,1.00,2,0,0,0,0.0,0,0,0,-
2010-11-28,11,東レアローズ,11,,宮田由佳里,2,■,■,nan,nan,nan,6,1,0,0.16666666666666666,0.16666666666666666,0.50,0,0,0,-,1,0.50,8,0,1,3,9.4,0,0,0,-
2010-11-28,11,東レアローズ,12,,小平花織,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-
2010-11-28,11,東レアローズ,14,,田代佳奈美,3,□,□,□,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-28,11,岡山シーガルズ,2,,山口舞,3,■,■,■,nan,nan,28,12,0,0.42857142857142855,0.42857142857142855,4.00,1,0,0,0.0,0,-,15,1,0,3,10.3,10,6,0,60.0
2010-11-28,11,岡山シーガルズ,3,,米村信子,2,□,nan,■,nan,nan,15,3,1,0.2,0.13333333333333333,1.50,0,0,0,-,0,-,6,0,1,0,0.0,8,7,0,87.5
2010-11-28,11,岡山シーガルズ,5,,福田舞,3,■,■,■,nan,nan,42,13,0,0.30952380952380953,0.30952380952380953,4.33,3,0,0,0.0,3,1.00,10,0,0,1,2.5,9,6,0,66.7
2010-11-28,11,岡山シーガルズ,8,,川畑愛希,3,■,■,■,nan,nan,48,13,1,0.2708333333333333,0.25,4.33,0,0,0,-,1,0.33,11,0,1,1,2.3,3,1,0,33.3
2010-11-28,11,岡山シーガルズ,12,,村田奈都美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-28,11,岡山シーガルズ,14,,宮下遥,3,□,□,□,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,12,0,0,3,6.2,0,0,0,-
2010-11-28,11,岡山シーガルズ,15,,岡野弘子,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,1,0,16.7,1,1,0,100.0
2010-11-28,11,岡山シーガルズ,16,L,野口彩佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-28,11,岡山シーガルズ,17,,小林亜里沙,2,■,■,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.50,7,1,1,2,18.6,1,1,0,100.0
2010-11-28,11,岡山シーガルズ,20,L,丸山亜季,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,20,0,76.9
2010-11-28,11,岡山シーガルズ,21,,森和代,3,■,■,■,nan,nan,14,6,1,0.42857142857142855,0.35714285714285715,2.00,0,0,0,-,1,0.33,6,0,0,1,4.2,8,3,0,37.5
2010-11-28,11,岡山シーガルズ,28,,川島亜依美,2,nan,□,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.50,2,0,1,0,0.0,0,0,0,-
2010-11-28,11,岡山シーガルズ,29,,瀬尾有耶,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,7,3,0,42.9
2010-11-28,11,岡山シーガルズ,33,,若浦貴子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-28,11,JTマーヴェラス,1,,坂下麻衣子,1,■,nan,nan,nan,nan,17,4,2,0.23529411764705882,0.11764705882352941,4.00,5,1,1,20.0,0,-,2,0,0,0,0.0,0,0,0,-
2010-11-28,11,JTマーヴェラス,2,,谷口雅美,2,nan,□,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-28,11,JTマーヴェラス,3,,山本愛,2,nan,□,■,nan,nan,6,3,0,0.5,0.5,1.50,0,0,0,-,2,1.00,4,0,0,1,6.2,0,0,0,-
2010-11-28,11,JTマーヴェラス,4,,吉澤智恵,3,■,■,■,nan,nan,34,9,2,0.2647058823529412,0.20588235294117646,3.00,0,0,0,-,0,-,12,1,0,2,12.5,17,12,0,70.6
2010-11-28,11,JTマーヴェラス,7,,竹下佳江,3,■,■,■,nan,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,3,1.00,12,0,3,1,2.1,0,0,0,-
2010-11-28,11,JTマーヴェラス,8,,高木理江,3,■,■,■,nan,nan,29,7,2,0.2413793103448276,0.1724137931034483,2.33,0,0,0,-,0,-,11,0,0,3,6.8,35,25,0,71.4
2010-11-28,11,JTマーヴェラス,9,,石川友紀,2,■,■,nan,nan,nan,14,6,1,0.42857142857142855,0.35714285714285715,3.00,0,0,0,-,0,-,7,0,2,1,3.6,1,0,0,0.0
2010-11-28,11,JTマーヴェラス,12,,西山慶樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-28,11,JTマーヴェラス,13,L,井上琴絵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0
2010-11-28,11,JTマーヴェラス,15,,川原麻実,3,□,■,■,nan,nan,21,10,1,0.47619047619047616,0.42857142857142855,3.33,3,3,0,100.0,0,-,7,0,1,2,7.1,0,0,0,-
2010-11-28,11,JTマーヴェラス,17,,加藤千尋,3,■,■,■,nan,nan,19,6,2,0.3157894736842105,0.21052631578947367,2.00,0,0,0,-,1,0.33,11,0,0,1,2.3,0,0,0,-
