名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
中村愛理,2015-11,JAぎふリオレーナ,18,77,9,0,0,0,,,0,0,0,0,16,0,2,7,10,5,0,,0.0,0.0,7.8,50.0
中村愛理,2015-12,JAぎふリオレーナ,18,24,2,0,0,0,,,0,0,0,0,4,0,0,3,2,1,0,,0.0,0.0,18.8,50.0
中村愛理,2016-01,JAぎふリオレーナ,18,6,4,0,0,0,,,0,0,0,0,4,0,2,1,1,0,0,,0.0,0.0,-6.2,0.0
中村愛理,2016-02,JAぎふリオレーナ,18,12,13,1,0,0,0.0,0.0,1,0,0,0,18,1,1,7,27,14,0,0.0,0.0,0.0,13.9,51.9
中村早紀子,2015-11,JAぎふリオレーナ,10,77,29,214,92,8,43.0,39.3,8,0,1,5,104,3,4,40,258,162,0,0.0,3.17,0.17,11.5,62.8
中村早紀子,2015-12,JAぎふリオレーナ,10,24,6,43,20,1,46.5,44.2,2,1,1,1,16,0,1,8,35,19,0,50.0,3.33,0.17,10.9,54.3
中村早紀子,2016-01,JAぎふリオレーナ,10,6,21,160,50,7,31.2,26.9,7,2,2,6,86,6,4,38,210,137,0,28.6,2.38,0.29,16.9,65.2
中村早紀子,2016-02,JAぎふリオレーナ,10,12,21,163,63,5,38.7,35.6,10,5,0,4,84,5,4,47,165,97,0,50.0,3.0,0.19,18.8,58.8
中田唯香,2016-02,仙台ベルフィーユ,12,4,6,34,13,3,38.2,29.4,0,0,0,2,12,0,0,7,39,13,0,,2.17,0.33,14.6,33.3
中野清香,2015-11,仙台ベルフィーユ,8,77,21,110,29,4,26.4,22.7,4,0,0,3,32,1,8,3,0,0,0,0.0,1.38,0.14,-0.8,
中野清香,2015-12,仙台ベルフィーユ,8,24,4,42,15,0,35.7,35.7,0,0,0,2,10,0,1,5,0,0,0,,3.75,0.5,10.0,
中野清香,2016-01,仙台ベルフィーユ,8,6,14,156,51,7,32.7,28.2,3,1,0,7,41,1,8,14,1,0,0,33.3,3.64,0.5,6.1,0.0
中野清香,2016-02,仙台ベルフィーユ,8,12,20,214,70,10,32.7,28.0,0,0,0,4,57,4,10,22,3,1,0,,3.5,0.2,12.3,33.3
丸山紗季,2015-11,KUROBEアクアフェアリーズ,1,77,10,7,1,0,14.3,14.3,0,0,0,0,14,1,1,7,4,1,0,,0.1,0.0,17.9,25.0
丸山紗季,2015-12,KUROBEアクアフェアリーズ,1,24,2,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
丸山紗季,2016-01,KUROBEアクアフェアリーズ,1,6,18,50,10,5,20.0,10.0,0,0,0,12,46,1,5,22,15,8,0,,0.56,0.67,11.4,53.3
丸山紗季,2016-02,KUROBEアクアフェアリーズ,1,12,23,90,30,4,33.3,28.9,0,0,0,10,81,8,5,34,45,28,0,,1.3,0.43,18.8,62.2
井上実咲,2015-11,仙台ベルフィーユ,1,77,27,89,34,3,38.2,34.8,0,0,0,19,95,3,14,35,2,2,0,,1.26,0.7,8.7,100.0
井上実咲,2015-12,仙台ベルフィーユ,1,24,7,21,5,1,23.8,19.0,0,0,0,1,22,1,1,10,0,0,0,,0.71,0.14,14.8,
井上実咲,2016-01,仙台ベルフィーユ,1,6,19,73,33,2,45.2,42.5,0,0,0,9,65,3,4,26,1,0,0,,1.74,0.47,13.1,0.0
井上実咲,2016-02,仙台ベルフィーユ,1,12,17,58,23,0,39.7,39.7,0,0,0,1,49,3,6,26,2,1,0,,1.35,0.06,16.3,50.0
井上琴絵,2016-01,JTマーヴェラス,10,6,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
井上琴絵,2016-02,JTマーヴェラス,10,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
今井里美,2016-02,JAぎふリオレーナ,3,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
位田愛,2015-11,JTマーヴェラス,5,77,1,1,0,1,0.0,-100.0,0,0,0,1,0,0,0,0,0,0,0,,0.0,1.0,,
位田愛,2015-12,JTマーヴェラス,5,24,1,5,2,0,40.0,40.0,0,0,0,0,1,0,0,0,2,1,0,,2.0,0.0,0.0,50.0
佐々原和,2015-11,JAぎふリオレーナ,2,77,29,310,106,19,34.2,28.1,2,0,0,4,109,6,2,37,150,96,0,0.0,3.66,0.14,13.5,64.0
佐々原和,2015-12,JAぎふリオレーナ,2,24,6,59,14,4,23.7,16.9,0,0,0,1,22,1,1,5,36,22,0,,2.33,0.17,9.1,61.1
佐々原和,2016-01,JAぎふリオレーナ,2,6,21,237,77,13,32.5,27.0,1,0,0,3,73,2,3,36,119,77,0,0.0,3.67,0.14,14.0,64.7
佐々原和,2016-02,JAぎふリオレーナ,2,12,18,196,69,13,35.2,28.6,0,0,0,0,62,2,4,20,85,53,0,,3.83,0.0,9.7,62.4
佐藤みなみ,2015-11,フォレストリーヴズ熊本,8,77,28,0,0,0,,,0,0,0,0,0,0,0,0,101,66,0,,0.0,0.0,,65.3
佐藤みなみ,2015-12,フォレストリーヴズ熊本,8,24,8,0,0,0,,,0,0,0,0,0,0,0,0,32,20,0,,0.0,0.0,,62.5
佐藤みなみ,2016-01,フォレストリーヴズ熊本,8,6,21,0,0,0,,,0,0,0,0,0,0,0,0,95,67,0,,0.0,0.0,,70.5
佐藤みなみ,2016-02,フォレストリーヴズ熊本,8,12,23,0,0,0,,,0,0,0,0,0,0,0,0,90,56,0,,0.0,0.0,,62.2
佐野遥香,2016-01,JAぎふリオレーナ,14,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐野遥香,2016-02,JAぎふリオレーナ,14,12,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
倉見夏乃,2015-11,KUROBEアクアフェアリーズ,2,77,23,59,18,7,30.5,18.6,0,0,0,18,60,1,5,24,1,0,0,,0.78,0.78,9.6,0.0
倉見夏乃,2015-12,KUROBEアクアフェアリーズ,2,24,6,10,6,1,60.0,50.0,0,0,0,6,16,1,1,7,0,0,0,,1.0,1.0,15.6,
倉見夏乃,2016-01,KUROBEアクアフェアリーズ,2,6,15,50,18,6,36.0,24.0,0,0,0,8,45,0,2,19,0,0,0,,1.2,0.53,9.4,
倉見夏乃,2016-02,KUROBEアクアフェアリーズ,2,12,23,65,27,3,41.5,36.9,0,0,0,16,80,1,7,26,0,0,0,,1.17,0.7,7.2,
前田舞,2015-11,フォレストリーヴズ熊本,15,77,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
前田舞,2015-12,フォレストリーヴズ熊本,15,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
前田舞,2016-01,フォレストリーヴズ熊本,15,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
前田舞,2016-02,フォレストリーヴズ熊本,15,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
北川海育,2016-02,大野石油広島オイラーズ,11,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
南美寿希,2015-11,KUROBEアクアフェアリーズ,8,77,23,14,5,0,35.7,35.7,0,0,0,6,65,0,2,18,1,0,0,,0.22,0.26,6.2,0.0
南美寿希,2015-12,KUROBEアクアフェアリーズ,8,24,8,0,0,0,,,0,0,0,2,17,0,0,3,1,1,0,,0.0,0.25,4.4,100.0
南美寿希,2016-01,KUROBEアクアフェアリーズ,8,6,24,21,5,0,23.8,23.8,0,0,0,10,63,0,1,23,3,0,0,,0.21,0.42,8.7,0.0
南美寿希,2016-02,KUROBEアクアフェアリーズ,8,12,23,7,3,0,42.9,42.9,0,0,0,7,56,1,3,13,1,0,0,,0.13,0.3,6.2,0.0
原田美愛実,2015-11,柏エンゼルクロス,15,55,1,3,2,0,66.7,66.7,0,0,0,0,1,0,0,1,0,0,0,,2.0,0.0,25.0,
原田美愛実,2015-12,柏エンゼルクロス,15,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
原田美愛実,2016-01,柏エンゼルクロス,15,6,8,32,9,4,28.1,15.6,0,0,0,0,15,0,0,1,0,0,0,,1.12,0.0,1.7,
原田美愛実,2016-02,柏エンゼルクロス,15,12,12,42,10,4,23.8,14.3,0,0,0,2,27,0,4,9,0,0,0,,0.83,0.17,4.6,
厨子真帆,2015-11,KUROBEアクアフェアリーズ,9,77,13,2,1,0,50.0,50.0,0,0,0,0,31,2,0,9,0,0,0,,0.08,0.0,13.7,
厨子真帆,2015-12,KUROBEアクアフェアリーズ,9,24,4,2,1,0,50.0,50.0,0,0,0,0,7,1,0,1,0,0,0,,0.25,0.0,17.9,
厨子真帆,2016-01,KUROBEアクアフェアリーズ,9,6,7,0,0,0,,,0,0,0,0,8,0,1,2,0,0,0,,0.0,0.0,3.1,
厨子真帆,2016-02,KUROBEアクアフェアリーズ,9,12,12,0,0,0,,,0,0,0,0,20,0,1,10,1,0,0,,0.0,0.0,11.2,0.0
古屋美紀,2015-11,KUROBEアクアフェアリーズ,4,77,24,76,20,5,26.3,19.7,0,0,0,21,49,2,3,26,1,1,0,,0.83,0.88,15.8,100.0
古屋美紀,2015-12,KUROBEアクアフェアリーズ,4,24,8,22,10,0,45.5,45.5,0,0,0,4,23,0,1,13,0,0,0,,1.25,0.5,13.0,
古屋美紀,2016-01,KUROBEアクアフェアリーズ,4,6,24,65,21,2,32.3,29.2,0,0,0,18,59,2,7,23,2,1,0,,0.88,0.75,10.2,50.0
古屋美紀,2016-02,KUROBEアクアフェアリーズ,4,12,23,97,39,5,40.2,35.1,0,0,0,15,54,3,5,21,0,0,0,,1.7,0.65,13.0,
吉井奎乃,2015-11,JAぎふリオレーナ,4,77,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
吉井奎乃,2015-12,JAぎふリオレーナ,4,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉井奎乃,2016-01,JAぎふリオレーナ,4,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉井奎乃,2016-02,JAぎふリオレーナ,4,12,4,39,14,3,35.9,28.2,0,0,0,1,12,1,0,6,16,7,0,,3.5,0.25,20.8,43.8
吉岡みなみ,2015-11,フォレストリーヴズ熊本,5,77,21,3,1,0,33.3,33.3,0,0,0,0,36,0,1,10,1,0,0,,0.05,0.0,6.2,0.0
吉岡みなみ,2015-12,フォレストリーヴズ熊本,5,24,5,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
吉岡みなみ,2016-01,フォレストリーヴズ熊本,5,6,17,3,0,0,0.0,0.0,0,0,0,1,42,1,1,11,1,0,0,,0.0,0.06,8.3,0.0
吉岡みなみ,2016-02,フォレストリーヴズ熊本,5,12,22,4,0,0,0.0,0.0,0,0,0,1,39,0,2,13,6,4,0,,0.0,0.05,7.1,66.7
吉川ひかる,2015-11,KUROBEアクアフェアリーズ,13,77,14,2,0,0,0.0,0.0,0,0,0,0,24,2,1,13,1,1,0,,0.0,0.0,20.8,100.0
吉川ひかる,2015-12,KUROBEアクアフェアリーズ,13,24,5,0,0,0,,,0,0,0,0,8,0,0,2,0,0,0,,0.0,0.0,6.2,
吉川ひかる,2016-01,KUROBEアクアフェアリーズ,13,6,16,0,0,0,,,0,0,0,0,22,0,2,11,0,0,0,,0.0,0.0,10.2,
吉川ひかる,2016-02,KUROBEアクアフェアリーズ,13,12,15,1,0,0,0.0,0.0,1,0,0,0,25,0,1,7,0,0,0,0.0,0.0,0.0,6.0,
吉本梓穂,2015-11,大野石油広島オイラーズ,14,77,24,1,0,0,0.0,0.0,1,0,0,0,28,0,2,6,39,27,0,0.0,0.0,0.0,3.6,69.2
吉本梓穂,2015-12,大野石油広島オイラーズ,14,24,6,0,0,0,,,0,0,0,0,14,0,0,7,13,8,0,,0.0,0.0,12.5,61.5
吉本梓穂,2016-01,大野石油広島オイラーズ,14,4,9,0,0,0,,,0,0,0,0,11,0,0,2,12,10,0,,0.0,0.0,4.5,83.3
吉本梓穂,2016-02,大野石油広島オイラーズ,14,12,24,0,0,0,,,0,0,0,0,39,1,0,17,34,16,0,,0.0,0.0,13.5,47.1
吉里遥,2015-11,大野石油広島オイラーズ,13,22,6,19,6,1,31.6,26.3,1,0,0,0,17,1,0,8,0,0,0,0.0,1.0,0.0,17.6,
吉里遥,2016-02,大野石油広島オイラーズ,13,4,9,24,8,1,33.3,29.2,0,0,0,0,15,0,3,3,2,1,0,,0.89,0.0,0.0,50.0
和多桃子,2015-11,フォレストリーヴズ熊本,13,77,26,3,1,0,33.3,33.3,0,0,0,0,63,1,1,17,0,0,0,,0.04,0.0,7.9,
和多桃子,2015-12,フォレストリーヴズ熊本,13,24,8,1,1,0,100.0,100.0,0,0,0,0,16,0,1,2,0,0,0,,0.12,0.0,1.6,
和多桃子,2016-01,フォレストリーヴズ熊本,13,6,15,4,2,0,50.0,50.0,0,0,0,0,30,1,2,10,0,0,0,,0.13,0.0,10.0,
和多桃子,2016-02,フォレストリーヴズ熊本,13,12,19,1,0,0,0.0,0.0,0,0,0,0,45,0,2,13,0,0,0,,0.0,0.0,6.1,
和才奈々美,2015-11,KUROBEアクアフェアリーズ,3,77,24,308,97,19,31.5,25.3,12,1,0,8,98,4,8,55,193,129,0,8.3,4.04,0.33,16.1,66.8
和才奈々美,2015-12,KUROBEアクアフェアリーズ,3,24,8,92,35,9,38.0,28.3,5,0,1,5,36,0,1,18,48,31,0,0.0,4.38,0.62,11.8,64.6
和才奈々美,2016-01,KUROBEアクアフェアリーズ,3,6,24,298,89,28,29.9,20.5,12,0,2,8,90,0,2,38,165,103,0,0.0,3.71,0.33,10.0,62.4
和才奈々美,2016-02,KUROBEアクアフェアリーズ,3,12,23,232,77,17,33.2,25.9,9,3,2,7,93,5,3,31,139,97,0,33.3,3.35,0.3,12.9,69.8
坂下麻衣子,2015-11,PFUブルーキャッツ,10,77,24,212,84,10,39.6,34.9,35,8,3,11,89,3,3,36,1,1,0,22.9,3.5,0.46,12.6,100.0
坂下麻衣子,2015-12,PFUブルーキャッツ,10,24,7,87,38,3,43.7,40.2,11,5,0,7,28,0,3,10,0,0,0,45.5,5.43,1.0,6.2,
坂下麻衣子,2016-01,PFUブルーキャッツ,10,6,9,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
坂下麻衣子,2016-02,PFUブルーキャッツ,10,12,11,15,4,0,26.7,26.7,1,0,0,2,1,0,0,1,0,0,0,0.0,0.36,0.18,25.0,
堀崎智恵美,2015-11,仙台ベルフィーユ,4,66,23,103,41,3,39.8,36.9,0,0,0,0,55,1,2,19,131,89,0,,1.78,0.0,9.5,67.9
堀崎智恵美,2015-12,仙台ベルフィーユ,4,24,7,77,30,2,39.0,36.4,0,0,0,0,19,0,2,5,43,22,0,,4.29,0.0,3.9,51.2
堀崎智恵美,2016-01,仙台ベルフィーユ,4,6,19,112,40,6,35.7,30.4,0,0,0,1,78,5,1,30,139,88,0,,2.11,0.05,15.7,63.3
堀崎智恵美,2016-02,仙台ベルフィーユ,4,12,13,53,23,5,43.4,34.0,0,0,0,1,38,2,2,18,84,50,0,,1.77,0.08,15.8,59.5
塚本尚子,2015-11,JAぎふリオレーナ,13,77,29,0,0,0,,,0,0,0,0,0,0,0,0,93,73,0,,0.0,0.0,,78.5
塚本尚子,2015-12,JAぎふリオレーナ,13,24,6,0,0,0,,,0,0,0,0,0,0,0,0,43,29,0,,0.0,0.0,,67.4
塚本尚子,2016-01,JAぎふリオレーナ,13,6,21,0,0,0,,,0,0,0,0,0,0,0,0,83,53,0,,0.0,0.0,,63.9
塚本尚子,2016-02,JAぎふリオレーナ,13,12,21,0,0,0,,,0,0,0,0,0,0,0,0,95,69,0,,0.0,0.0,,72.6
大保早耶加,2015-11,PFUブルーキャッツ,15,77,22,0,0,0,,,0,0,0,0,34,2,1,8,0,0,0,,0.0,0.0,11.0,
大内世莉香,2015-11,仙台ベルフィーユ,13,77,28,0,0,0,,,0,0,0,0,0,0,0,0,178,112,0,,0.0,0.0,,62.9
大内世莉香,2015-12,仙台ベルフィーユ,13,24,7,0,0,0,,,0,0,0,0,0,0,0,0,48,26,0,,0.0,0.0,,54.2
大内世莉香,2016-01,仙台ベルフィーユ,13,6,19,0,0,0,,,0,0,0,0,0,0,0,0,118,65,0,,0.0,0.0,,55.1
大内世莉香,2016-02,仙台ベルフィーユ,13,12,22,0,0,0,,,0,0,0,0,0,0,0,0,105,61,0,,0.0,0.0,,58.1
大楠鼓雪,2015-11,大野石油広島オイラーズ,5,77,25,157,49,7,31.2,26.8,0,0,0,10,87,3,3,47,7,4,0,,1.96,0.4,16.1,57.1
大楠鼓雪,2015-12,大野石油広島オイラーズ,5,24,6,36,12,4,33.3,22.2,0,0,0,4,19,1,2,8,1,0,0,,2.0,0.67,13.2,0.0
大楠鼓雪,2016-01,大野石油広島オイラーズ,5,6,22,168,63,6,37.5,33.9,0,0,0,8,87,3,6,31,1,0,0,,2.86,0.36,10.6,0.0
大楠鼓雪,2016-02,大野石油広島オイラーズ,5,12,24,170,63,9,37.1,31.8,0,0,0,15,94,2,8,41,8,3,0,,2.62,0.62,10.9,37.5
大盛梢,2015-11,KUROBEアクアフェアリーズ,14,77,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大盛梢,2015-12,KUROBEアクアフェアリーズ,14,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大盛梢,2016-01,KUROBEアクアフェアリーズ,14,6,4,2,1,0,50.0,50.0,0,0,0,1,7,0,0,4,0,0,0,,0.25,0.25,14.3,
大盛梢,2016-02,KUROBEアクアフェアリーズ,14,12,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
太田あかり,2015-11,KUROBEアクアフェアリーズ,12,77,25,379,116,19,30.6,25.6,40,8,3,8,78,1,2,34,7,4,0,20.0,4.64,0.32,11.5,57.1
太田あかり,2015-12,KUROBEアクアフェアリーズ,12,24,8,131,35,4,26.7,23.7,11,2,0,0,22,0,1,7,1,0,0,18.2,4.38,0.0,6.8,0.0
太田あかり,2016-01,KUROBEアクアフェアリーズ,12,6,13,93,25,1,26.9,25.8,14,4,0,1,17,1,0,8,3,0,0,28.6,1.92,0.08,17.6,0.0
太田あかり,2016-02,KUROBEアクアフェアリーズ,12,12,12,64,12,3,18.8,14.1,3,2,0,0,10,2,0,3,0,0,0,66.7,1.0,0.0,27.5,
奥村麻依,2015-11,JTマーヴェラス,3,77,22,122,51,6,41.8,36.9,0,0,0,13,72,2,1,21,4,1,0,,2.32,0.59,9.7,25.0
奥村麻依,2015-12,JTマーヴェラス,3,24,6,30,16,0,53.3,53.3,0,0,0,8,26,0,0,13,0,0,0,,2.67,1.33,12.5,
奥村麻依,2016-01,JTマーヴェラス,3,6,22,98,43,3,43.9,40.8,0,0,0,30,54,0,0,19,1,0,0,,1.95,1.36,8.8,0.0
奥村麻依,2016-02,JTマーヴェラス,3,12,20,111,50,0,45.0,45.0,0,0,0,20,72,2,0,28,1,1,0,,2.5,1.0,12.5,100.0
宇田沙織,2015-11,PFUブルーキャッツ,16,77,22,12,4,1,33.3,25.0,0,0,0,1,37,1,4,16,10,8,0,,0.18,0.05,10.8,80.0
宇田沙織,2015-12,PFUブルーキャッツ,16,24,6,0,0,0,,,0,0,0,0,10,0,0,8,0,0,0,,0.0,0.0,20.0,
宇田沙織,2016-01,PFUブルーキャッツ,16,6,19,97,31,12,32.0,19.6,1,0,0,7,74,1,2,33,108,65,0,0.0,1.63,0.37,11.8,60.2
宇田沙織,2016-02,PFUブルーキャッツ,16,12,21,88,23,8,26.1,17.0,1,0,1,2,76,4,5,31,122,81,0,0.0,1.1,0.1,13.8,66.4
安藤典莉子,2015-11,JTマーヴェラス,12,77,3,11,5,0,45.5,45.5,0,0,0,0,0,0,0,0,1,1,0,,1.67,0.0,,100.0
安藤典莉子,2015-12,JTマーヴェラス,12,24,2,9,2,0,22.2,22.2,1,0,0,1,1,0,0,0,2,0,0,0.0,1.0,0.5,0.0,0.0
安藤典莉子,2016-01,JTマーヴェラス,12,6,10,30,11,0,36.7,36.7,0,0,0,4,11,0,0,0,1,0,0,,1.1,0.4,0.0,0.0
安藤典莉子,2016-02,JTマーヴェラス,12,12,6,16,9,0,56.2,56.2,0,0,0,2,1,0,0,0,0,0,0,,1.5,0.33,0.0,
宮井遥,2016-02,JAぎふリオレーナ,6,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮城奈菜子,2015-11,KUROBEアクアフェアリーズ,6,77,8,30,10,1,33.3,30.0,0,0,0,1,16,3,1,4,1,0,0,,1.25,0.12,23.4,0.0
宮城奈菜子,2015-12,KUROBEアクアフェアリーズ,6,24,3,19,4,1,21.1,15.8,0,0,0,3,5,0,2,1,0,0,0,,1.33,1.0,-5.0,
宮城奈菜子,2016-01,KUROBEアクアフェアリーズ,6,6,15,68,25,8,36.8,25.0,0,0,0,7,24,0,1,13,4,2,0,,1.67,0.47,12.5,50.0
宮城奈菜子,2016-02,KUROBEアクアフェアリーズ,6,12,7,9,3,0,33.3,33.3,0,0,0,0,16,0,1,7,0,0,0,,0.43,0.0,9.4,
寺井有美,2016-01,JTマーヴェラス,8,6,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
寺井有美,2016-02,JTマーヴェラス,8,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小川杏奈,2015-11,JTマーヴェラス,13,77,1,1,0,1,0.0,-100.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小川杏奈,2015-12,JTマーヴェラス,13,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小川杏奈,2016-01,JTマーヴェラス,13,6,2,7,2,0,28.6,28.6,0,0,0,1,2,0,1,1,0,0,0,,1.0,0.5,0.0,
小川杏奈,2016-02,JTマーヴェラス,13,12,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
小幡真子,2015-11,JTマーヴェラス,15,77,22,0,0,0,,,0,0,0,0,0,0,0,0,98,68,0,,0.0,0.0,,69.4
小幡真子,2015-12,JTマーヴェラス,15,24,6,0,0,0,,,0,0,0,0,0,0,0,0,28,21,0,,0.0,0.0,,75.0
小幡真子,2016-01,JTマーヴェラス,15,6,22,0,0,0,,,0,0,0,0,0,0,0,0,111,75,0,,0.0,0.0,,67.6
小幡真子,2016-02,JTマーヴェラス,15,12,20,0,0,0,,,0,0,0,0,0,0,0,0,103,66,0,,0.0,0.0,,64.1
小清水茉弥,2015-11,柏エンゼルクロス,17,77,24,177,61,8,34.5,29.9,0,0,0,4,82,4,0,22,1,0,0,,2.54,0.17,11.6,0.0
小清水茉弥,2015-12,柏エンゼルクロス,17,24,6,42,10,2,23.8,19.0,0,0,0,2,30,2,0,11,1,1,0,,1.67,0.33,15.8,100.0
小清水茉弥,2016-01,柏エンゼルクロス,17,6,23,108,40,4,37.0,33.3,0,0,0,6,70,0,1,18,0,0,0,,1.74,0.26,6.1,
小清水茉弥,2016-02,柏エンゼルクロス,17,12,21,91,31,6,34.1,27.5,0,0,0,9,56,0,3,21,3,2,0,,1.48,0.43,8.0,66.7
山形美沙紀,2015-11,フォレストリーヴズ熊本,2,77,28,97,21,6,21.6,15.5,0,0,0,3,72,2,4,28,193,108,0,,0.75,0.11,11.1,56.0
山形美沙紀,2015-12,フォレストリーヴズ熊本,2,24,8,58,16,2,27.6,24.1,0,0,0,0,23,1,0,6,81,49,0,,2.0,0.0,10.9,60.5
山形美沙紀,2016-01,フォレストリーヴズ熊本,2,6,21,74,17,8,23.0,12.2,0,0,0,1,62,5,3,26,160,93,0,,0.81,0.05,17.3,58.1
山形美沙紀,2016-02,フォレストリーヴズ熊本,2,12,22,42,16,1,38.1,35.7,0,0,0,1,53,2,1,18,66,34,0,,0.73,0.05,11.8,51.5
山本美沙,2015-11,JTマーヴェラス,16,77,7,2,1,0,50.0,50.0,0,0,0,1,15,0,2,4,0,0,0,,0.14,0.14,3.3,
山本美沙,2015-12,JTマーヴェラス,16,24,2,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,,0.0,0.0,16.7,
