試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-26,PFUブルーキャッツ,2,,ドリスジェニファー,2,■,■,nan,nan,nan,14,3,0,0.21428571428571427,0.21428571428571427,1.50,0,0,0,-,1,0.50,5,0,0,1,5.0,0,0,0,-
2019-10-26,PFUブルーキャッツ,3,,吉安遥,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-26,PFUブルーキャッツ,4,,宇田沙織,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,7,3,2,57.1
2019-10-26,PFUブルーキャッツ,5,,江畑幸子,3,■,■,■,nan,nan,47,16,5,0.3404255319148936,0.23404255319148937,5.33,10,5,1,50.0,0,-,12,0,0,4,8.3,0,0,0,-
2019-10-26,PFUブルーキャッツ,6,,村上華澄,3,■,■,■,nan,nan,17,8,0,0.47058823529411764,0.47058823529411764,2.67,0,0,0,-,1,0.33,14,0,0,4,7.1,0,0,0,-
2019-10-26,PFUブルーキャッツ,8,,高相みな実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-26,PFUブルーキャッツ,9,,山下遥香,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,0,0.0,1,0,0,0.0
2019-10-26,PFUブルーキャッツ,11,,堀口あやか,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-26,PFUブルーキャッツ,12,,清水眞衣,1,nan,nan,■,nan,nan,4,3,0,0.75,0.75,3.00,0,0,0,-,0,-,2,0,0,0,0.0,1,1,0,100.0
2019-10-26,PFUブルーキャッツ,13,,津賀菜緒,3,■,■,■,nan,nan,24,9,3,0.375,0.25,3.00,2,1,1,50.0,1,0.33,6,0,1,2,4.2,16,8,2,56.2
2019-10-26,PFUブルーキャッツ,14,,島畑奈緒子,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0,0,-
2019-10-26,PFUブルーキャッツ,17,L,筒井さやか,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,3,3,37.5
2019-10-26,PFUブルーキャッツ,19,,スークソッドタナッチャ,1,nan,nan,□,nan,nan,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2019-10-26,PFUブルーキャッツ,33,,和才奈々美,3,■,■,■,nan,nan,24,3,3,0.125,0.0,1.00,2,0,0,0.0,2,0.67,10,0,1,1,0.0,29,15,7,63.8
2019-10-26,PFUブルーキャッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,132,43,11,0.32575757575757575,0.24242424242424243,14.33,14,6,2,42.9,5,1.67,62,0,4,13,3.6,66,30,14,56.1
