試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-15,2,,ドリスジェニファー,3,■,■,■,,,15,6,0,0.4,0.4,2.00,0,0,0,-,1,0.33,11,0,1,2,2.3,1,0,1,50.0
2019-12-15,4,,宇田沙織,3,□,□,□,,,3,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,3,0,2,33.3
2019-12-15,6,,村上華澄,2,■,■,,,,4,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-
2019-12-15,7,,合屋咲希,2,□,,□,,,6,3,0,0.5,0.5,1.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,8,,高相みな実,2,□,□,,,,2,0,0,0.0,0.0,-,1,0,0,0.0,0,-,0,0,0,0,-,2,1,1,75.0
2019-12-15,9,,山下遥香,3,□,□,■,,,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-
2019-12-15,11,,堀口あやか,3,■,■,■,,,35,11,1,0.3142857142857143,0.2857142857142857,3.67,8,2,0,25.0,0,-,7,0,1,2,3.6,9,4,2,55.6
2019-12-15,12,,清水眞衣,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,13,,津賀菜緒,3,■,■,■,,,35,16,1,0.45714285714285713,0.42857142857142855,5.33,4,1,1,25.0,2,0.67,7,0,3,1,-7.1,0,0,0,-
2019-12-15,14,,島畑奈緒子,3,■,■,□,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,5,0,3,0,-15.0,0,0,0,-
2019-12-15,16,L,和田実莉,2,,〇,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,17,L,筒井さやか,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,5,1,42.3
2019-12-15,18,,瀬戸杏華,1,,,■,,,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2019-12-15,33,,和才奈々美,3,■,■,■,,,10,2,1,0.2,0.1,0.67,1,0,0,0.0,0,-,12,0,0,4,8.3,37,18,6,56.8
2019-12-15,チーム合計,チーム合計,チーム合計,3,,,,,,114,39,4,0.34210526315789475,0.30701754385964913,13.00,14,3,1,21.4,3,1.00,58,0,10,11,0.4,65,28,13,53.1
