月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,FC東京,12,,小田嶋大貴,6,2,2,2,0,0,7,2,1,28.6,14.3,0.3,0,0,0,,0,0.0,17,1,1,7,14.7,0,0,0,
11,FC東京,12,,小田嶋大貴,29,7,7,7,5,2,37,19,2,51.4,45.9,0.7,0,0,0,,8,0.3,96,5,5,35,13.0,16,3,8,43.8
12,FC東京,12,,小田嶋大貴,13,2,1,3,2,0,14,8,1,57.1,50.0,0.6,0,0,0,,1,0.1,34,0,3,11,5.9,1,0,1,50.0
01,FC東京,12,,小田嶋大貴,13,0,0,2,1,1,17,6,0,35.3,35.3,0.5,0,0,0,,4,0.3,26,1,2,2,3.8,1,0,1,50.0
02,FC東京,12,,小田嶋大貴,11,2,2,3,1,2,20,13,0,65.0,65.0,1.2,0,0,0,,1,0.1,37,1,0,12,10.8,1,1,0,100.0
