月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,FC東京,26,,黒田彪斗,3,0,0,1,0,0,13,4,1,30.8,23.1,1.3,0,0,0,,3,1.0,7,0,0,1,3.6,10,3,3,45.0
12,FC東京,26,,黒田彪斗,2,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,2,0,1,0,-12.5,0,0,0,
01,FC東京,26,,黒田彪斗,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,,0,0.0,1,0,1,0,-25.0,4,0,0,0.0
02,FC東京,26,,黒田彪斗,6,0,0,1,1,2,32,16,0,50.0,50.0,2.7,1,0,0,0.0,4,0.7,11,0,2,1,-2.3,21,7,7,50.0
