月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,FC東京,22,,宮原和輝,4,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,4,0,0,0,0.0,6,3,2,66.7
11,FC東京,22,,宮原和輝,18,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,12,0,1,4,6.2,21,6,4,38.1
12,FC東京,22,,宮原和輝,8,0,1,0,0,0,2,1,0,50.0,50.0,0.1,0,0,0,,0,0.0,5,1,1,0,15.0,6,3,0,50.0
01,FC東京,22,,宮原和輝,7,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,3,0,0,1,8.3,10,4,2,50.0
02,FC東京,22,,宮原和輝,5,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0,0,0,,0,0.0,8,1,0,1,15.6,9,2,3,38.9
