名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
小島満菜美,NECレッドロケッツ,16,14,0,0,0,,,0,0,0,0,0,0,0,0,70,39,18,,0.0,0.0,,68.6
小川愛里奈,東レアローズ,12,2,1,0,0,0.0,0.0,0,0,0,0,5,1,0,0,0,0,0,,0.0,0.0,20.0,
山内美咲,NECレッドロケッツ,12,7,68,26,5,38.2,30.9,7,3,0,1,19,0,3,4,54,21,10,42.9,3.7,0.1,1.3,48.1
山口珠李,埼玉上尾メディックス,6,1,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,1,1,0,,0.0,0.0,,100.0
山岸あかね,埼玉上尾メディックス,7,13,0,0,0,,,0,0,0,0,0,0,0,0,54,24,11,,0.0,0.0,,54.6
峯村沙紀,NECレッドロケッツ,7,10,0,0,0,,,0,0,0,0,4,0,0,1,3,3,0,,0.0,0.0,6.2,100.0
島村春世,NECレッドロケッツ,1,14,93,40,2,43.0,40.9,1,0,0,9,29,1,1,3,4,1,2,0.0,2.9,0.6,5.2,50.0
工藤嶺,デンソーエアリービーズ,21,8,72,22,5,30.6,23.6,13,5,2,3,36,1,2,13,18,6,6,38.5,2.8,0.4,10.4,50.0
早坂梢依,デンソーエアリービーズ,7,4,1,0,0,0.0,0.0,1,0,0,1,4,0,0,2,0,0,0,0.0,0.0,0.2,12.5,
東谷玲衣奈,デンソーエアリービーズ,20,3,19,3,0,15.8,15.8,2,0,0,2,7,0,0,1,7,6,0,0.0,1.0,0.7,3.6,85.7
柳田光綺,NECレッドロケッツ,4,9,61,12,1,19.7,18.0,4,1,0,0,32,0,5,7,26,12,4,25.0,1.3,0.0,1.6,53.8
森谷史佳,デンソーエアリービーズ,10,3,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
椎名真子,埼玉上尾メディックス,14,10,46,19,1,41.3,39.1,0,0,0,1,17,1,0,3,53,28,8,,1.9,0.1,10.3,60.4
水杉玲奈,東レアローズ,15,13,0,0,0,,,0,0,0,0,0,0,0,0,72,41,17,,0.0,0.0,,68.8
澤田由佳,NECレッドロケッツ,10,14,0,0,0,,,0,0,0,2,50,2,2,12,1,0,0,,0.0,0.1,9.0,0.0
田代佳奈美,デンソーエアリービーズ,6,10,3,1,0,33.3,33.3,0,0,0,5,42,3,0,13,3,0,0,,0.1,0.5,14.9,0.0
田原愛里,デンソーエアリービーズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
白井美沙紀,東レアローズ,8,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
石川真佑,東レアローズ,17,13,124,48,9,38.7,31.5,10,5,1,2,27,1,5,7,53,26,9,50.0,3.7,0.2,5.6,57.5
荒谷栞,NECレッドロケッツ,14,14,48,17,0,35.4,35.4,0,0,0,8,48,0,2,15,1,1,0,,1.2,0.6,6.8,100.0
野呂加南子,東レアローズ,18,7,0,0,0,,,0,0,0,0,9,0,0,1,1,0,0,,0.0,0.0,2.8,0.0
鍋谷友理枝,デンソーエアリービーズ,15,8,60,19,4,31.7,25.0,6,0,1,3,33,3,1,13,42,18,5,0.0,2.4,0.4,18.2,48.8
関菜々巳,東レアローズ,14,13,3,3,0,100.0,100.0,0,0,0,0,52,3,4,10,2,0,0,,0.2,0.0,8.7,0.0
青柳京古,埼玉上尾メディックス,11,13,50,20,4,40.0,32.0,0,0,0,4,48,1,4,11,9,5,3,,1.5,0.3,5.7,72.2
黒後愛,東レアローズ,13,13,90,31,2,34.4,32.2,12,1,1,5,34,0,1,11,105,60,22,8.3,2.4,0.4,7.4,67.6
