月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
12,東京ヴェルディ,26,,渡辺周馬,17,4,4,4,3,2,69,34,6,49.3,40.6,2.0,3,0,1,0.0,3,0.2,51,0,4,9,2.5,5,3,2,80.0
01,東京ヴェルディ,26,,渡辺周馬,15,4,4,4,2,1,82,37,7,45.1,36.6,2.5,5,0,2,0.0,5,0.3,39,0,4,5,0.6,7,2,0,28.6
02,東京ヴェルディ,26,,渡辺周馬,24,6,7,7,3,1,143,65,8,45.5,39.9,2.7,8,1,3,12.5,10,0.4,65,0,1,6,1.9,4,2,1,62.5
