月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,東京ヴェルディ,14,,山下道生,14,3,4,2,2,0,42,17,1,40.5,38.1,1.2,0,0,0,,5,0.4,36,1,5,5,2.8,1,0,0,0.0
12,東京ヴェルディ,14,,山下道生,19,4,4,3,3,2,49,25,1,51.0,49.0,1.3,1,0,0,0.0,10,0.5,62,4,7,17,10.5,2,2,0,100.0
01,東京ヴェルディ,14,,山下道生,14,4,4,3,2,1,31,13,6,41.9,22.6,0.9,0,0,0,,11,0.8,54,2,7,9,4.6,4,4,0,100.0
02,東京ヴェルディ,14,,山下道生,22,7,6,5,3,1,67,26,6,38.8,29.9,1.2,0,0,0,,17,0.8,75,6,10,19,11.0,5,2,1,50.0
