試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-10,GSS東京サンビームズ,2,,松浦未波,5,■,■,■,■,■,3,1,0,0.3333333333333333,0.3333333333333333,0.20,0,0,0,-,0,-,20,2,1,5,15.0,1,0,0,0.0
2019-11-10,GSS東京サンビームズ,3,,有川由季乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-10,GSS東京サンビームズ,4,L,平岩沙紀,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,17,0,77.3
2019-11-10,GSS東京サンビームズ,5,,色摩知巳,5,■,■,■,□,□,55,18,1,0.32727272727272727,0.3090909090909091,3.60,0,0,0,-,0,-,13,0,0,5,9.6,14,5,4,50.0
2019-11-10,GSS東京サンビームズ,14,,竹内沙月,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-10,GSS東京サンビームズ,15,,吉里遥,5,■,■,■,■,■,43,20,4,0.46511627906976744,0.37209302325581395,4.00,7,4,2,57.1,3,0.60,18,0,2,3,1.4,22,6,4,36.4
2019-11-10,GSS東京サンビームズ,17,,中條美月,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2019-11-10,GSS東京サンビームズ,19,,大原萌,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,10,3,4,50.0
2019-11-10,GSS東京サンビームズ,20,,鬼塚雛子,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,3,15.0,3,3,0,100.0
2019-11-10,GSS東京サンビームズ,21,,張心穆意,5,■,■,■,■,■,37,8,1,0.21621621621621623,0.1891891891891892,1.60,0,0,0,-,2,0.40,11,0,1,1,0.0,0,0,0,-
2019-11-10,GSS東京サンビームズ,24,,前村明里,5,□,□,□,■,■,0,0,0,,,-,0,0,0,-,0,-,9,0,0,4,11.1,5,3,1,70.0
2019-11-10,GSS東京サンビームズ,25,,賀谷明日光,5,■,■,■,■,■,14,6,0,0.42857142857142855,0.42857142857142855,1.20,0,0,0,-,0,-,15,1,0,3,11.7,0,0,0,-
2019-11-10,GSS東京サンビームズ,27,,山本紗貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-10,GSS東京サンビームズ,29,,勝見咲子,5,■,■,■,■,■,49,19,4,0.3877551020408163,0.30612244897959184,3.80,0,0,0,-,3,0.60,17,0,2,2,0.0,11,8,0,72.7
2019-11-10,GSS東京サンビームズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,201,72,10,0.3582089552238806,0.30845771144278605,14.40,7,4,2,57.1,8,1.60,113,3,6,26,7.1,88,45,13,58.5
