試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-28,トヨタ車体クインシーズ,1,,鴫原ひなた,3,■,■,■,nan,nan,22,6,2,27.3,18.2,2.00,0,0,0,-,0,-,9,0,1,3,5.6,16,4,5,40.6,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,2,,稲葉早生,1,nan,nan,□,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,6,,村永奈央,2,□,□,nan,nan,nan,4,1,0,25.0,25.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,14,6,2,50.0,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,7,,渡邊彩,3,■,■,■,nan,nan,18,8,0,44.4,44.4,2.67,0,0,0,-,2,0.67,9,0,0,2,5.6,1,1,0,100.0,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,8,L,榊原美沙都,2,nan,〇,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,2,66.7,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,10,,熊井風音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,11,,荒木絵里香,3,■,■,■,nan,nan,10,5,1,50.0,40.0,1.67,0,0,0,-,1,0.33,12,0,4,2,-4.2,0,0,0,-,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,12,,グーパートポーンプン,3,■,■,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,13,,ソロカイテインドレ,3,■,■,■,nan,nan,31,9,2,29.0,22.6,3.00,10,2,1,20.0,1,0.33,10,1,3,0,2.5,0,0,0,-,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,14,,松本亜弥華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,17,,藪田美穂子,3,■,■,■,nan,nan,15,8,0,53.3,53.3,2.67,0,0,0,-,1,0.33,10,0,1,7,15.0,32,9,6,37.5,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,18,,山上有紀,2,nan,□,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.50,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,19,L,安井由香子,2,●,●,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,0,1,12.5,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,20,,山形理沙子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-28,トヨタ車体クインシーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,105,37,5,35.2,30.5,12.33,10,2,1,20.0,6,2.00,57,1,9,14,3.9,70,21,16,41.4,107,48,5,44.9,8,2.67,12.2,58.5
