大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,VC長野トライデンツ,27,93,196,95,12,48.5,0,0,0,-,1.02,37,0.4,279,2,3,25,54,4.4,30,15,8,63.3,95,37,5,137
レギュラーラウンド,VC長野トライデンツ,27,93,196,95,12,48.5,0,0,0,-,1.02,37,0.4,279,2,3,25,54,4.4,30,15,8,63.3,95,37,5,137
V.LEAGUE DIVISION1 MEN 2018-19,VC長野トライデンツ,27,84,269,115,11,42.8,1,0,0,0.0,1.37,31,0.37,264,1,2,22,48,3.6,23,11,5,58.7,115,31,3,149
レギュラーラウンド,VC長野トライデンツ,27,84,269,115,11,42.8,1,0,0,0.0,1.37,31,0.37,264,1,2,22,48,3.6,23,11,5,58.7,115,31,3,149
Ｖ・チャレンジリーグⅠ男子 2017/18,VC長野トライデンツ,4,5,16,8,2,50.0,0,0,0,-,1.6,1,0.2,11,0,0,1,1,0.0,0,0,0,-,8,1,0,9
レギュラーラウンド,VC長野トライデンツ,4,5,16,8,2,50.0,0,0,0,-,1.6,1,0.2,11,0,0,1,1,0.0,0,0,0,-,8,1,0,9
レギュラーシーズン通算,,58,182,481,218,25,45.3,1,0,0,0.0,1.2,69,0.38,554,3,5,48,103,3.9,53,26,13,61.3,218,69,8,295
通算,,58,182,481,218,25,45.3,1,0,0,0.0,1.2,69,0.38,554,3,5,48,103,3.9,53,26,13,61.3,218,69,8,295
