大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,VC長野トライデンツ,27,92,598,278,60,46.5,90,47,11,52.2,3.02,28,0.3,316,9,15,78,100,9.3,571,210,148,49.7,278,28,24,330
レギュラーラウンド,VC長野トライデンツ,27,92,598,278,60,46.5,90,47,11,52.2,3.02,28,0.3,316,9,15,78,100,9.3,571,210,148,49.7,278,28,24,330
V.LEAGUE DIVISION1 MEN 2018-19,VC長野トライデンツ,8,25,148,62,13,41.9,32,12,5,37.5,2.48,2,0.08,69,1,3,25,15,2.2,78,28,17,46.8,62,2,4,68
レギュラーラウンド,VC長野トライデンツ,8,25,148,62,13,41.9,32,12,5,37.5,2.48,2,0.08,69,1,3,25,15,2.2,78,28,17,46.8,62,2,4,68
レギュラーシーズン通算,,35,117,746,340,73,45.6,122,59,16,48.4,2.91,30,0.26,385,10,18,103,115,8.1,649,238,165,49.4,340,30,28,398
通算,,35,117,746,340,73,45.6,122,59,16,48.4,2.91,30,0.26,385,10,18,103,115,8.1,649,238,165,49.4,340,30,28,398
