試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,1,,吉田千絵,4,□,■,■,■,nan,24,9,1,37.5,33.3,2.25,0,0,0,-,1,0.25,13,0,0,6,11.5,17,10,0,58.8,10,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,2,,橋口かおり,4,■,■,■,■,nan,29,11,1,37.9,34.5,2.75,5,2,0,40.0,0,-,7,1,1,1,17.9,5,3,0,60.0,12,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,5,,狩野美雪,4,■,■,■,■,nan,29,8,7,27.6,3.4,2.00,0,0,0,-,2,0.50,9,0,0,2,5.6,25,15,0,60.0,10,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,7,L,田中弓貴,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,16,0,61.5,0,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,8,,船崎恵視,2,nan,nan,□,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-,0,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,9,,田口恵,4,■,■,■,■,nan,29,12,0,41.4,41.4,3.00,0,0,0,-,2,0.50,6,0,0,2,8.3,0,0,0,-,14,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,10,,辻知恵,4,■,■,■,■,nan,4,1,0,25.0,25.0,0.25,1,0,0,0.0,3,0.75,6,0,2,0,0.0,0,0,0,-,4,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,11,,高木智絵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,12,,秋山葵,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,1,1,35.0,0,0,0,-,1,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,13,,田辺友紀,4,■,■,■,■,nan,19,6,2,31.6,21.1,1.50,0,0,0,-,1,0.25,15,1,0,5,13.7,0,0,0,-,8,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,14,,井西彩乃,3,■,nan,□,□,nan,14,1,2,7.1,-7.1,0.33,0,0,0,-,0,-,6,0,1,1,4.2,11,6,0,54.5,1,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,15,,西村佳名子,3,□,□,nan,□,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,0,-,4,0,1,1,6.2,3,2,0,66.7,2,,,,,,,,
2005-01-16,茂原アルカス,デンソーエアリービーズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,152,50,13,32.9,24.3,12.50,6,2,0,33.3,9,2.25,72,3,7,19,10.2,87,52,0,59.8,62,145,56,4,38.6,11,2.75,12.0,67.2
