名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
岡田友子,PFUブルーキャッツ,8,52,105,47,6,44.8,39.0,0,0,0,24,175,8,10,60,11,8,0,,0.9,0.5,11.7,72.7
岩本理恵,健祥会レッドハーツ,4,29,276,88,12,31.9,27.5,2,2,0,3,86,4,13,21,147,102,0,100.0,3.0,0.1,7.0,69.4
常盤知花,Befcoビービースターズ,10,24,0,0,0,,,0,0,0,0,32,0,4,12,21,16,0,,0.0,0.0,6.2,76.2
平井真栄,KUROBEアクアフェアリーズ,14,51,19,9,0,47.4,47.4,0,0,0,4,180,9,9,73,5,3,0,,0.2,0.1,13.9,60.0
平安座あきな,埼玉上尾メディックス,12,28,0,0,0,,,0,0,0,0,13,1,3,5,186,95,0,,0.0,0.0,11.5,51.1
戸田かおり,三洋電機レッドソア,15,50,284,112,16,39.4,33.8,0,0,0,20,195,7,16,57,4,2,0,,2.2,0.4,8.8,50.0
新田友紀,柏エンゼルクロス,13,36,0,0,0,,,0,0,0,0,58,0,2,17,49,33,0,,0.0,0.0,6.5,67.3
日高愛,健祥会レッドハーツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
春川裕美,大野石油広島オイラーズ,8,51,223,65,15,29.1,22.4,0,0,0,22,159,12,12,54,12,6,0,,1.3,0.4,14.2,50.0
時長真菜,PFUブルーキャッツ,4,16,0,0,0,,,0,0,0,0,11,1,0,4,0,0,0,,0.0,0.0,18.2,
服部晃佳,柏エンゼルクロス,16,50,394,140,32,35.5,27.4,2,0,1,4,158,4,17,42,257,154,0,0.0,2.8,0.1,6.5,59.9
木村風子,柏エンゼルクロス,6,50,488,178,41,36.5,28.1,0,0,0,4,138,2,1,35,185,131,0,,3.6,0.1,7.6,70.8
李妍,Befcoビービースターズ,3,46,347,111,23,32.0,25.4,2,1,0,19,102,5,6,16,2,2,0,50.0,2.4,0.4,7.4,100.0
村上友香,三洋電機レッドソア,8,50,517,187,33,36.2,29.8,1,0,1,19,192,7,9,56,86,48,0,0.0,3.7,0.4,9.8,55.8
村上秀子,柏エンゼルクロス,7,6,1,0,1,0.0,-100.0,0,0,0,0,8,0,2,5,8,3,0,,0.0,0.0,9.4,37.5
村上菜央,KUROBEアクアフェアリーズ,15,51,396,142,49,35.9,23.5,0,0,0,23,168,1,6,56,6,1,0,,2.8,0.5,8.0,16.7
松永真果,PFUブルーキャッツ,2,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
松田直子,健祥会レッドハーツ,11,53,0,0,0,,,0,0,0,0,0,0,0,0,272,212,0,,0.0,0.0,,77.9
林弘美,三洋電機レッドソア,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
林蓉子,三洋電機レッドソア,14,50,0,0,0,,,0,0,0,0,0,0,0,0,311,219,0,,0.0,0.0,,70.4
桑実磨里,大野石油広島オイラーズ,1,52,86,29,4,33.7,29.1,3,0,0,19,193,6,5,72,4,0,0,0.0,0.6,0.4,11.8,0.0
森田亜衣,大野石油広島オイラーズ,9,30,35,5,5,14.3,0.0,0,0,0,0,47,2,5,16,38,19,0,,0.2,0.0,10.1,50.0
槌谷優,三洋電機レッドソア,11,50,289,112,24,38.8,30.4,0,0,0,7,208,13,10,67,247,171,0,,2.2,0.1,13.1,69.2
河合真希,PFUブルーキャッツ,9,28,112,43,15,38.4,25.0,16,4,4,5,66,3,11,14,46,23,0,25.0,1.5,0.2,5.7,50.0
沼能有紀,柏エンゼルクロス,3,50,276,110,9,39.9,36.6,0,0,0,21,125,7,6,37,20,15,0,,2.2,0.4,11.8,75.0
渋谷桃子,柏エンゼルクロス,10,25,103,25,10,24.3,14.6,0,0,0,4,28,3,1,8,2,1,0,,1.0,0.2,17.0,50.0
渡辺エミ,Befcoビービースターズ,8,46,0,0,0,,,0,0,0,0,0,0,0,0,289,163,0,,0.0,0.0,,56.4
玉川佳奈,大野石油広島オイラーズ,5,52,414,122,33,29.5,21.5,112,25,11,21,188,10,12,75,91,41,0,22.3,2.3,0.4,13.7,45.1
田巻由貴子,健祥会レッドハーツ,7,53,274,98,5,35.8,33.9,0,0,0,17,199,7,13,65,16,8,0,,1.8,0.3,10.1,50.0
畑中宏美,三洋電機レッドソア,4,27,80,28,3,35.0,31.2,0,0,0,2,11,0,0,3,51,28,0,,1.0,0.1,6.8,54.9
皆川恵里,柏エンゼルクロス,4,35,35,9,1,25.7,22.9,0,0,0,2,101,0,6,31,1,1,0,,0.3,0.1,6.2,100.0
相田好美,Befcoビービースターズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
知久恭子,柏エンゼルクロス,2,50,0,0,0,,,0,0,0,0,0,0,0,0,316,227,0,,0.0,0.0,,71.8
石原亜希菜,PFUブルーキャッツ,11,52,256,133,18,52.0,44.9,0,0,0,36,185,9,30,59,11,4,0,,2.6,0.7,8.8,36.4
石田はるか,KUROBEアクアフェアリーズ,3,16,42,9,5,21.4,9.5,0,0,0,3,15,3,4,3,2,1,0,,0.6,0.2,18.3,50.0
福田みつ子,埼玉上尾メディックス,11,52,295,128,16,43.4,38.0,0,0,0,35,174,11,14,36,0,0,0,,2.5,0.7,9.5,
竹村留美,PFUブルーキャッツ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
笠岡仁美,大野石油広島オイラーズ,3,4,0,0,0,,,0,0,0,0,5,0,0,2,1,0,0,,0.0,0.0,10.0,0.0
緒方麻美,埼玉上尾メディックス,9,56,33,14,3,42.4,33.3,1,1,0,2,221,17,16,95,2,1,0,100.0,0.2,0.0,16.6,50.0
藤原由加,Befcoビービースターズ,5,33,115,33,12,28.7,18.3,1,0,0,2,73,9,9,20,57,24,0,0.0,1.0,0.1,16.1,42.1
西田美紀,埼玉上尾メディックス,2,53,631,224,30,35.5,30.7,57,11,6,15,182,6,18,69,183,122,0,19.3,4.2,0.3,10.3,66.7
角掛由貴,Befcoビービースターズ,7,6,1,1,0,100.0,100.0,0,0,0,0,7,1,1,0,0,0,0,,0.2,0.0,10.7,
谷口由美恵,健祥会レッドハーツ,1,53,558,180,46,32.3,24.0,5,1,1,19,183,8,16,68,279,191,0,20.0,3.4,0.4,11.5,68.5
遊佐理英子,Befcoビービースターズ,4,25,180,47,24,26.1,12.8,6,0,2,2,45,0,3,10,74,39,0,0.0,1.9,0.1,3.9,52.7
金谷実菜恵,三洋電機レッドソア,12,5,4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
長野友紀,健祥会レッドハーツ,12,53,317,118,25,37.2,29.3,3,2,0,8,214,11,10,79,171,110,0,66.7,2.2,0.2,13.2,64.3
関根和子,埼玉上尾メディックス,3,55,123,31,8,25.2,18.7,0,0,0,0,68,0,3,24,286,174,0,,0.6,0.0,7.7,60.8
阪根範栄,大野石油広島オイラーズ,11,52,0,0,0,,,0,0,0,0,0,0,0,0,361,222,0,,0.0,0.0,,61.5
餅田千佳,PFUブルーキャッツ,1,52,0,0,0,,,0,0,0,0,0,0,0,0,381,267,0,,0.0,0.0,,70.1
馬場雅子,柏エンゼルクロス,5,6,21,6,1,28.6,23.8,0,0,0,2,8,0,3,3,19,12,0,,1.0,0.3,0.0,63.2
高崎由佳梨,KUROBEアクアフェアリーズ,10,51,401,156,30,38.9,31.4,1,0,1,16,200,9,8,59,208,114,0,0.0,3.1,0.3,10.9,54.8
高橋めぐみ,健祥会レッドハーツ,10,53,348,152,20,43.7,37.9,0,0,0,35,145,5,13,40,5,1,0,,2.9,0.7,8.1,20.0
高野優,Befcoビービースターズ,1,46,36,5,3,13.9,5.6,3,0,1,0,149,11,15,44,0,0,0,0.0,0.1,0.0,12.2,
黒川朝加,三洋電機レッドソア,13,27,12,3,0,25.0,25.0,1,0,0,4,102,4,1,24,3,0,0,0.0,0.1,0.1,9.6,0.0
