試合日,年月,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2007-01-20,2007-01,1,Befcoビービースターズ,10,,常盤知花,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,0.0,1,1,0,100.0
2007-01-20,2007-01,1,埼玉上尾メディックス,1,,久井真由美,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2007-01-20,2007-01,1,埼玉上尾メディックス,2,,西田美紀,5,■,■,■,■,■,61,27,4,0.4426229508196721,0.3770491803278688,5.40,9,1,1,11.1,3,0.60,15,1,2,6,16.7,28,17,0,60.7
2007-01-20,2007-01,1,埼玉上尾メディックス,3,,関根和子,5,■,■,■,■,■,39,10,5,0.2564102564102564,0.1282051282051282,2.00,0,0,0,-,0,-,19,0,2,6,7.9,12,7,0,58.3
2007-01-20,2007-01,1,埼玉上尾メディックス,4,,吉川絢香,4,,□,■,■,■,11,4,1,0.3636363636363637,0.2727272727272727,1.00,0,0,0,-,1,0.25,11,0,2,2,4.5,0,0,0,-
2007-01-20,2007-01,1,埼玉上尾メディックス,6,,前田早織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,埼玉上尾メディックス,7,,中尾巴美,5,■,■,■,■,■,18,6,3,0.3333333333333333,0.16666666666666666,1.20,0,0,0,-,0,-,16,0,1,8,12.5,6,3,0,50.0
2007-01-20,2007-01,1,埼玉上尾メディックス,9,,緒方麻美,5,■,■,■,■,■,3,2,0,0.6666666666666666,0.6666666666666666,0.40,0,0,0,-,0,-,11,1,1,6,22.7,0,0,0,-
2007-01-20,2007-01,1,埼玉上尾メディックス,11,,福田みつ子,2,■,■,,,,13,4,2,0.3076923076923077,0.15384615384615385,2.00,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-
2007-01-20,2007-01,1,埼玉上尾メディックス,12,L,平安座あきな,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,56,29,0,51.8
2007-01-20,2007-01,1,埼玉上尾メディックス,13,,加藤純功,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2007-01-20,2007-01,1,埼玉上尾メディックス,14,,佐藤史依,4,,□,□,□,□,5,3,1,0.6,0.4,0.75,0,0,0,-,0,-,2,0,0,1,12.5,3,2,0,66.7
2007-01-20,2007-01,1,埼玉上尾メディックス,15,,富永真美,5,■,■,■,■,■,31,12,0,0.3870967741935484,0.3870967741935484,2.40,0,0,0,-,1,0.20,11,1,1,2,11.8,1,1,0,100.0
2007-01-20,2007-01,1,三洋電機レッドソア,1,,山元瞳,5,■,■,■,■,■,34,12,3,0.35294117647058826,0.2647058823529412,2.40,0,0,0,-,0,-,19,1,2,9,16.1,3,0,0,0.0
2007-01-20,2007-01,1,三洋電機レッドソア,2,,丸山舞子,5,■,■,■,■,■,4,4,0,1.0,1.0,0.80,0,0,0,-,2,0.40,19,0,0,6,7.9,0,0,0,-
2007-01-20,2007-01,1,三洋電機レッドソア,4,,畑中宏美,3,,□,□,,□,5,3,0,0.6,0.6,1.00,0,0,0,-,0,-,2,0,0,1,12.5,8,5,0,62.5
2007-01-20,2007-01,1,三洋電機レッドソア,5,,山田友香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,三洋電機レッドソア,7,,小坂恵里,4,□,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,6,2,0,33.3
2007-01-20,2007-01,1,三洋電機レッドソア,8,,村上友香,5,■,■,■,■,■,53,20,2,0.37735849056603776,0.33962264150943394,4.00,0,0,0,-,1,0.20,13,0,1,6,11.5,15,6,0,40.0
2007-01-20,2007-01,1,三洋電機レッドソア,10,,坂田亜弥,5,■,■,■,■,■,24,12,0,0.5,0.5,2.40,0,0,0,-,0,-,15,0,0,6,10.0,0,0,0,-
2007-01-20,2007-01,1,三洋電機レッドソア,11,,槌谷優,5,■,■,■,■,■,20,4,1,0.2,0.15,0.80,0,0,0,-,0,-,24,2,1,10,17.9,18,12,0,66.7
2007-01-20,2007-01,1,三洋電機レッドソア,12,,金谷実菜恵,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,三洋電機レッドソア,13,,黒川朝加,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,三洋電機レッドソア,14,L,林蓉子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,23,0,74.2
2007-01-20,2007-01,1,三洋電機レッドソア,15,,戸田かおり,5,■,■,■,■,■,25,12,1,0.48,0.44,2.40,0,0,0,-,1,0.20,18,1,0,6,12.8,0,0,0,-
2007-01-20,2007-01,1,柏エンゼルクロス,1,,増渕朱里,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,柏エンゼルクロス,2,L,知久恭子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,18,0,81.8
2007-01-20,2007-01,1,柏エンゼルクロス,3,,沼能有紀,5,■,■,■,■,■,26,10,0,0.38461538461538464,0.38461538461538464,2.00,0,0,0,-,3,0.60,9,0,0,2,5.6,1,1,0,100.0
2007-01-20,2007-01,1,柏エンゼルクロス,4,,皆川恵里,5,■,■,■,■,■,8,3,0,0.375,0.375,0.60,0,0,0,-,1,0.20,20,0,1,5,6.2,0,0,0,-
2007-01-20,2007-01,1,柏エンゼルクロス,5,,馬場雅子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,柏エンゼルクロス,6,,木村風子,5,■,■,■,■,■,49,21,5,0.42857142857142855,0.32653061224489793,4.20,0,0,0,-,0,-,12,0,0,3,6.2,25,20,0,80.0
2007-01-20,2007-01,1,柏エンゼルクロス,10,,渋谷桃子,3,,□,,□,□,13,3,0,0.2307692307692308,0.2307692307692308,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,柏エンゼルクロス,11,,吉井希予栄,5,■,■,■,■,■,26,6,2,0.2307692307692308,0.15384615384615385,1.20,1,0,0,0.0,1,0.20,17,0,1,6,8.8,25,16,0,64.0
2007-01-20,2007-01,1,柏エンゼルクロス,13,,新田友紀,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,12,0,0,5,10.4,5,4,0,80.0
2007-01-20,2007-01,1,柏エンゼルクロス,14,,堀川知恵,5,■,■,■,■,■,31,14,4,0.4516129032258064,0.3225806451612903,2.80,0,0,0,-,3,0.60,14,1,2,8,20.0,1,1,0,100.0
2007-01-20,2007-01,1,柏エンゼルクロス,16,,服部晃佳,5,■,■,■,■,■,33,12,4,0.3636363636363637,0.24242424242424246,2.40,0,0,0,-,0,-,18,2,2,2,11.7,20,13,0,65.0
2007-01-20,2007-01,1,KUROBEアクアフェアリーズ,3,,石田はるか,2,,□,□,,,4,0,1,0.0,-0.25,-,0,0,0,-,0,-,1,1,0,0,80.0,0,0,0,-
2007-01-20,2007-01,1,KUROBEアクアフェアリーズ,4,,山崎かおり,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0
2007-01-20,2007-01,1,KUROBEアクアフェアリーズ,6,,友松杏子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,KUROBEアクアフェアリーズ,7,,寺脇麻依子,5,■,■,■,■,■,31,11,2,0.3548387096774194,0.2903225806451613,2.20,0,0,0,-,4,0.80,18,2,0,0,8.9,11,8,0,72.7
2007-01-20,2007-01,1,KUROBEアクアフェアリーズ,9,,伊藤睦美,5,■,■,■,■,■,51,12,1,0.2352941176470588,0.21568627450980396,2.40,0,0,0,-,0,-,16,0,0,5,7.8,15,7,0,46.7
2007-01-20,2007-01,1,KUROBEアクアフェアリーズ,10,,高崎由佳梨,5,■,■,■,■,■,31,15,5,0.4838709677419355,0.3225806451612903,3.00,0,0,0,-,1,0.20,18,0,0,4,5.6,21,14,0,66.7
2007-01-20,2007-01,1,KUROBEアクアフェアリーズ,11,L,吉田彩乃,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,24,0,68.6
2007-01-20,2007-01,1,KUROBEアクアフェアリーズ,13,,上田美子,5,■,■,■,■,■,37,13,3,0.35135135135135137,0.2702702702702703,2.60,0,0,0,-,0,-,14,0,0,4,7.1,12,8,0,66.7
2007-01-20,2007-01,1,KUROBEアクアフェアリーズ,14,,平井真栄,5,■,■,■,■,■,4,0,0,0.0,0.0,-,0,0,0,-,1,0.20,23,1,3,8,13.0,0,0,0,-
2007-01-20,2007-01,1,KUROBEアクアフェアリーズ,15,,村上菜央,5,■,■,■,■,■,31,11,3,0.3548387096774194,0.25806451612903225,2.20,0,0,0,-,4,0.80,12,0,0,2,4.2,1,0,0,0.0
2007-01-20,2007-01,1,大野石油広島オイラーズ,1,,桑実磨里,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,1,0.33,9,0,0,4,11.1,0,0,0,-
2007-01-20,2007-01,1,大野石油広島オイラーズ,2,,小受加代子,3,■,■,■,,,25,6,1,0.24,0.2,2.00,0,0,0,-,0,-,5,1,0,0,16.0,20,9,0,45.0
2007-01-20,2007-01,1,大野石油広島オイラーズ,4,,小野田恵子,3,■,■,■,,,25,8,1,0.32,0.28,2.67,0,0,0,-,0,-,5,0,1,1,5.0,12,7,0,58.3
2007-01-20,2007-01,1,大野石油広島オイラーズ,5,,玉川佳奈,3,■,■,■,,,27,7,2,0.25925925925925924,0.1851851851851852,2.33,6,2,1,33.3,0,-,8,0,0,4,12.5,4,2,0,50.0
2007-01-20,2007-01,1,大野石油広島オイラーズ,6,,友安里恵,3,□,□,□,,,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,6,1,2,1,17.5,0,0,0,-
2007-01-20,2007-01,1,大野石油広島オイラーズ,7,,小原真美,3,■,■,■,,,15,7,1,0.4666666666666667,0.4,2.33,0,0,0,-,1,0.33,8,0,0,1,3.1,0,0,0,-
2007-01-20,2007-01,1,大野石油広島オイラーズ,8,,春川裕美,2,,□,■,,,8,1,1,0.125,0.0,0.50,0,0,0,-,2,1.00,6,0,0,2,8.3,0,0,0,-
2007-01-20,2007-01,1,大野石油広島オイラーズ,9,,森田亜衣,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2007-01-20,2007-01,1,大野石油広島オイラーズ,10,,井之上由梨奈,2,■,■,,,,4,0,0,0.0,0.0,-,0,0,0,-,1,0.50,2,0,0,0,0.0,1,0,0,0.0
2007-01-20,2007-01,1,大野石油広島オイラーズ,11,L,阪根範栄,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,21,0,75.0
2007-01-20,2007-01,1,大野石油広島オイラーズ,12,,妹尾菜々子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,大野石油広島オイラーズ,16,,中剃あやか,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,健祥会レッドハーツ,1,,谷口由美恵,3,■,■,■,,,35,13,2,0.37142857142857133,0.3142857142857143,4.33,1,0,0,0.0,0,-,14,0,0,8,14.3,12,8,0,66.7
2007-01-20,2007-01,1,健祥会レッドハーツ,2,,城戸浩子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,健祥会レッドハーツ,4,,岩本理恵,3,■,■,■,,,26,10,2,0.38461538461538464,0.3076923076923077,3.33,0,0,0,-,1,0.33,10,1,1,2,15.0,15,12,0,80.0
2007-01-20,2007-01,1,健祥会レッドハーツ,5,,三崎栄子,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,15,1,2,5,15.0,0,0,0,-
2007-01-20,2007-01,1,健祥会レッドハーツ,7,,田巻由貴子,3,■,■,■,,,13,8,1,0.6153846153846154,0.5384615384615384,2.67,0,0,0,-,3,1.00,12,0,0,3,6.2,1,1,0,100.0
2007-01-20,2007-01,1,健祥会レッドハーツ,8,,北島愛,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2007-01-20,2007-01,1,健祥会レッドハーツ,9,,日高愛,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-20,2007-01,1,健祥会レッドハーツ,10,,高橋めぐみ,3,■,■,■,,,19,13,0,0.6842105263157895,0.6842105263157895,4.33,0,0,0,-,3,1.00,10,1,2,1,10.5,0,0,0,-
2007-01-20,2007-01,1,健祥会レッドハーツ,11,L,松田直子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,11,0,73.3
2007-01-20,2007-01,1,健祥会レッドハーツ,12,,長野友紀,3,■,■,■,,,13,6,0,0.4615384615384616,0.4615384615384616,2.00,0,0,0,-,0,-,12,1,2,5,17.1,7,3,0,42.9
2007-01-21,2007-01,1,埼玉上尾メディックス,1,,久井真由美,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2007-01-21,2007-01,1,埼玉上尾メディックス,2,,西田美紀,4,■,■,■,■,,56,19,4,0.3392857142857143,0.26785714285714285,4.75,4,0,2,0.0,0,-,16,0,1,8,12.5,16,9,0,56.2
2007-01-21,2007-01,1,埼玉上尾メディックス,3,,関根和子,4,■,■,■,■,,37,8,2,0.21621621621621626,0.16216216216216214,2.00,0,0,0,-,0,-,17,0,0,3,4.4,10,5,0,50.0
2007-01-21,2007-01,1,埼玉上尾メディックス,4,,吉川絢香,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2007-01-21,2007-01,1,埼玉上尾メディックス,6,,前田早織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-21,2007-01,1,埼玉上尾メディックス,7,,中尾巴美,4,■,■,■,■,,19,9,1,0.4736842105263158,0.42105263157894735,2.25,0,0,0,-,1,0.25,14,0,2,3,5.4,1,1,0,100.0
2007-01-21,2007-01,1,埼玉上尾メディックス,9,,緒方麻美,4,■,■,■,■,,2,1,1,0.5,0.0,0.25,0,0,0,-,0,-,12,0,3,2,4.2,0,0,0,-
2007-01-21,2007-01,1,埼玉上尾メディックス,11,,福田みつ子,4,■,■,■,■,,20,8,0,0.4,0.4,2.00,0,0,0,-,3,0.75,15,1,0,6,16.7,0,0,0,-
2007-01-21,2007-01,1,埼玉上尾メディックス,12,L,平安座あきな,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,49,26,0,53.1
2007-01-21,2007-01,1,埼玉上尾メディックス,13,,加藤純功,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-21,2007-01,1,埼玉上尾メディックス,14,,佐藤史依,1,,,□,,,5,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2007-01-21,2007-01,1,埼玉上尾メディックス,15,,富永真美,4,■,■,■,■,,26,14,1,0.5384615384615384,0.5,3.50,0,0,0,-,0,-,9,1,2,4,22.2,0,0,0,-
2007-01-21,2007-01,1,健祥会レッドハーツ,1,,谷口由美恵,4,■,■,■,■,,48,18,5,0.375,0.2708333333333333,4.50,2,1,0,50.0,0,-,12,0,0,5,10.4,16,14,0,87.5
2007-01-21,2007-01,1,健祥会レッドハーツ,2,,城戸浩子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-21,2007-01,1,健祥会レッドハーツ,4,,岩本理恵,4,■,■,■,■,,48,15,0,0.3125,0.3125,3.75,2,2,0,100.0,0,-,13,0,3,4,7.7,33,19,0,57.6
2007-01-21,2007-01,1,健祥会レッドハーツ,5,,三崎栄子,4,■,■,■,■,,6,2,0,0.3333333333333333,0.3333333333333333,0.50,1,1,0,100.0,0,-,14,1,1,6,16.4,0,0,0,-
2007-01-21,2007-01,1,健祥会レッドハーツ,7,,田巻由貴子,4,■,■,■,■,,18,7,1,0.3888888888888889,0.3333333333333333,1.75,0,0,0,-,3,0.75,20,1,0,12,19.0,2,2,0,100.0
2007-01-21,2007-01,1,健祥会レッドハーツ,8,,北島愛,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-21,2007-01,1,健祥会レッドハーツ,9,,日高愛,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-21,2007-01,1,健祥会レッドハーツ,10,,高橋めぐみ,4,■,■,■,■,,24,6,1,0.25,0.20833333333333331,1.50,0,0,0,-,1,0.25,13,0,2,2,3.8,0,0,0,-
2007-01-21,2007-01,1,健祥会レッドハーツ,11,L,松田直子,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,8,0,61.5
2007-01-21,2007-01,1,健祥会レッドハーツ,12,,長野友紀,4,■,■,■,■,,15,8,1,0.5333333333333333,0.4666666666666667,2.00,2,1,0,50.0,2,0.50,14,1,3,4,12.9,12,7,0,58.3
2007-01-21,2007-01,1,Befcoビービースターズ,1,,高野優,3,■,■,■,,,4,1,0,0.25,0.25,0.33,0,0,0,-,0,-,10,1,2,3,15.5,0,0,0,-
2007-01-21,2007-01,1,Befcoビービースターズ,2,,佐藤由香,3,■,■,■,,,23,7,4,0.3043478260869565,0.13043478260869565,2.33,3,0,1,0.0,0,-,13,0,1,5,9.6,11,10,0,90.9
2007-01-21,2007-01,1,Befcoビービースターズ,3,,李妍,3,■,■,■,,,45,14,2,0.3111111111111111,0.26666666666666666,4.67,2,1,0,50.0,0,-,6,0,0,1,4.2,0,0,0,-
2007-01-21,2007-01,1,Befcoビービースターズ,4,,遊佐理英子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-21,2007-01,1,Befcoビービースターズ,5,,藤原由加,3,■,■,■,,,19,6,2,0.3157894736842105,0.21052631578947367,2.00,1,0,0,0.0,1,0.33,9,0,2,1,2.8,4,4,0,100.0
2007-01-21,2007-01,1,Befcoビービースターズ,6,,佐藤奈美,3,■,■,■,,,15,7,2,0.4666666666666667,0.3333333333333333,2.33,0,0,0,-,1,0.33,8,1,2,1,15.6,0,0,0,-
2007-01-21,2007-01,1,Befcoビービースターズ,7,,角掛由貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-21,2007-01,1,Befcoビービースターズ,8,L,渡辺エミ,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,16,0,69.6
2007-01-21,2007-01,1,Befcoビービースターズ,9,,小野裕美子,3,■,■,■,,,14,0,2,0.0,-0.14285714285714285,-,0,0,0,-,0,-,11,0,0,3,6.8,28,14,0,50.0
2007-01-21,2007-01,1,Befcoビービースターズ,10,,常盤知花,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,3,3,0,100.0
2007-01-21,2007-01,1,KUROBEアクアフェアリーズ,3,,石田はるか,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-21,2007-01,1,KUROBEアクアフェアリーズ,4,,山崎かおり,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2007-01-21,2007-01,1,KUROBEアクアフェアリーズ,6,,友松杏子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-21,2007-01,1,KUROBEアクアフェアリーズ,7,,寺脇麻依子,3,■,■,■,,,24,6,1,0.25,0.20833333333333331,2.00,0,0,0,-,0,-,11,1,0,2,11.8,9,8,0,88.9
2007-01-21,2007-01,1,KUROBEアクアフェアリーズ,9,,伊藤睦美,3,■,■,■,,,37,14,3,0.3783783783783784,0.2972972972972973,4.67,1,1,0,100.0,0,-,12,1,1,0,8.3,12,6,0,50.0
2007-01-21,2007-01,1,KUROBEアクアフェアリーズ,10,,高崎由佳梨,3,■,■,■,,,20,10,0,0.5,0.5,3.33,0,0,0,-,1,0.33,20,3,0,6,19.5,7,5,0,71.4
2007-01-21,2007-01,1,KUROBEアクアフェアリーズ,11,L,吉田彩乃,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,14,0,70.0
2007-01-21,2007-01,1,KUROBEアクアフェアリーズ,13,,上田美子,3,■,■,■,,,18,4,5,0.2222222222222222,-0.05555555555555555,1.33,0,0,0,-,1,0.33,12,0,2,4,8.3,4,3,0,75.0
2007-01-21,2007-01,1,KUROBEアクアフェアリーズ,14,,平井真栄,3,■,■,■,,,0,0,0,,,-,0,0,0,-,2,0.67,5,0,1,0,0.0,0,0,0,-
2007-01-21,2007-01,1,KUROBEアクアフェアリーズ,15,,村上菜央,3,■,■,■,,,13,7,1,0.5384615384615384,0.4615384615384616,2.33,0,0,0,-,2,0.67,13,0,0,6,11.5,0,0,0,-
2007-01-21,2007-01,1,PFUブルーキャッツ,1,L,餅田千佳,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,23,0,88.5
2007-01-21,2007-01,1,PFUブルーキャッツ,2,,松永真果,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2007-01-21,2007-01,1,PFUブルーキャッツ,3,,カルボナリマリステラナオミ,3,■,■,■,,,23,11,1,0.4782608695652174,0.43478260869565216,3.67,3,1,0,33.3,0,-,8,0,0,4,12.5,9,3,0,33.3
2007-01-21,2007-01,1,PFUブルーキャッツ,4,,時長真菜,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2007-01-21,2007-01,1,PFUブルーキャッツ,7,,大端みゆき,3,■,■,■,,,17,9,1,0.5294117647058824,0.4705882352941176,3.00,0,0,0,-,2,0.67,7,0,0,5,17.9,10,6,0,60.0
2007-01-21,2007-01,1,PFUブルーキャッツ,8,,岡田友子,3,■,■,■,,,10,3,0,0.3,0.3,1.00,0,0,0,-,2,0.67,6,0,0,1,4.2,0,0,0,-
2007-01-21,2007-01,1,PFUブルーキャッツ,9,,河合真希,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,1,1,0,40.0,0,0,0,-
2007-01-21,2007-01,1,PFUブルーキャッツ,10,,山田真里恵,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2007-01-21,2007-01,1,PFUブルーキャッツ,11,,石原亜希菜,3,■,■,■,,,11,5,1,0.4545454545454545,0.3636363636363637,1.67,0,0,0,-,1,0.33,11,1,2,2,11.8,0,0,0,-
