試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,1,,市川智之,3,■,■,■,nan,nan,14,8,0,57.1,57.1,2.67,0,0,0,-,3,1.00,14,0,1,2,3.6,0,0,0,-,11
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,4,,小林哲也,3,■,■,■,nan,nan,17,4,1,23.5,17.6,1.33,5,1,0,20.0,0,-,13,1,1,5,15.8,0,0,0,-,5
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,5,L,峰尾拓,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,15,0,78.9,0
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,6,,峯村幸太,3,■,■,■,nan,nan,19,8,3,42.1,26.3,2.67,1,0,0,0.0,1,0.33,13,4,1,2,31.5,8,5,0,62.5,13
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,7,,栗木勇,3,■,■,■,nan,nan,20,11,1,55.0,50.0,3.67,4,0,0,0.0,2,0.67,16,2,2,6,19.4,9,6,0,66.7,15
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,8,,藤沢友博,1,nan,nan,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,1
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,9,,小池和貴,1,nan,□,nan,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,10,L,杉山嵩樹,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,11,,片桐成基,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,13,,酒井駿,1,nan,nan,□,nan,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,2
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,16,,森崎健史,3,■,■,■,nan,nan,10,5,0,50.0,50.0,1.67,0,0,0,-,2,0.67,10,0,2,3,7.5,0,0,0,-,7
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,19,,村松俊輔,2,□,nan,□,nan,nan,5,3,1,60.0,40.0,1.50,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,3
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,20,,多田将希,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,25,,中谷光,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2016-01-23,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,94,42,6,44.7,38.3,14.00,10,1,0,10.0,9,3.00,73,7,8,19,14.7,38,27,0,71.1,58
