試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,1,,市川智之,3,■,■,■,nan,nan,8,4,0,50.0,50.0,1.33,0,0,0,-,5,1.67,5,0,0,0,0.0,0,0,0,-,9
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,4,,小林哲也,3,■,■,■,nan,nan,26,11,1,42.3,38.5,3.67,10,4,1,40.0,3,1.00,9,1,2,4,20.0,0,0,0,-,15
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,5,L,峰尾拓,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,13,0,76.5,0
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,6,,峯村幸太,3,■,■,■,nan,nan,14,6,0,42.9,42.9,2.00,2,1,0,50.0,0,-,11,0,0,8,18.2,9,4,0,44.4,6
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,7,,栗木勇,3,■,■,■,nan,nan,18,11,1,61.1,55.6,3.67,2,0,0,0.0,2,0.67,13,1,1,3,13.5,18,11,0,61.1,14
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,9,,小池和貴,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,2,1,0,50.0,0
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,10,,杉山嵩樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,11,,片桐成基,3,□,□,□,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,12,L,藤森圭,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,16,,森崎健史,3,■,■,■,nan,nan,10,5,2,50.0,30.0,1.67,0,0,0,-,4,1.33,13,0,1,2,3.8,0,0,0,-,9
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,19,,村松俊輔,1,□,nan,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,1
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,20,,多田将希,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-,1
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,25,,中谷光,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,1,2,4,22.2,0,0,0,-,1
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,26,,池田浩基,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-28,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,80,39,5,48.8,42.5,13.00,14,5,1,35.7,14,4.67,73,3,7,24,12.1,47,30,0,63.8,56
