試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,2,L,佐藤澪,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,3,,高橋沙織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,4,,比金桃子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,5,,内瀬戸真実,4,■,■,■,■,nan,29,9,1,31.0,27.6,2.25,1,0,0,0.0,1,0.25,18,0,2,2,0.0,20,10,8,70.0,10
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,6,,村永奈央,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,8,L,榊原美沙都,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,8,8,66.7,0
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,10,,小田桃香,3,nan,□,■,■,nan,26,9,0,34.6,34.6,3.00,1,0,0,0.0,0,-,7,0,1,1,0.0,42,17,16,59.5,9
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,11,,荒木絵里香,4,■,■,■,■,nan,26,10,2,38.5,30.8,2.50,0,0,0,-,6,1.50,16,1,2,6,12.5,1,0,0,0.0,17
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,12,,渡邊彩,4,■,■,■,■,nan,17,7,0,41.2,41.2,1.75,0,0,0,-,0,-,15,0,0,3,5.0,0,0,0,-,7
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,13,,オズソイネリマン,4,■,■,■,■,nan,79,25,7,31.6,22.8,6.25,24,8,5,33.3,1,0.25,12,0,0,4,8.3,0,0,0,-,26
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,14,,金本望,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,15,,杉郁香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,17,,藪田美穂子,3,■,■,nan,□,nan,9,1,2,11.1,-11.1,0.33,0,0,0,-,0,-,6,0,0,0,0.0,16,3,5,34.4,1
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,18,,山上有紀,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,13,0,1,3,3.8,1,0,0,0.0,1
2019-03-03,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,186,61,12,32.8,26.3,15.25,26,8,5,30.8,9,2.25,88,1,6,20,5.1,98,38,37,57.7,71
