試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,1,,鴫原ひなた,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,2,L,佐藤澪,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,3,,高橋沙織,2,□,nan,nan,□,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,6,4,2,83.3,1,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,4,,比金桃子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,0,3,35.0,0,0,0,-,1,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,5,,内瀬戸真実,4,■,■,■,■,nan,37,9,4,24.3,13.5,2.25,0,0,0,-,3,0.75,12,0,1,3,4.2,33,14,9,56.1,12,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,6,,村永奈央,4,■,■,■,■,nan,19,4,3,21.1,5.3,1.00,1,0,0,0.0,1,0.25,11,0,0,4,9.1,41,9,15,40.2,5,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,8,L,榊原美沙都,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,1,50.0,0,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,10,,小田桃香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,11,,荒木絵里香,4,■,■,■,■,nan,15,9,0,60.0,60.0,2.25,1,0,0,0.0,3,0.75,17,0,0,3,4.4,0,0,0,-,12,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,12,,渡邊彩,4,■,■,■,■,nan,25,14,0,56.0,56.0,3.50,0,0,0,-,1,0.25,10,0,3,0,-7.5,0,0,0,-,15,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,13,,オズソイネリマン,4,■,■,■,■,nan,60,27,2,45.0,41.7,6.75,20,6,1,30.0,0,-,14,1,0,4,14.3,0,0,0,-,28,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,15,,杉郁香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,17,,藪田美穂子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,18,,山上有紀,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,0,0,2,3.8,0,0,0,-,0,,,,,,,,
2019-03-23,トヨタ車体クインシーズ,東レアローズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,157,64,9,40.8,35.0,16.00,22,6,1,27.3,8,2.00,84,2,4,20,7.1,89,31,27,50.0,74,167,70,4,41.9,4,1.00,14.0,62.7
