試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,1,,松本慶彦,4,■,■,■,■,,14,7,1,50.0,42.9,1.75,0,0,0,-,2,0.50,12,0,0,5,10.4,2,2,0,100.0,9
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,2,L,井上裕介,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,15,0,78.9,0
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,3,,石島雄介,4,■,■,■,■,,20,11,2,55.0,45.0,2.75,5,1,1,20.0,1,0.25,11,0,4,2,4.5,43,22,0,51.2,12
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,5,,内藤和也,2,■,,,□,,4,2,0,50.0,50.0,1.00,1,1,0,100.0,0,-,2,0,0,1,12.5,4,3,0,75.0,2
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,6,,ペピチミラン,4,■,■,■,■,,33,12,8,36.4,12.1,3.00,13,5,4,38.5,3,0.75,18,4,8,3,24.2,0,0,0,-,19
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,7,,出耒田敬,2,,,□,■,,5,2,0,40.0,40.0,1.00,0,0,0,-,1,0.50,5,0,3,0,0.0,0,0,0,-,3
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,8,,佐川翔,3,,□,■,■,,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,10,0,2,1,2.5,0,0,0,-,1
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,10,,千々木駿介,4,□,■,■,■,,27,9,5,33.3,14.8,2.25,4,1,1,25.0,0,-,12,1,1,1,8.8,17,9,0,52.9,10
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,11,,伊藤康貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,12,,横田一義,3,■,■,■,,,9,5,1,55.6,44.4,1.67,0,0,0,-,3,1.00,9,2,1,4,28.9,0,0,0,-,10
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,13,,松岡祐太,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,14,L,坂梨朋彦,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,15,,木村泰輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-15,2014-11,堺ブレイザーズ,東レアローズ,19,,今村駿,2,■,■,,,,0,0,0,,,-,0,0,0,-,0,-,6,0,1,4,16.7,0,0,0,-,0
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,1,,安永拓弥,2,■,■,,,,8,3,0,37.5,37.5,1.50,0,0,0,-,2,1.00,3,0,0,1,8.3,0,0,0,-,5
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,2,,町野仁志,1,,,,,□,1,0,0,0.0,0.0,-,0,0,0,-,3,3.00,4,0,0,0,0.0,0,0,0,-,3
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,3,L,酒井大祐,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,30,16,0,53.3,0
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,4,,中島健太,4,,□,■,■,■,2,2,0,100.0,100.0,0.50,0,0,0,-,1,0.25,6,0,1,2,8.3,0,0,0,-,3
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,5,,吉岡光大,1,,,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,7,,越川優,5,■,■,■,■,■,43,22,1,51.2,48.8,4.40,8,5,1,62.5,0,-,21,2,7,8,18.1,24,10,0,41.7,24
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,8,L,久原大輝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,10,,小澤翔,5,■,■,■,■,■,20,7,2,35.0,25.0,1.40,0,0,0,-,4,0.80,18,0,2,8,11.1,38,18,0,47.4,11
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,11,,安井勇誠,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0,0,-,0
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,14,,八子大輔,1,,,,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,17,,深津旭弘,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,20,0,2,6,7.5,0,0,0,-,0
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,18,,ヴィソットレアンドロ,5,■,■,■,■,■,65,24,3,36.9,32.3,4.80,31,15,1,48.4,2,0.40,22,3,6,9,22.0,0,0,0,-,29
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,19,,井上俊輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,JTサンダーズ,ジェイテクトSTINGS,20,,筧本翔昂,5,■,■,■,■,■,6,5,0,83.3,83.3,1.00,0,0,0,-,2,0.40,23,0,0,6,6.5,0,0,0,-,7
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,1,,古田史郎,3,,,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,2,,金丸晃大,5,■,■,■,■,■,8,6,0,75.0,75.0,1.20,0,0,0,-,5,1.00,15,0,1,6,10.0,1,0,0,0.0,11
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,4,,清野真一,2,,,,□,□,0,0,0,,,-,0,0,0,-,0,-,3,1,0,0,26.7,0,0,0,-,1
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,6,,高橋慎治,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,19,1,3,5,10.8,0,0,0,-,1
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,7,,高橋和人,5,■,■,■,■,■,25,9,2,36.0,28.0,1.80,0,0,0,-,3,0.60,18,0,1,11,15.3,40,28,0,70.0,12
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,8,,松崎良輔,2,■,■,,,,2,0,1,0.0,-50.0,-,0,0,0,-,1,0.50,2,0,1,0,0.0,0,0,0,-,1
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,9,L,本間隆太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,10,,松原広輔,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,11,,袴谷亮介,4,,□,■,■,■,10,2,2,20.0,0.0,0.50,0,0,0,-,0,-,17,2,5,6,18.2,3,1,0,33.3,4
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,12,L,興梠亮,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,17,0,65.4,0
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,14,,浅野博亮,3,,□,,□,■,14,6,0,42.9,42.9,2.00,1,0,0,0.0,1,0.33,7,0,1,4,14.3,16,6,0,37.5,7
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,16,,島野俊一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,18,,角田辰徳,4,■,■,■,■,,21,5,1,23.8,19.0,1.25,3,0,1,0.0,1,0.25,7,0,0,2,7.1,11,2,0,18.2,6
2014-11-16,2014-11,ジェイテクトSTINGS,JTサンダーズ,19,,エルナンデスフェルナンド,5,■,■,■,■,■,76,40,7,52.6,43.4,8.00,29,13,0,44.8,0,-,23,0,8,10,10.9,0,0,0,-,40
2014-11-16,2014-11,サントリーサンバーズ,FC東京,1,,山村宏太,3,■,■,■,,,9,5,0,55.6,55.6,1.67,0,0,0,-,3,1.00,12,1,0,2,12.5,0,0,0,-,9
2014-11-16,2014-11,サントリーサンバーズ,FC東京,2,,鈴木寛史,3,■,■,■,,,7,5,0,71.4,71.4,1.67,0,0,0,-,4,1.33,9,1,2,1,13.9,0,0,0,-,10
2014-11-16,2014-11,サントリーサンバーズ,FC東京,3,L,高橋賢,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,サントリーサンバーズ,FC東京,4,,橋本大智,3,■,■,■,,,2,1,0,50.0,50.0,0.33,0,0,0,-,1,0.33,13,0,5,3,5.8,0,0,0,-,2
2014-11-16,2014-11,サントリーサンバーズ,FC東京,5,,柴小屋康行,2,,□,□,,,3,1,1,33.3,0.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2014-11-16,2014-11,サントリーサンバーズ,FC東京,6,,岡本祥吾,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,サントリーサンバーズ,FC東京,8,,金子隆行,3,■,■,■,,,7,3,1,42.9,28.6,1.00,0,0,0,-,2,0.67,10,0,1,1,2.5,38,27,0,71.1,5
2014-11-16,2014-11,サントリーサンバーズ,FC東京,9,,阿部裕太,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,サントリーサンバーズ,FC東京,11,L,鶴田大樹,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,11,0,64.7,0
2014-11-16,2014-11,サントリーサンバーズ,FC東京,12,,塩田達也,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,サントリーサンバーズ,FC東京,14,,椿山竜介,3,■,■,■,,,40,17,3,42.5,35.0,5.67,17,7,2,41.2,0,-,14,1,2,8,20.0,0,0,0,-,18
2014-11-16,2014-11,サントリーサンバーズ,FC東京,19,,栗山雅史,3,■,■,■,,,22,12,2,54.5,45.5,4.00,3,2,1,66.7,2,0.67,17,1,0,12,23.5,6,1,0,16.7,15
2014-11-16,2014-11,サントリーサンバーズ,FC東京,20,,米山達也,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-,0
2014-11-16,2014-11,サントリーサンバーズ,FC東京,21,,松崎廣光,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,FC東京,サントリーサンバーズ,3,L,橘裕也,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,9,0,47.4,0
2014-11-16,2014-11,FC東京,サントリーサンバーズ,4,,巴特,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,FC東京,サントリーサンバーズ,5,,竹浪貴志,3,□,□,□,,,3,1,0,33.3,33.3,0.33,1,1,0,100.0,0,-,1,0,0,1,25.0,0,0,0,-,1
2014-11-16,2014-11,FC東京,サントリーサンバーズ,6,,山本将平,3,■,■,■,,,22,7,1,31.8,27.3,2.33,1,1,0,100.0,1,0.33,10,1,2,4,18.0,27,16,0,59.3,9
2014-11-16,2014-11,FC東京,サントリーサンバーズ,8,,橋本卓也,3,■,■,■,,,6,5,0,83.3,83.3,1.67,0,0,0,-,0,-,14,0,1,0,0.0,1,1,0,100.0,5
2014-11-16,2014-11,FC東京,サントリーサンバーズ,9,,手塚大,3,■,■,■,,,34,17,2,50.0,44.1,5.67,8,3,1,37.5,3,1.00,12,0,3,6,12.5,15,8,0,53.3,20
2014-11-16,2014-11,FC東京,サントリーサンバーズ,10,,山岡祐也,1,■,,,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2014-11-16,2014-11,FC東京,サントリーサンバーズ,11,,ミルシェフダナイル,3,■,■,■,,,27,12,4,44.4,29.6,4.00,10,5,1,50.0,2,0.67,13,1,4,5,15.8,0,0,0,-,15
2014-11-16,2014-11,FC東京,サントリーサンバーズ,16,,高橋駿,3,□,■,■,,,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-,1
2014-11-16,2014-11,FC東京,サントリーサンバーズ,19,,高志保匡,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2014-11-16,2014-11,FC東京,サントリーサンバーズ,21,,鈴木頌卓,3,■,■,■,,,4,1,0,25.0,25.0,0.33,0,0,0,-,0,-,11,1,2,2,11.8,0,0,0,-,2
2014-11-16,2014-11,FC東京,サントリーサンバーズ,22,,盛重龍,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,FC東京,サントリーサンバーズ,23,L,山本洋平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-16,2014-11,FC東京,サントリーサンバーズ,24,,西尾太作,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,2,,山近哲,2,■,■,,,,4,2,0,50.0,50.0,1.00,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-,2
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,3,,重村健太,3,□,,□,,□,0,0,0,,,-,0,0,0,-,0,-,8,0,1,1,3.1,0,0,0,-,0
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,4,,内山正平,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,21,0,0,6,7.1,1,0,0,0.0,0
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,5,,前田一誠,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,6,,近裕崇,5,■,■,■,■,■,17,8,3,47.1,29.4,1.60,0,0,0,-,6,1.20,20,1,1,7,12.8,0,0,0,-,15
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,7,,白岩直也,5,■,■,■,■,■,18,11,0,61.1,61.1,2.20,0,0,0,-,1,0.20,22,2,0,10,18.6,47,33,0,70.2,14
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,8,,井上崇昭,2,□,□,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,10,L,古賀幸一郎,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,16,0,64.0,0
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,12,,高松卓矢,4,,□,■,■,■,11,3,0,27.3,27.3,0.75,0,0,0,-,0,-,9,0,2,3,8.3,1,1,0,100.0,3
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,13,,岡本秀明,2,■,■,,,,9,5,0,55.6,55.6,2.50,0,0,0,-,0,-,5,0,2,0,0.0,15,8,0,53.3,5
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,15,,オムルチェンイゴール,5,■,■,■,■,■,59,30,3,50.8,45.8,6.00,16,10,0,62.5,1,0.20,17,2,7,6,20.6,0,0,0,-,33
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,19,,古賀太一郎,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,20,L,川口太一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-11-22,2014-11,豊田合成トレフェルサ,堺ブレイザーズ,22,,傳田亮太,3,,,■,■,■,6,2,2,33.3,0.0,0.67,0,0,0,-,1,0.33,5,0,1,2,10.0,0,0,0,-,3
2014-11-22,2014-11,堺ブレイザーズ,豊田合成トレフェルサ,1,,松本慶彦,5,■,■,■,■,■,18,10,0,55.6,55.6,2.00,0,0,0,-,3,0.60,13,0,2,4,7.7,0,0,0,-,13
2014-11-22,2014-11,堺ブレイザーズ,豊田合成トレフェルサ,2,L,井上裕介,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,15,0,55.6,0
2014-11-22,2014-11,堺ブレイザーズ,豊田合成トレフェルサ,3,,石島雄介,5,■,■,■,■,■,25,15,3,60.0,48.0,3.00,5,3,2,60.0,4,0.80,18,2,3,4,14.4,42,28,0,66.7,21
2014-11-22,2014-11,堺ブレイザーズ,豊田合成トレフェルサ,5,,内藤和也,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,2,0,0.0,1,0,0,0.0,0
2014-11-22,2014-11,堺ブレイザーズ,豊田合成トレフェルサ,6,,ペピチミラン,5,■,■,■,■,■,45,25,4,55.6,46.7,5.00,13,7,2,53.8,1,0.20,18,0,8,5,6.9,0,0,0,-,26
2014-11-22,2014-11,堺ブレイザーズ,豊田合成トレフェルサ,7,,出耒田敬,1,,,,□,,0,0,0,,,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,1
2014-11-22,2014-11,堺ブレイザーズ,豊田合成トレフェルサ,8,,佐川翔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
