名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
井上裕介,2015-02,堺ブレイザーズ,2,14,28,0,0,0,,,0,0,0,0,0,0,0,0,190,133,0,0,,0.0,0.0,,70.0
井手智,2014-11,東レアローズ,22,55,20,0,0,0,,,0,0,0,0,0,0,0,0,111,70,0,0,,0.0,0.0,,63.1
井手智,2014-12,東レアローズ,22,24,8,0,0,0,,,0,0,0,0,0,0,0,0,41,30,0,0,,0.0,0.0,,73.2
井手智,2015-01,東レアローズ,22,7,27,0,0,0,,,0,0,0,0,0,0,0,0,157,98,0,0,,0.0,0.0,,62.4
井手智,2015-02,東レアローズ,22,14,28,0,0,0,,,0,0,0,0,0,0,0,0,173,116,0,0,,0.0,0.0,,67.1
今村駿,2014-11,堺ブレイザーズ,19,55,19,3,3,0,100.0,100.0,0,0,0,4,71,1,4,16,1,0,0,8,,0.16,0.21,5.6,0.0
今村駿,2014-12,堺ブレイザーズ,19,24,3,2,1,1,50.0,0.0,0,0,0,1,12,1,1,3,1,0,0,3,,0.33,0.33,12.5,0.0
今村駿,2015-01,堺ブレイザーズ,19,7,18,2,2,0,100.0,100.0,0,0,0,0,45,1,2,13,2,0,0,3,,0.11,0.0,8.3,0.0
今村駿,2015-02,堺ブレイザーズ,19,14,19,1,1,0,100.0,100.0,0,0,0,7,57,0,4,14,0,0,0,8,,0.05,0.37,4.4,
伊藤康貴,2014-11,堺ブレイザーズ,11,55,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
伊藤康貴,2014-12,堺ブレイザーズ,11,24,1,0,0,0,,,0,0,0,0,3,0,1,2,2,2,0,0,,0.0,0.0,8.3,100.0
伊藤康貴,2015-01,堺ブレイザーズ,11,7,23,35,13,4,37.1,25.7,2,0,0,2,58,1,13,17,147,86,0,16,0.0,0.57,0.09,3.4,58.5
伊藤康貴,2015-02,堺ブレイザーズ,11,14,8,18,3,1,16.7,11.1,0,0,0,0,20,3,5,4,36,19,0,6,,0.38,0.0,13.8,52.8
伏見大和,2015-01,東レアローズ,3,4,6,0,0,0,,,0,0,0,0,5,0,3,1,0,0,0,0,,0.0,0.0,-10.0,
伏見大和,2015-02,東レアローズ,3,2,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐々木恵三,2014-12,豊田合成トレフェルサ,17,12,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐々木恵三,2015-01,豊田合成トレフェルサ,17,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木恵三,2015-02,豊田合成トレフェルサ,17,4,2,5,2,0,40.0,40.0,0,0,0,0,1,0,0,1,0,0,0,2,,1.0,0.0,25.0,
佐川翔,2014-11,堺ブレイザーズ,8,55,5,2,1,0,50.0,50.0,0,0,0,0,13,0,2,2,0,0,0,1,,0.2,0.0,0.0,
佐川翔,2014-12,堺ブレイザーズ,8,24,4,1,0,0,0.0,0.0,0,0,0,1,9,0,3,2,0,0,0,1,,0.0,0.25,-2.8,
佐川翔,2015-01,堺ブレイザーズ,8,7,17,4,3,0,75.0,75.0,1,0,0,5,42,0,10,13,0,0,0,8,0.0,0.18,0.29,1.8,
佐川翔,2015-02,堺ブレイザーズ,8,14,16,1,1,0,100.0,100.0,0,0,0,5,38,0,6,9,2,0,0,6,,0.06,0.31,2.0,0.0
佐野翔,2014-11,東レアローズ,4,44,5,15,4,1,26.7,20.0,3,1,1,0,3,0,3,0,0,0,0,4,33.3,0.8,0.0,-25.0,
佐野翔,2014-12,東レアローズ,4,24,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐野翔,2015-01,東レアローズ,4,7,4,4,3,0,75.0,75.0,2,1,0,1,7,0,1,2,0,0,0,4,50.0,0.75,0.25,3.6,
佐野翔,2015-02,東レアローズ,4,10,3,5,1,1,20.0,0.0,0,0,0,0,2,0,1,1,0,0,0,1,,0.33,0.0,0.0,
傳田亮太,2014-11,豊田合成トレフェルサ,22,55,11,22,15,3,68.2,54.5,0,0,0,5,20,0,4,6,0,0,0,20,,1.36,0.45,2.5,
傳田亮太,2014-12,豊田合成トレフェルサ,22,24,4,13,9,0,69.2,69.2,0,0,0,2,14,0,1,7,0,0,0,11,,2.25,0.5,10.7,
傳田亮太,2015-01,豊田合成トレフェルサ,22,7,21,51,35,2,68.6,64.7,0,0,0,8,48,0,10,14,0,0,0,43,,1.67,0.38,2.1,
傳田亮太,2015-02,豊田合成トレフェルサ,22,14,28,71,43,5,60.6,53.5,0,0,0,22,79,4,26,18,2,2,0,69,,1.54,0.79,2.5,100.0
八子大輔,2014-11,JTサンダーズ,14,55,5,17,10,0,58.8,58.8,1,0,0,3,7,0,1,2,12,6,0,13,0.0,2.0,0.6,3.6,50.0
八子大輔,2014-12,JTサンダーズ,14,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
八子大輔,2015-01,JTサンダーズ,14,7,15,93,37,7,39.8,32.3,9,6,1,2,52,2,5,20,80,40,0,41,66.7,2.47,0.13,11.1,50.0
八子大輔,2015-02,JTサンダーズ,14,14,15,84,37,4,44.0,39.3,4,4,0,4,50,1,12,13,80,39,0,42,100.0,2.47,0.27,2.5,48.8
内山正平,2014-11,豊田合成トレフェルサ,4,55,23,3,2,1,66.7,33.3,0,0,0,6,84,0,1,26,1,0,0,8,,0.09,0.26,7.4,0.0
内山正平,2014-12,豊田合成トレフェルサ,4,24,9,1,0,0,0.0,0.0,0,0,0,3,32,0,2,5,0,0,0,3,,0.0,0.33,2.3,
内山正平,2015-01,豊田合成トレフェルサ,4,7,26,5,3,0,60.0,60.0,0,0,0,11,79,0,2,22,1,0,0,14,,0.12,0.42,6.3,0.0
内山正平,2015-02,豊田合成トレフェルサ,4,14,30,9,6,0,66.7,66.7,0,0,0,10,98,1,3,23,5,1,0,17,,0.2,0.33,6.1,20.0
内藤和也,2014-11,堺ブレイザーズ,5,55,14,4,2,0,50.0,50.0,1,1,0,0,17,0,3,3,8,4,0,2,100.0,0.14,0.0,0.0,50.0
内藤和也,2014-12,堺ブレイザーズ,5,24,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
内藤和也,2015-01,堺ブレイザーズ,5,7,10,11,5,2,45.5,27.3,1,1,0,1,28,0,8,12,7,3,0,6,100.0,0.5,0.1,3.6,42.9
内藤和也,2015-02,堺ブレイザーズ,5,14,15,3,0,0,0.0,0.0,0,0,0,0,21,0,4,8,1,0,0,0,,0.0,0.0,4.8,0.0
出耒田敬,2014-11,堺ブレイザーズ,7,55,9,19,10,2,52.6,42.1,0,0,0,4,32,1,7,10,0,0,0,15,,1.11,0.44,5.5,
出耒田敬,2014-12,堺ブレイザーズ,7,24,2,7,3,0,42.9,42.9,2,0,0,1,5,0,0,1,0,0,0,4,0.0,1.5,0.5,5.0,
出耒田敬,2015-01,堺ブレイザーズ,7,7,18,35,25,0,71.4,71.4,0,0,0,8,57,2,6,29,0,0,0,35,,1.39,0.44,13.6,
出耒田敬,2015-02,堺ブレイザーズ,7,14,26,70,36,1,51.4,50.0,1,0,0,12,97,4,13,38,0,0,0,52,0.0,1.38,0.46,10.6,
前田一誠,2014-11,豊田合成トレフェルサ,5,55,4,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
前田一誠,2014-12,豊田合成トレフェルサ,5,24,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
前田一誠,2015-01,豊田合成トレフェルサ,5,7,8,0,0,0,,,0,0,0,0,15,1,1,4,0,0,0,1,,0.0,0.0,11.7,
前田一誠,2015-02,豊田合成トレフェルサ,5,14,5,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
千々木駿介,2014-11,堺ブレイザーズ,10,55,21,116,51,10,44.0,35.3,18,7,2,6,84,3,6,21,125,61,0,60,38.9,2.43,0.29,8.0,48.8
千々木駿介,2014-12,堺ブレイザーズ,10,24,6,34,12,0,35.3,35.3,9,4,0,2,18,0,4,4,40,27,0,14,44.4,2.0,0.33,0.0,67.5
千々木駿介,2015-01,堺ブレイザーズ,10,7,18,78,28,6,35.9,28.2,16,12,0,2,49,3,12,13,96,59,0,33,75.0,1.56,0.11,6.6,61.5
千々木駿介,2015-02,堺ブレイザーズ,10,14,26,136,56,7,41.2,36.0,28,11,2,8,89,2,21,26,116,69,0,66,39.3,2.15,0.31,3.7,59.5
古田史郎,2014-11,ジェイテクトSTINGS,1,55,13,6,3,0,50.0,50.0,1,1,0,3,2,0,1,1,5,2,0,6,100.0,0.23,0.23,0.0,40.0
古田史郎,2014-12,ジェイテクトSTINGS,1,24,6,45,20,2,44.4,40.0,5,3,1,1,13,1,4,0,11,1,0,22,60.0,3.33,0.17,0.0,9.1
古田史郎,2015-01,ジェイテクトSTINGS,1,5,15,65,24,5,36.9,29.2,13,4,2,1,23,1,4,2,28,13,0,26,30.8,1.6,0.07,2.2,46.4
古田史郎,2015-02,ジェイテクトSTINGS,1,14,19,16,10,2,62.5,50.0,3,3,0,0,11,1,4,1,8,1,0,11,100.0,0.53,0.0,2.3,12.5
古賀太一郎,2014-11,豊田合成トレフェルサ,19,55,10,0,0,0,,,0,0,0,0,0,0,0,0,13,8,0,0,,0.0,0.0,,61.5
古賀太一郎,2014-12,豊田合成トレフェルサ,19,24,5,0,0,0,,,0,0,0,0,0,0,0,0,7,6,0,0,,0.0,0.0,,85.7
古賀太一郎,2015-01,豊田合成トレフェルサ,19,7,7,0,0,0,,,0,0,0,0,0,0,0,0,7,4,0,0,,0.0,0.0,,57.1
古賀太一郎,2015-02,豊田合成トレフェルサ,19,10,8,0,0,0,,,0,0,0,0,0,0,0,0,11,8,0,0,,0.0,0.0,,72.7
古賀幸一郎,2014-11,豊田合成トレフェルサ,10,55,23,0,0,0,,,0,0,0,0,0,0,0,0,105,65,0,0,,0.0,0.0,,61.9
古賀幸一郎,2014-12,豊田合成トレフェルサ,10,24,9,0,0,0,,,0,0,0,0,0,0,0,0,48,37,0,0,,0.0,0.0,,77.1
古賀幸一郎,2015-01,豊田合成トレフェルサ,10,7,26,0,0,0,,,0,0,0,0,0,0,0,0,108,85,0,0,,0.0,0.0,,78.7
古賀幸一郎,2015-02,豊田合成トレフェルサ,10,14,30,0,0,0,,,0,0,0,0,0,0,0,0,151,111,0,0,,0.0,0.0,,73.5
吉岡光大,2014-11,JTサンダーズ,5,55,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
吉岡光大,2014-12,JTサンダーズ,5,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉岡光大,2015-01,JTサンダーズ,5,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉岡光大,2015-02,JTサンダーズ,5,14,2,7,3,1,42.9,28.6,0,0,0,0,4,1,0,2,7,3,0,4,,1.5,0.0,37.5,42.9
吉村康佑,2014-11,パナソニックパンサーズ,9,55,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉村康佑,2014-12,パナソニックパンサーズ,9,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉村康佑,2015-01,パナソニックパンサーズ,9,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉村康佑,2015-02,パナソニックパンサーズ,9,6,2,0,0,0,,,0,0,0,0,0,0,0,0,5,2,0,0,,0.0,0.0,,40.0
和中謙治,2015-02,FC東京,28,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂梨朋彦,2014-11,堺ブレイザーズ,14,55,9,0,0,0,,,0,0,0,0,0,0,0,0,14,10,0,0,,0.0,0.0,,71.4
坂梨朋彦,2014-12,堺ブレイザーズ,14,24,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
坂梨朋彦,2015-01,堺ブレイザーズ,14,7,18,0,0,0,,,0,0,0,0,0,0,0,0,31,22,0,0,,0.0,0.0,,71.0
坂梨朋彦,2015-02,堺ブレイザーズ,14,14,8,0,0,0,,,0,0,0,0,0,0,0,0,5,4,0,0,,0.0,0.0,,80.0
塚崎祐平,2014-11,JTサンダーズ,16,33,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
塚崎祐平,2014-12,JTサンダーズ,16,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
塚崎祐平,2015-01,JTサンダーズ,16,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
塚崎祐平,2015-02,JTサンダーズ,16,14,2,4,2,0,50.0,50.0,0,0,0,0,0,0,0,0,1,1,0,2,,1.0,0.0,,100.0
塩田達也,2014-11,サントリーサンバーズ,12,33,3,4,2,0,50.0,50.0,0,0,0,0,4,0,2,1,1,1,0,2,,0.67,0.0,-6.2,100.0
塩田達也,2015-01,サントリーサンバーズ,12,7,6,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
塩田達也,2015-02,サントリーサンバーズ,12,14,15,4,4,0,100.0,100.0,0,0,0,1,8,0,4,2,0,0,0,5,,0.27,0.07,-6.2,
大木貴之,2014-11,東レアローズ,20,11,2,1,0,1,0.0,-100.0,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
大木貴之,2014-12,東レアローズ,20,24,3,10,4,2,40.0,20.0,3,0,1,1,10,0,0,4,6,6,0,5,0.0,1.33,0.33,10.0,100.0
大木貴之,2015-01,東レアローズ,20,2,5,0,0,0,,,0,0,0,0,6,0,0,0,0,0,0,0,,0.0,0.0,0.0,
大木貴之,2015-02,東レアローズ,20,6,1,3,1,0,33.3,33.3,0,0,0,0,1,0,1,0,2,1,0,1,,1.0,0.0,-25.0,50.0
大竹貴久,2014-11,パナソニックパンサーズ,16,55,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
大竹貴久,2014-12,パナソニックパンサーズ,16,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大竹貴久,2015-01,パナソニックパンサーズ,16,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大竹貴久,2015-02,パナソニックパンサーズ,16,14,6,0,0,0,,,0,0,0,3,16,1,0,1,0,0,0,4,,0.0,0.5,7.8,
安井勇誠,2014-11,JTサンダーズ,11,55,4,0,0,0,,,0,0,0,0,4,0,3,0,0,0,0,0,,0.0,0.0,-18.8,
安井勇誠,2014-12,JTサンダーズ,11,24,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
安井勇誠,2015-01,JTサンダーズ,11,7,6,0,0,0,,,0,0,0,0,7,0,0,3,0,0,0,0,,0.0,0.0,10.7,
安井勇誠,2015-02,JTサンダーズ,11,14,4,10,4,0,40.0,40.0,4,1,0,0,6,0,1,2,0,0,0,4,25.0,1.0,0.0,4.2,
安永拓弥,2014-11,JTサンダーズ,1,33,6,15,5,1,33.3,26.7,0,0,0,4,11,0,4,2,1,0,0,9,,0.83,0.67,-4.5,0.0
安永拓弥,2015-01,JTサンダーズ,1,7,4,7,3,1,42.9,28.6,0,0,0,1,8,0,1,2,1,0,0,4,,0.75,0.25,3.1,0.0
安永拓弥,2015-02,JTサンダーズ,1,14,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
富松崇彰,2014-11,東レアローズ,1,55,20,57,30,4,52.6,45.6,0,0,0,11,60,0,6,23,0,0,0,41,,1.5,0.55,7.1,
富松崇彰,2014-12,東レアローズ,1,24,8,18,11,2,61.1,50.0,0,0,0,10,34,1,4,9,0,0,0,22,,1.38,1.25,6.6,
富松崇彰,2015-01,東レアローズ,1,7,27,68,36,2,52.9,50.0,0,0,0,20,79,0,5,28,0,0,0,56,,1.33,0.74,7.3,
富松崇彰,2015-02,東レアローズ,1,14,28,57,37,5,64.9,56.1,0,0,0,20,92,3,7,26,1,1,0,60,,1.32,0.71,8.4,100.0
小澤翔,2014-11,JTサンダーズ,10,55,19,89,39,12,43.8,30.3,1,0,1,12,56,0,14,21,112,55,0,51,0.0,2.05,0.63,3.1,49.1
小澤翔,2014-12,JTサンダーズ,10,24,6,30,21,0,70.0,70.0,1,1,0,2,16,0,3,1,41,26,0,23,100.0,3.5,0.33,-3.1,63.4
小澤翔,2015-01,JTサンダーズ,10,7,14,62,31,3,50.0,45.2,1,1,0,2,36,2,10,8,91,57,0,35,100.0,2.21,0.14,4.2,62.6
小澤翔,2015-02,JTサンダーズ,10,12,15,63,32,3,50.8,46.0,0,0,0,4,36,4,9,9,74,44,0,40,,2.13,0.27,11.1,59.5
山岡祐也,2014-11,FC東京,10,22,3,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
山岡祐也,2014-12,FC東京,10,24,7,1,1,0,100.0,100.0,0,0,0,0,18,0,0,2,1,0,0,1,,0.14,0.0,2.8,0.0
山岡祐也,2015-01,FC東京,10,5,17,7,5,2,71.4,42.9,0,0,0,4,65,1,3,17,0,0,0,10,,0.29,0.24,6.9,
山岡祐也,2015-02,FC東京,10,10,16,0,0,0,,,0,0,0,2,40,1,1,10,0,0,0,3,,0.0,0.12,8.1,
山本将平,2014-11,FC東京,6,55,16,82,34,6,41.5,34.1,5,3,0,6,54,4,11,21,162,92,0,44,60.0,2.12,0.38,12.0,56.8
山本将平,2014-12,FC東京,6,24,9,47,21,3,44.7,38.3,1,1,0,2,31,3,10,8,76,44,0,26,100.0,2.33,0.22,8.1,57.9
山本将平,2015-01,FC東京,6,7,24,157,66,17,42.0,31.2,5,2,1,1,85,7,29,30,250,151,0,74,40.0,2.75,0.04,8.5,60.4
山本将平,2015-02,FC東京,6,14,27,153,70,8,45.8,40.5,12,8,1,7,81,2,23,27,249,152,0,79,66.7,2.59,0.26,3.7,61.0
