大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
V.LEAGUE DIVISION2 MEN 2018-19,長野GaRons,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,長野GaRons,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2017/18,千葉ZELVA,18,63,87,32,8,36.8,0,0,0,-,0.51,1,0.02,66,1,1,4,11,5.7,320,154,75,59.8,32,1,2,35
レギュラーラウンド,千葉ZELVA,18,63,87,32,8,36.8,0,0,0,-,0.51,1,0.02,66,1,1,4,11,5.7,320,154,75,59.8,32,1,2,35
Ｖ・チャレンジリーグⅡ男子 2016/17,千葉ZELVA,19,72,455,177,49,38.9,21,5,6,23.8,2.46,14,0.19,231,0,6,29,81,10.8,439,274,0,62.4,177,14,6,197
レギュラーラウンド,千葉ZELVA,19,72,455,177,49,38.9,21,5,6,23.8,2.46,14,0.19,231,0,6,29,81,10.8,439,274,0,62.4,177,14,6,197
Ｖ・チャレンジリーグⅡ男子 2015/16,千葉ZELVA,6,20,86,34,8,39.5,9,6,1,66.7,1.70,1,0.05,44,0,1,5,18,12.0,71,35,0,49.3,34,1,1,36
レギュラーラウンド,千葉ZELVA,6,20,86,34,8,39.5,9,6,1,66.7,1.70,1,0.05,44,0,1,5,18,12.0,71,35,0,49.3,34,1,1,36
レギュラーシーズン通算,,44,155,628,243,65,38.7,30,11,7,36.7,1.57,16,0.10,341,1,8,38,110,7.9,830,463,75,60.3,243,16,9,268
通算,,44,155,628,243,65,38.7,30,11,7,36.7,1.57,16,0.10,341,1,8,38,110,7.9,830,463,75,60.3,243,16,9,268
