試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-07,埼玉アザレア,1,L,川崎翔太,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,11,6,70.0,,,,,,,,
2021-03-07,埼玉アザレア,2,,加藤克貴,3,■,■,■,nan,nan,19,10,1,52.6,47.4,3.33,2,0,0,0.0,0,-,12,1,0,3,14.6,16,6,5,53.1,,,,,,,,
2021-03-07,埼玉アザレア,3,,石井和希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,埼玉アザレア,4,,中野竜,2,nan,■,■,nan,nan,22,9,0,40.9,40.9,4.50,5,4,0,80.0,1,0.50,9,0,1,3,5.6,15,6,3,50.0,,,,,,,,
2021-03-07,埼玉アザレア,5,,佐藤匠,3,■,■,■,nan,nan,11,4,1,36.4,27.3,1.33,0,0,0,-,1,0.33,11,0,0,1,2.3,1,1,0,100.0,,,,,,,,
2021-03-07,埼玉アザレア,6,,浜田翔太,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,8,1,1,2,15.6,0,0,0,-,,,,,,,,
2021-03-07,埼玉アザレア,7,,笠原啓太,3,■,■,□,nan,nan,7,5,0,71.4,71.4,1.67,0,0,0,-,1,0.33,10,1,0,3,17.5,0,0,0,-,,,,,,,,
2021-03-07,埼玉アザレア,8,,筒井匠,2,□,nan,■,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,1,0.50,6,0,0,1,4.2,0,0,0,-,,,,,,,,
2021-03-07,埼玉アザレア,9,,前田将武,2,nan,□,□,nan,nan,3,2,0,66.7,66.7,1.00,0,0,0,-,0,-,7,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-03-07,埼玉アザレア,10,,川畑貴裕,1,■,nan,nan,nan,nan,10,3,0,30.0,30.0,3.00,0,0,0,-,1,1.00,5,1,1,1,20.0,8,4,1,56.2,,,,,,,,
2021-03-07,埼玉アザレア,13,,小島大輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,埼玉アザレア,16,,小堀優,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,,,,,,,,
2021-03-07,埼玉アザレア,17,,茂木祐太,3,■,■,■,nan,nan,39,13,2,33.3,28.2,4.33,10,3,1,30.0,1,0.33,12,0,0,1,2.1,0,0,0,-,,,,,,,,
2021-03-07,埼玉アザレア,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,115,47,4,40.9,37.4,15.67,17,7,1,41.2,6,2.00,83,4,4,17,8.7,60,28,15,59.2,126,54,9,42.9,11,3.67,2.6,59.6
