試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-13,埼玉アザレア,1,L,川崎翔太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,12,8,64.0,,,,,,,,
2021-02-13,埼玉アザレア,2,,加藤克貴,1,■,nan,nan,nan,nan,4,1,1,25.0,0.0,1.00,1,0,0,0.0,0,-,1,0,0,0,0.0,6,2,1,41.7,,,,,,,,
2021-02-13,埼玉アザレア,3,,石井和希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-13,埼玉アザレア,4,,中野竜,3,nan,■,■,■,nan,25,12,2,48.0,40.0,4.00,9,5,0,55.6,0,-,19,4,3,5,23.7,5,3,0,60.0,,,,,,,,
2021-02-13,埼玉アザレア,5,,佐藤匠,4,■,■,■,■,nan,11,5,2,45.5,27.3,1.25,0,0,0,-,2,0.50,11,0,0,1,2.3,0,0,0,-,,,,,,,,
2021-02-13,埼玉アザレア,6,,浜田翔太,4,■,■,■,■,nan,4,2,0,50.0,50.0,0.50,0,0,0,-,3,0.75,10,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-02-13,埼玉アザレア,7,,笠原啓太,4,■,■,■,■,nan,14,10,0,71.4,71.4,2.50,0,0,0,-,4,1.00,12,0,1,2,2.1,0,0,0,-,,,,,,,,
2021-02-13,埼玉アザレア,8,,筒井匠,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,,,,,,,,
2021-02-13,埼玉アザレア,9,,前田将武,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-02-13,埼玉アザレア,10,,川畑貴裕,4,■,■,■,■,nan,30,17,1,56.7,53.3,4.25,1,0,1,0.0,0,-,21,0,3,3,0.0,7,3,2,57.1,,,,,,,,
2021-02-13,埼玉アザレア,13,,小島大輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-13,埼玉アザレア,14,,森田凌雅,4,□,■,■,■,nan,27,11,1,40.7,37.0,2.75,3,0,0,0.0,1,0.25,10,0,0,1,2.5,39,12,14,48.7,,,,,,,,
2021-02-13,埼玉アザレア,16,,小堀優,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-13,埼玉アザレア,17,,茂木祐太,1,■,nan,nan,nan,nan,10,2,2,20.0,0.0,2.00,2,0,1,0.0,0,-,2,0,0,1,12.5,0,0,0,-,,,,,,,,
2021-02-13,埼玉アザレア,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,125,60,9,48.0,40.8,15.00,16,5,2,31.2,10,2.50,92,4,9,16,6.2,82,32,25,54.3,133,58,8,43.6,5,1.25,7.1,69.1
