試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2008-03-28,パナソニックパンサーズ,東レアローズ,2,,宇佐美大輔,5,■,■,■,■,■,3,2,0,66.7,66.7,0.40,0,0,0,-,1,0.20,14,0,6,1,1.8,0,0,0,-,3
2008-03-28,パナソニックパンサーズ,東レアローズ,3,,フォンテレスフェリペ,5,■,■,■,■,■,38,21,5,55.3,42.1,4.20,11,8,1,72.7,4,0.80,16,1,6,6,14.4,28,21,0,75.0,26
2008-03-28,パナソニックパンサーズ,東レアローズ,4,,今井啓介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-28,パナソニックパンサーズ,東レアローズ,5,,山本隆弘,5,■,■,■,■,■,52,28,4,53.8,46.2,5.60,19,9,2,47.4,3,0.60,16,0,6,4,6.2,0,0,0,-,31
2008-03-28,パナソニックパンサーズ,東レアローズ,6,,白澤健児,5,■,■,■,■,■,9,4,1,44.4,33.3,0.80,0,0,0,-,2,0.40,15,0,1,2,3.3,5,4,0,80.0,6
2008-03-28,パナソニックパンサーズ,東レアローズ,7,,岩田正之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-28,パナソニックパンサーズ,東レアローズ,8,,川村慎二,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,0
2008-03-28,パナソニックパンサーズ,東レアローズ,12,,森田亜貴斗,5,■,■,■,■,■,7,3,0,42.9,42.9,0.60,0,0,0,-,3,0.60,12,0,1,0,0.0,3,3,0,100.0,6
2008-03-28,パナソニックパンサーズ,東レアローズ,13,,枩田優介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-28,パナソニックパンサーズ,東レアローズ,14,,小糸敬夫,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,13,1,0,2,11.5,0,0,0,-,1
2008-03-28,パナソニックパンサーズ,東レアローズ,17,L,永野健,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,12,0,70.6,0
2008-03-28,パナソニックパンサーズ,東レアローズ,18,,谷村孝,5,■,■,■,■,■,10,6,1,60.0,50.0,1.20,0,0,0,-,3,0.60,17,0,0,3,4.4,32,23,0,71.9,9
2008-03-28,パナソニックパンサーズ,東レアローズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,119,64,11,53.8,44.5,12.80,30,17,3,56.7,16,3.20,110,2,20,20,6.2,85,63,0,74.1,82
