名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
伊藤達也,2011-01,近畿クラブスフィーダ,20,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伊藤達也,2011-03,近畿クラブスフィーダ,20,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
倉田真,2011-01,大同特殊鋼レッドスター,4,7,21,177,80,12,45.2,38.4,30,18,4,17,85,2,17,32,132,81,0,60.0,3.81,0.81,6.8,61.4
倉田真,2011-02,大同特殊鋼レッドスター,4,16,30,252,102,10,40.5,36.5,41,18,2,9,109,5,27,29,166,95,0,43.9,3.4,0.3,5.0,57.2
倉田真,2011-03,大同特殊鋼レッドスター,4,6,5,32,9,1,28.1,25.0,3,3,0,2,13,1,6,4,30,18,0,100.0,1.8,0.4,3.8,60.0
児島啓吾,2011-01,大同特殊鋼レッドスター,5,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
児島啓吾,2011-02,大同特殊鋼レッドスター,5,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
児島啓吾,2011-03,大同特殊鋼レッドスター,5,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
其原健太,2011-01,ジェイテクトSTINGS,11,7,3,12,8,2,66.7,50.0,0,0,0,2,9,1,4,3,10,5,0,,2.67,0.67,8.3,50.0
其原健太,2011-02,ジェイテクトSTINGS,11,10,2,13,5,3,38.5,15.4,0,0,0,1,6,1,1,0,10,7,0,,2.5,0.5,12.5,70.0
其原健太,2011-03,ジェイテクトSTINGS,11,6,1,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,,0.0,1.0,,
冨田周平,2011-01,つくばユナイテッドSunGAIA,10,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨田周平,2011-02,つくばユナイテッドSunGAIA,10,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨田周平,2011-03,つくばユナイテッドSunGAIA,10,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
出耒田敬,2011-01,つくばユナイテッドSunGAIA,8,7,26,130,80,8,61.5,55.4,1,0,1,24,78,5,19,24,1,1,0,0.0,3.08,0.92,8.0,100.0
出耒田敬,2011-02,つくばユナイテッドSunGAIA,8,16,28,143,93,9,65.0,58.7,0,0,0,20,92,2,9,38,2,0,0,,3.32,0.71,10.1,0.0
出耒田敬,2011-03,つくばユナイテッドSunGAIA,8,3,3,13,8,1,61.5,53.8,1,0,0,2,11,0,1,5,0,0,0,0.0,2.67,0.67,9.1,
前田一誠,2011-01,つくばユナイテッドSunGAIA,12,7,20,9,2,1,22.2,11.1,0,0,0,6,63,0,3,20,1,0,0,,0.1,0.3,6.7,0.0
前田一誠,2011-02,つくばユナイテッドSunGAIA,12,16,13,2,1,0,50.0,50.0,0,0,0,1,46,0,1,17,0,0,0,,0.08,0.08,8.7,
前田一誠,2011-03,つくばユナイテッドSunGAIA,12,3,3,1,0,0,0.0,0.0,1,0,0,0,8,0,0,4,0,0,0,0.0,0.0,0.0,12.5,
加藤陽一,2011-01,つくばユナイテッドSunGAIA,18,7,25,76,37,4,48.7,43.4,3,1,0,8,84,6,16,26,200,137,0,33.3,1.48,0.32,10.1,68.5
加藤陽一,2011-02,つくばユナイテッドSunGAIA,18,16,18,53,22,5,41.5,32.1,4,1,1,11,73,4,14,17,131,88,0,25.0,1.22,0.61,6.5,67.2
加藤陽一,2011-03,つくばユナイテッドSunGAIA,18,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
勝田祥平,2011-01,富士通カワサキレッドスピリッツ,7,7,13,70,24,5,34.3,27.1,1,1,0,4,35,2,5,10,94,61,0,100.0,1.85,0.31,9.3,64.9
勝田祥平,2011-02,富士通カワサキレッドスピリッツ,7,16,17,88,33,10,37.5,26.1,5,1,2,6,48,3,9,12,139,92,0,20.0,1.94,0.35,7.8,66.2
勝田祥平,2011-03,富士通カワサキレッドスピリッツ,7,6,3,4,1,0,25.0,25.0,0,0,0,2,3,0,1,0,11,8,0,,0.33,0.67,-8.3,72.7
北山宏樹,2011-01,兵庫デルフィーノ,23,8,14,6,5,0,83.3,83.3,0,0,0,0,3,0,0,0,3,1,0,,0.36,0.0,0.0,33.3
北山宏樹,2011-02,兵庫デルフィーノ,23,10,5,15,6,1,40.0,33.3,0,0,0,1,9,1,1,1,2,0,0,,1.2,0.2,11.1,0.0
北山宏樹,2011-03,兵庫デルフィーノ,23,6,6,4,2,0,50.0,50.0,0,0,0,2,2,0,0,1,0,0,0,,0.33,0.33,12.5,
北沢浩,2011-01,富士通カワサキレッドスピリッツ,15,7,21,12,7,2,58.3,41.7,0,0,0,1,64,0,1,7,2,0,0,,0.33,0.05,2.3,0.0
北沢浩,2011-02,富士通カワサキレッドスピリッツ,15,16,33,11,4,0,36.4,36.4,0,0,0,4,108,3,4,42,1,0,0,,0.12,0.12,11.6,0.0
北沢浩,2011-03,富士通カワサキレッドスピリッツ,15,6,8,6,4,0,66.7,66.7,0,0,0,2,28,0,0,9,0,0,0,,0.5,0.25,8.0,
半田剛史,2011-01,兵庫デルフィーノ,5,8,23,119,44,11,37.0,27.7,9,3,1,12,66,1,6,24,43,23,0,33.3,1.91,0.52,8.3,53.5
半田剛史,2011-02,兵庫デルフィーノ,5,12,14,81,27,12,33.3,18.5,4,0,3,9,47,2,2,17,20,11,0,0.0,1.93,0.64,12.2,55.0
半田剛史,2011-03,兵庫デルフィーノ,5,3,5,26,7,0,26.9,26.9,0,0,0,0,15,0,2,2,3,2,0,,1.4,0.0,0.0,66.7
原田将志,2011-01,兵庫デルフィーノ,3,8,26,246,99,26,40.2,29.7,91,33,15,13,70,0,19,15,6,1,0,36.3,3.81,0.5,-1.4,16.7
原田将志,2011-02,兵庫デルフィーノ,3,12,20,246,95,30,38.6,26.4,85,38,14,7,75,4,12,14,6,2,0,44.7,4.75,0.35,6.0,33.3
原田将志,2011-03,兵庫デルフィーノ,3,6,8,100,37,11,37.0,26.0,37,12,5,3,27,0,6,4,3,0,0,32.4,4.62,0.38,-1.9,0.0
原祐作,2011-01,ジェイテクトSTINGS,14,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
原祐作,2011-02,ジェイテクトSTINGS,14,10,2,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
吉岡佳徳,2011-02,東京ヴェルディ,26,8,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
吉野淳,2011-01,つくばユナイテッドSunGAIA,22,7,26,0,0,0,,,0,0,0,0,0,0,0,0,177,130,0,,0.0,0.0,,73.4
吉野淳,2011-02,つくばユナイテッドSunGAIA,22,16,25,0,0,0,,,0,0,0,0,0,0,0,0,152,101,0,,0.0,0.0,,66.4
吉野淳,2011-03,つくばユナイテッドSunGAIA,22,3,3,0,0,0,,,0,0,0,0,0,0,0,0,9,6,0,,0.0,0.0,,66.7
呉屋宏和,2011-01,富士通カワサキレッドスピリッツ,11,7,13,22,7,3,31.8,18.2,0,0,0,2,19,0,7,5,49,34,0,,0.54,0.15,-2.6,69.4
呉屋宏和,2011-02,富士通カワサキレッドスピリッツ,11,16,10,27,14,2,51.9,44.4,0,0,0,2,16,1,5,6,48,23,0,,1.4,0.2,7.8,47.9
呉屋宏和,2011-03,富士通カワサキレッドスピリッツ,11,6,5,35,10,3,28.6,20.0,0,0,0,2,12,0,4,2,53,32,0,,2.0,0.4,-4.2,60.4
和井田剛史,2011-01,つくばユナイテッドSunGAIA,3,7,26,184,91,18,49.5,39.7,37,23,4,6,99,2,17,34,38,16,0,62.2,3.5,0.23,6.3,42.1
和井田剛史,2011-02,つくばユナイテッドSunGAIA,3,16,28,185,98,13,53.0,45.9,39,23,5,10,108,11,23,32,31,16,0,59.0,3.5,0.36,12.3,51.6
和井田剛史,2011-03,つくばユナイテッドSunGAIA,3,3,3,25,13,3,52.0,40.0,5,2,1,2,11,0,0,3,2,1,0,40.0,4.33,0.67,6.8,50.0
土屋宝士,2011-01,大同特殊鋼レッドスター,13,7,24,72,34,5,47.2,40.3,1,1,0,33,85,3,6,26,11,8,0,100.0,1.42,1.38,9.4,72.7
土屋宝士,2011-02,大同特殊鋼レッドスター,13,16,30,84,39,12,46.4,32.1,0,0,0,24,108,5,13,31,20,15,0,,1.3,0.8,8.8,75.0
土屋宝士,2011-03,大同特殊鋼レッドスター,13,6,6,20,11,0,55.0,55.0,0,0,0,6,19,2,2,8,2,2,0,,1.83,1.0,18.4,100.0
塩原啓太,2011-01,東京ヴェルディ,12,4,7,1,1,0,100.0,100.0,0,0,0,0,12,2,4,2,0,0,0,,0.14,0.0,12.5,
塩原啓太,2011-02,東京ヴェルディ,12,14,14,0,0,0,,,0,0,0,0,20,2,4,8,0,0,0,,0.0,0.0,15.0,
塩原啓太,2011-03,東京ヴェルディ,12,3,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
塩大地,2011-01,きんでんトリニティーブリッツ,11,7,23,131,60,10,45.8,38.2,1,0,0,13,62,0,16,9,6,3,0,0.0,2.61,0.57,-2.8,50.0
塩大地,2011-02,きんでんトリニティーブリッツ,11,14,27,170,103,14,60.6,52.4,7,4,1,22,84,2,10,17,0,0,0,57.1,3.81,0.81,4.5,
塩大地,2011-03,きんでんトリニティーブリッツ,11,3,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大下将,2011-01,東京ヴェルディ,22,8,7,15,11,0,73.3,73.3,0,0,0,5,15,0,0,4,0,0,0,,1.57,0.71,6.7,
大下将,2011-02,東京ヴェルディ,22,14,4,5,3,0,60.0,60.0,0,0,0,0,7,0,0,1,0,0,0,,0.75,0.0,3.6,
大下将,2011-03,東京ヴェルディ,22,3,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大野晃義,2011-01,トヨタ自動車サンホークス,2,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大野晃義,2011-02,トヨタ自動車サンホークス,2,10,3,8,0,1,0.0,-12.5,0,0,0,0,4,0,4,0,0,0,0,,0.0,0.0,-25.0,
大野晃義,2011-03,トヨタ自動車サンホークス,2,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大隈慎也,2011-01,トヨタ自動車サンホークス,12,7,4,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,,0.0,0.0,0.0,
大隈慎也,2011-02,トヨタ自動車サンホークス,12,12,16,0,0,0,,,0,0,0,0,28,2,1,10,0,0,0,,0.0,0.0,15.2,
大隈慎也,2011-03,トヨタ自動車サンホークス,12,6,5,0,0,0,,,0,0,0,0,8,0,2,1,0,0,0,,0.0,0.0,-3.1,
天本智成,2011-01,近畿クラブスフィーダ,24,3,5,14,7,0,50.0,50.0,0,0,0,3,16,1,0,3,2,2,0,,1.4,0.6,10.9,100.0
天本智成,2011-02,近畿クラブスフィーダ,24,12,18,27,14,4,51.9,37.0,0,0,0,5,38,1,0,6,2,0,0,,0.78,0.28,6.6,0.0
太田有紀,2011-01,トヨタ自動車サンホークス,1,6,20,167,70,19,41.9,30.5,29,16,4,6,53,6,23,8,170,109,0,55.2,3.5,0.3,4.2,64.1
太田有紀,2011-02,トヨタ自動車サンホークス,1,16,30,270,119,27,44.1,34.1,29,9,6,13,97,5,25,28,299,190,0,31.0,3.97,0.43,5.9,63.5
太田有紀,2011-03,トヨタ自動車サンホークス,1,6,7,64,31,8,48.4,35.9,8,4,1,3,20,3,8,6,75,40,0,50.0,4.43,0.43,12.5,53.3
奥平祐介,2011-01,きんでんトリニティーブリッツ,2,6,13,35,15,4,42.9,31.4,0,0,0,0,36,0,2,13,26,16,0,,1.15,0.0,7.6,61.5
奥平祐介,2011-02,きんでんトリニティーブリッツ,2,14,14,8,2,1,25.0,12.5,0,0,0,0,25,3,1,9,20,12,0,,0.14,0.0,20.0,60.0
奥平祐介,2011-03,きんでんトリニティーブリッツ,2,6,7,33,9,4,27.3,15.2,0,0,0,2,25,1,1,6,43,16,0,,1.29,0.29,9.0,37.2
奥田晃,2011-01,東京ヴェルディ,11,5,12,4,1,2,25.0,-25.0,0,0,0,3,29,0,1,6,1,0,0,,0.08,0.25,4.3,0.0
奥田晃,2011-02,東京ヴェルディ,11,12,11,1,0,0,0.0,0.0,0,0,0,3,39,0,1,8,0,0,0,,0.0,0.27,4.5,
奥田晃,2011-03,東京ヴェルディ,11,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
安井勇誠,2011-01,つくばユナイテッドSunGAIA,9,6,17,49,30,3,61.2,55.1,11,4,1,3,34,2,10,15,12,8,0,36.4,1.76,0.18,9.6,66.7
安井勇誠,2011-02,つくばユナイテッドSunGAIA,9,16,26,124,68,5,54.8,50.8,7,3,2,12,98,4,29,37,39,19,0,42.9,2.62,0.46,6.1,48.7
安井勇誠,2011-03,つくばユナイテッドSunGAIA,9,3,3,18,10,1,55.6,50.0,4,3,0,3,10,0,3,5,0,0,0,75.0,3.33,1.0,5.0,
小山喬大,2011-01,近畿クラブスフィーダ,9,7,24,86,43,4,50.0,45.3,1,0,1,11,78,3,3,25,0,0,0,0.0,1.79,0.46,10.9,
小山喬大,2011-02,近畿クラブスフィーダ,9,14,27,112,55,4,49.1,45.5,1,0,0,18,88,4,4,28,2,1,0,0.0,2.04,0.67,11.4,50.0
小山喬大,2011-03,近畿クラブスフィーダ,9,6,10,27,13,1,48.1,44.4,0,0,0,4,35,4,3,15,0,0,0,,1.3,0.4,20.0,
小川将司,2011-02,つくばユナイテッドSunGAIA,4,8,2,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
小川将司,2011-03,つくばユナイテッドSunGAIA,4,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小川直紀,2011-01,富士通カワサキレッドスピリッツ,18,7,18,10,3,1,30.0,20.0,2,1,0,0,34,1,2,7,9,5,0,50.0,0.17,0.0,6.6,55.6
小川直紀,2011-02,富士通カワサキレッドスピリッツ,18,16,27,14,2,2,14.3,0.0,0,0,0,3,44,0,2,16,29,19,0,,0.07,0.11,8.0,65.5
小川直紀,2011-03,富士通カワサキレッドスピリッツ,18,6,7,1,0,1,0.0,-100.0,1,0,1,0,8,0,1,2,7,5,0,0.0,0.0,0.0,3.1,71.4
小林雅也,2011-01,大同特殊鋼レッドスター,15,7,24,74,39,6,52.7,44.6,0,0,0,11,112,12,18,35,3,3,0,,1.62,0.46,14.5,100.0
小林雅也,2011-02,大同特殊鋼レッドスター,15,16,30,80,49,6,61.3,53.8,0,0,0,26,106,11,25,38,3,3,0,,1.63,0.87,13.4,100.0
小林雅也,2011-03,大同特殊鋼レッドスター,15,6,6,17,10,2,58.8,47.1,0,0,0,1,28,3,5,11,0,0,0,,1.67,0.17,16.1,
小野孝宏,2011-01,ジェイテクトSTINGS,3,7,8,71,39,6,54.9,46.5,23,10,3,3,21,2,5,7,0,0,0,43.5,4.88,0.38,11.9,
小野孝宏,2011-02,ジェイテクトSTINGS,3,12,3,18,8,4,44.4,22.2,7,3,3,1,4,0,1,0,0,0,0,42.9,2.67,0.33,-6.2,
小野孝宏,2011-03,ジェイテクトSTINGS,3,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小野義隆,2011-01,近畿クラブスフィーダ,15,3,4,0,0,0,,,0,0,0,0,7,0,0,0,0,0,0,,0.0,0.0,0.0,
小野義隆,2011-02,近畿クラブスフィーダ,15,12,10,4,3,0,75.0,75.0,0,0,0,0,22,1,2,5,2,0,0,,0.3,0.0,8.0,0.0
小野義隆,2011-03,近畿クラブスフィーダ,15,6,3,2,0,0,0.0,0.0,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
山下栄和,2011-01,きんでんトリニティーブリッツ,13,7,23,0,0,0,,,0,0,0,0,0,0,0,0,110,76,0,,0.0,0.0,,69.1
山下栄和,2011-02,きんでんトリニティーブリッツ,13,14,27,0,0,0,,,0,0,0,0,0,0,0,0,116,86,0,,0.0,0.0,,74.1
