試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-11-27,2010-11,デンソーエアリービーズ,JTマーヴェラス,3,1,1,16,,石井里沙,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,デンソーエアリービーズ,JTマーヴェラス,3,1,1,18,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,デンソーエアリービーズ,JTマーヴェラス,3,1,1,20,,真柴咲紀,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,6.2,7,6,0,85.7,0
2010-11-27,2010-11,デンソーエアリービーズ,JTマーヴェラス,3,1,1,21,,エベリスベル,4,■,■,■,■,nan,57,21,9,36.8,21.1,5.25,15,9,3,60.0,1,0.25,11,0,2,2,4.5,0,0,0,-,22
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,1,,坂下麻衣子,3,■,■,■,nan,nan,34,10,1,29.4,26.5,3.33,17,6,1,35.3,1,0.33,5,0,1,1,5.0,0,0,0,-,11
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,2,,谷口雅美,2,nan,nan,□,□,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,3,,山本愛,4,□,□,□,■,nan,7,5,0,71.4,71.4,1.25,0,0,0,-,1,0.25,6,0,2,1,4.2,0,0,0,-,6
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,4,,吉澤智恵,4,■,■,■,■,nan,41,13,2,31.7,26.8,3.25,0,0,0,-,0,-,17,0,1,2,2.9,27,18,0,66.7,13
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,7,,竹下佳江,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,8,,高木理江,4,■,■,■,■,nan,29,11,3,37.9,27.6,2.75,1,0,0,0.0,0,-,19,0,0,2,2.6,33,26,0,78.8,11
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,9,,石川友紀,4,■,■,■,■,nan,13,5,0,38.5,38.5,1.25,0,0,0,-,2,0.50,13,0,0,2,3.8,0,0,0,-,7
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,13,L,井上琴絵,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0,0
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,15,,川原麻実,3,□,nan,□,■,nan,12,8,0,66.7,66.7,2.67,3,1,0,33.3,0,-,7,0,0,0,0.0,0,0,0,-,8
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,17,,加藤千尋,3,■,■,■,nan,nan,11,3,1,27.3,18.2,1.00,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-,3
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,18,,河合由貴,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,1,0.25,16,2,0,1,11.6,0,0,0,-,5
2010-11-27,2010-11,JTマーヴェラス,デンソーエアリービーズ,1,3,0,19,,千葉智枝美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,2,,荒木絵里香,3,■,■,■,nan,nan,15,10,1,66.7,60.0,3.33,0,0,0,-,1,0.33,11,1,2,3,15.9,0,0,0,-,12
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,3,L,濱口華菜里,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,15,0,83.3,0
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,4,,中道瞳,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,13,0,1,3,5.8,0,0,0,-,0
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,5,,木村沙織,3,■,■,■,nan,nan,39,14,3,35.9,28.2,4.67,10,3,3,30.0,0,-,11,0,2,1,2.3,16,12,0,75.0,14
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,6,,高田ありさ,2,nan,□,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,2,1,0,50.0,0
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,7,,リエスベットヴァインデヴォーゲル,3,■,■,■,nan,nan,24,5,3,20.8,8.3,1.67,1,0,0,0.0,4,1.33,11,0,0,2,4.5,8,8,0,100.0,9
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,8,,和田麻里江,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,9,,迫田さおり,3,■,■,■,nan,nan,28,13,2,46.4,39.3,4.33,8,6,0,75.0,0,-,10,1,0,4,20.0,0,0,0,-,14
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,10,,築地保奈美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,11,,宮田由佳里,3,■,■,■,nan,nan,6,2,0,33.3,33.3,0.67,0,0,0,-,1,0.33,14,1,0,5,14.6,0,0,0,-,4
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,12,,小平花織,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,2,2,0,100.0,0
2010-11-27,2010-11,東レアローズ,パイオニアレッドウィングス,3,0,1,14,,田代佳奈美,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,0,,佐々木みき,3,■,■,■,nan,nan,7,2,1,28.6,14.3,0.67,0,0,0,-,0,-,7,1,0,2,18.6,11,7,0,63.6,3
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,1,,栗原恵,3,■,■,■,nan,nan,44,15,3,34.1,27.3,5.00,9,4,0,44.4,0,-,7,0,0,0,0.0,10,8,0,80.0,15
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,2,,杉本早希,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,3,,板橋恵,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0,0,-,0
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,4,,スタエレンスシャイーヌ,3,■,■,■,nan,nan,35,11,6,31.4,14.3,3.67,8,1,1,12.5,1,0.33,12,0,2,3,6.2,10,8,0,80.0,12
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,7,,成田郁久美,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,6,0,50.0,0
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,8,,今野加奈子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,19,,芦野李沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,20,L,吉田真未,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,16,0,76.2,0
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,23,,香野晶子,3,■,■,■,nan,nan,15,3,2,20.0,6.7,1.00,0,0,0,-,0,-,7,0,2,0,0.0,2,2,0,100.0,3
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,24,,冨永こよみ,3,■,■,■,nan,nan,3,0,1,0.0,-33.3,-,0,0,0,-,0,-,11,0,2,2,4.5,0,0,0,-,0
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,26,L,田村翔子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,27,,服部梨花,3,■,■,■,nan,nan,13,2,0,15.4,15.4,0.67,0,0,0,-,2,0.67,4,0,1,0,0.0,0,0,0,-,4
2010-11-27,2010-11,パイオニアレッドウィングス,東レアローズ,0,3,0,28,,古屋美紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,1,,岩坂名奈,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,2,,古藤千鶴,2,nan,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-,0
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,3,,鶴田桂子,5,■,■,■,■,■,2,1,0,50.0,50.0,0.20,0,0,0,-,1,0.20,15,0,0,5,8.3,0,0,0,-,2
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,4,,先野久美子,5,■,■,■,■,■,12,6,0,50.0,50.0,1.20,0,0,0,-,7,1.40,15,0,1,1,1.7,0,0,0,-,13
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,7,,筒井視穂子,3,□,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7,0
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,9,,平井香菜子,5,■,■,■,■,■,15,5,1,33.3,26.7,1.00,0,0,0,-,6,1.20,10,0,1,1,2.5,1,1,0,100.0,11
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,10,L,座安琴希,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,18,0,69.2,0
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,11,,雨堤みなみ,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,12,,新鍋理沙,5,■,■,■,■,■,73,31,3,42.5,38.4,6.20,6,3,1,50.0,0,-,14,0,1,4,7.1,24,17,0,70.8,31
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,15,,石井優希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,16,,エリザンジェラオリヴェイラ,5,■,■,■,■,■,62,18,6,29.0,19.4,3.60,22,10,3,45.5,3,0.60,20,0,3,4,5.0,0,0,0,-,21
2010-11-27,2010-11,久光製薬スプリングス,トヨタ車体クインシーズ,3,2,1,22,,石田瑞穂,5,■,■,■,■,■,48,12,2,25.0,20.8,2.40,5,1,0,20.0,1,0.20,29,0,2,8,6.9,34,21,0,61.8,13
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,1,,都築有美子,5,■,■,■,■,■,37,9,1,24.3,21.6,1.80,3,1,0,33.3,1,0.20,27,2,2,10,15.9,15,10,0,66.7,12
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,3,,山本陽子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,4,,船崎恵視,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,14,0,2,5,8.9,0,0,0,-,1
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,5,,田原香理,5,■,■,■,■,■,25,6,1,24.0,20.0,1.20,0,0,0,-,3,0.60,16,0,0,5,7.8,0,0,0,-,9
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,6,,河村聖子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,8,,赤阪瑠美,5,□,□,□,□,□,13,5,1,38.5,30.8,1.00,0,0,0,-,0,-,6,0,1,0,0.0,0,0,0,-,5
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,9,,眞恵子,5,■,■,■,■,■,64,16,1,25.0,23.4,3.20,15,3,1,20.0,0,-,7,0,0,3,10.7,0,0,0,-,16
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,11,L,八田奈都己,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,15,,堀崎智恵美,4,□,nan,□,□,■,2,1,1,50.0,0.0,0.25,0,0,0,-,0,-,3,0,0,0,0.0,8,5,0,62.5,1
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,16,,服部鮎弥,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,20,,羽根翠,3,□,nan,nan,□,□,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,21,,山田真里,4,■,■,■,■,nan,11,1,0,9.1,9.1,0.25,0,0,0,-,1,0.25,13,1,1,2,10.0,53,40,0,75.5,3
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,22,L,梶原雪路,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,20,0,87.0,0
2010-11-27,2010-11,トヨタ車体クインシーズ,久光製薬スプリングス,2,3,0,23,,アキンラデウォフォルケ,5,■,■,■,■,■,40,25,2,62.5,57.5,5.00,0,0,0,-,1,0.20,11,0,2,2,4.5,0,0,0,-,26
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,2,,山口舞,3,■,■,■,nan,nan,28,10,0,35.7,35.7,3.33,0,0,0,-,1,0.33,12,0,0,2,4.2,13,8,0,61.5,11
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,3,,米村信子,2,□,nan,■,nan,nan,8,2,0,25.0,25.0,1.00,0,0,0,-,1,0.50,4,0,0,2,12.5,1,0,0,0.0,3
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,5,,福田舞,3,■,■,■,nan,nan,33,14,2,42.4,36.4,4.67,0,0,0,-,2,0.67,14,0,1,3,5.4,8,7,0,87.5,16
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,8,,川畑愛希,3,■,■,□,nan,nan,43,11,2,25.6,20.9,3.67,0,0,0,-,1,0.33,9,0,0,1,2.8,9,6,0,66.7,12
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,12,,村田奈都美,2,nan,□,■,nan,nan,21,3,5,14.3,-9.5,1.50,0,0,0,-,0,-,2,0,1,1,12.5,5,4,0,80.0,3
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,13,,高松未,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,14,,宮下遥,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,1,0,0,0.0,0
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,15,,岡野弘子,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,11,0,0,3,6.8,1,1,0,100.0,1
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,16,L,野口彩佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,17,,小林亜里沙,2,■,■,nan,nan,nan,9,2,0,22.2,22.2,1.00,0,0,0,-,0,-,6,0,1,1,4.2,0,0,0,-,2
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,20,L,丸山亜季,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,16,0,76.2,0
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,21,,森和代,3,■,■,■,nan,nan,25,8,0,32.0,32.0,2.67,0,0,0,-,2,0.67,10,0,2,3,7.5,14,9,0,64.3,10
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,28,,川島亜依美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,1
2010-11-27,2010-11,岡山シーガルズ,NECレッドロケッツ,0,3,0,29,,瀬尾有耶,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,3,2,0,66.7,0
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,1,L,渡邊絢子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,2,,杉山祥子,3,■,■,■,nan,nan,21,7,1,33.3,28.6,2.33,0,0,0,-,2,0.67,14,0,1,4,7.1,0,0,0,-,9
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,3,,内藤香菜子,3,■,■,■,nan,nan,23,7,1,30.4,26.1,2.33,0,0,0,-,5,1.67,8,0,0,2,6.2,1,0,0,0.0,12
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,4,,内田暁子,3,■,■,■,nan,nan,40,13,1,32.5,30.0,4.33,9,1,0,11.1,0,-,10,2,1,1,20.5,12,8,0,66.7,15
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,5,,松浦麻琴,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,14,0,1,6,10.7,0,0,0,-,1
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,6,,澁澤夏美,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,7,,秋山美幸,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,8,,八幡美樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,9,,松浦寛子,3,■,■,■,nan,nan,22,10,3,45.5,31.8,3.33,0,0,0,-,0,-,16,1,1,4,12.5,18,10,0,55.6,11
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,10,L,井野亜季子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,20,0,83.3,0
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,12,,ガライフェルナンダ,3,■,■,■,nan,nan,52,16,2,30.8,26.9,5.33,7,1,1,14.3,3,1.00,11,0,1,4,9.1,15,14,0,93.3,19
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,15,,滝口奈美,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-,0
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,16,,白垣里紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-27,2010-11,NECレッドロケッツ,岡山シーガルズ,3,0,1,17,,島村春世,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,2,,荒木絵里香,3,■,■,■,nan,nan,25,8,1,32.0,28.0,2.67,0,0,0,-,3,1.00,10,1,1,4,18.0,0,0,0,-,12
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,3,L,濱口華菜里,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,21,0,80.8,0
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,4,,中道瞳,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,15,0,1,4,6.7,0,0,0,-,1
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,5,,木村沙織,3,■,■,■,nan,nan,60,18,3,30.0,25.0,6.00,9,2,0,22.2,1,0.33,16,3,2,2,19.4,26,20,0,76.9,22
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,6,,高田ありさ,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,5.0,5,5,0,100.0,0
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,7,,リエスベットヴァインデヴォーゲル,3,■,■,■,nan,nan,34,11,0,32.4,32.4,3.67,2,0,0,0.0,2,0.67,8,0,1,3,9.4,14,12,0,85.7,13
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,8,,和田麻里江,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,9,,迫田さおり,3,■,■,■,nan,nan,37,18,2,48.6,43.2,6.00,16,7,2,43.8,1,0.33,16,0,1,5,7.8,0,0,0,-,19
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,10,,築地保奈美,1,nan,nan,■,nan,nan,6,1,1,16.7,0.0,1.00,0,0,0,-,1,1.00,2,0,0,0,0.0,0,0,0,-,2
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,11,,宮田由佳里,2,■,■,nan,nan,nan,6,1,0,16.7,16.7,0.50,0,0,0,-,1,0.50,8,0,1,3,9.4,0,0,0,-,2
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,12,,小平花織,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-,0
2010-11-28,2010-11,東レアローズ,岡山シーガルズ,3,0,1,14,,田代佳奈美,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2010-11-28,2010-11,岡山シーガルズ,東レアローズ,0,3,0,2,,山口舞,3,■,■,■,nan,nan,28,12,0,42.9,42.9,4.00,1,0,0,0.0,0,-,15,1,0,3,10.3,10,6,0,60.0,13
