試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,1,,芥川愛加,5,■,■,■,■,■,5,3,1,60.0,40.0,0.60,0,0,0,-,2,0.40,24,1,1,9,12.5,2,0,1,25.0,6,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,2,,林琴奈,5,■,■,■,■,■,37,12,0,32.4,32.4,2.40,5,0,0,0.0,5,1.00,18,0,1,5,5.6,36,13,16,58.3,17,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,3,,小川杏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,4,,橘井友香,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,7,0,1,3,7.1,9,3,2,44.4,0,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,5,,柴田真果,5,□,□,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,2,0,-6.2,0,0,0,-,0,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,6,,田中瑞稀,5,■,■,■,■,■,28,9,1,32.1,28.6,1.80,0,0,0,-,0,-,11,0,3,3,0.0,16,2,7,34.4,9,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,7,,ヌクジャンタットダオ,5,■,■,■,■,■,14,5,1,35.7,28.6,1.00,0,0,0,-,4,0.80,8,1,0,1,15.6,1,1,0,100.0,10,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,8,,籾井あき,5,■,■,■,■,■,2,2,0,100.0,100.0,0.40,0,0,0,-,0,-,8,0,3,0,-9.4,0,0,0,-,2,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,10,,ドルーズアンドレア,5,■,■,■,■,■,89,36,5,40.4,34.8,7.20,33,18,2,54.5,5,1.00,16,1,3,6,10.9,0,0,0,-,42,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,11,,目黒優佳,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,5,1,2,40.0,0,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,13,,西川有喜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,14,,ヒックマンジャスティス,1,nan,nan,nan,□,nan,5,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,3,1,0,33.3,0,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,15,L,小幡真子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,30,19,3,68.3,0,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,16,,和田由紀子,1,nan,nan,nan,□,nan,4,1,1,25.0,0.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1,,,,,,,,
2021-02-20,JTマーヴェラス,NECレッドロケッツ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,185,68,9,36.8,31.9,13.60,38,18,2,47.4,16,3.20,107,3,14,28,6.1,102,40,31,54.4,87,198,71,12,35.9,13,2.60,5.2,53.3
