試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,1,,芥川愛加,4,■,■,■,■,nan,11,4,2,36.4,18.2,1.00,0,0,0,-,3,0.75,10,0,1,5,10.0,0,0,0,-,7,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,2,,林琴奈,4,■,■,■,■,nan,28,8,1,28.6,25.0,2.00,1,1,0,100.0,2,0.50,18,0,0,2,2.8,40,17,13,58.8,10,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,3,,小川杏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,4,,橘井友香,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,4,33.3,1,0,1,50.0,1,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,5,,柴田真果,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,6,,田中瑞稀,4,■,■,■,■,nan,29,13,1,44.8,41.4,3.25,2,1,1,50.0,1,0.25,13,0,5,2,-5.8,20,7,4,45.0,14,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,7,,ヌクジャンタットダオ,4,■,■,■,■,nan,15,8,0,53.3,53.3,2.00,0,0,0,-,7,1.75,13,2,1,0,13.5,0,0,0,-,17,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,8,,籾井あき,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,14,0,1,4,5.4,0,0,0,-,1,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,10,,ドルーズアンドレア,4,■,■,■,■,nan,49,23,3,46.9,40.8,5.75,25,14,0,56.0,2,0.50,14,0,2,3,1.8,0,0,0,-,25,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,11,,目黒優佳,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,3,2,1,83.3,0,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,13,,西川有喜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,14,,ヒックマンジャスティス,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,15,L,小幡真子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,9,1,79.2,0,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,16,,和田由紀子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,JTマーヴェラス,東レアローズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,132,56,7,42.4,37.1,14.00,28,16,1,57.1,16,4.00,97,3,10,23,6.4,76,35,20,59.2,75,154,63,8,40.9,5,1.25,3.4,59.8
