試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-19,13,,奥村麻依,3,■,■,■,,,11,7,0,0.6363636363636364,0.6363636363636364,2.33,0,0,0,-,2,0.67,12,1,0,4,16.7,0,0,0,-
2019-10-26,13,,奥村麻依,3,■,■,■,,,13,5,0,0.38461538461538464,0.38461538461538464,1.67,0,0,0,-,2,0.67,11,0,0,2,4.5,0,0,0,-
2019-10-27,13,,奥村麻依,4,■,■,■,■,,14,3,0,0.21428571428571427,0.21428571428571427,0.75,0,0,0,-,1,0.25,20,1,0,8,15.0,0,0,0,-
2019-11-03,13,,奥村麻依,3,■,■,■,,,8,2,1,0.25,0.125,0.67,0,0,0,-,2,0.67,12,1,0,5,18.8,0,0,0,-
2019-11-09,13,,奥村麻依,3,■,■,■,,,15,5,0,0.3333333333333333,0.3333333333333333,1.67,0,0,0,-,4,1.33,13,1,0,7,21.2,0,0,0,-
2019-11-10,13,,奥村麻依,1,■,,,,,2,1,0,0.5,0.5,1.00,0,0,0,-,1,1.00,1,0,0,0,0.0,0,0,0,-
2019-12-07,13,,奥村麻依,5,□,■,■,■,■,14,5,0,0.35714285714285715,0.35714285714285715,1.00,0,0,0,-,3,0.60,8,0,0,1,3.1,1,1,0,100.0
2019-12-08,13,,奥村麻依,5,■,■,■,■,■,18,8,0,0.4444444444444444,0.4444444444444444,1.60,0,0,0,-,0,-,15,0,1,2,1.7,2,2,0,100.0
2019-12-14,13,,奥村麻依,3,■,■,■,,,8,4,0,0.5,0.5,1.33,0,0,0,-,1,0.33,9,0,1,4,8.3,0,0,0,-
2019-12-15,13,,奥村麻依,3,■,■,■,,,10,5,1,0.5,0.4,1.67,0,0,0,-,3,1.00,11,0,0,1,2.3,0,0,0,-
2019-12-21,13,,奥村麻依,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-22,13,,奥村麻依,4,■,■,■,■,,17,6,0,0.35294117647058826,0.35294117647058826,1.50,0,0,0,-,2,0.50,13,0,0,1,1.9,0,0,0,-
2019-12-28,13,,奥村麻依,4,■,■,■,■,,15,1,0,0.06666666666666668,0.06666666666666668,0.25,0,0,0,-,2,0.50,10,0,1,1,0.0,1,0,1,50.0
2020-01-04,13,,奥村麻依,4,■,■,■,■,,11,3,0,0.2727272727272727,0.2727272727272727,0.75,0,0,0,-,3,0.75,19,1,0,4,10.5,1,0,1,50.0
2020-01-05,13,,奥村麻依,3,■,■,■,,,14,3,1,0.21428571428571427,0.14285714285714285,1.00,0,0,0,-,1,0.33,11,0,1,1,0.0,3,2,0,66.7
