月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,ヴィクトリーナ姫路,6,,金杉由香,8,2,1,2,1,0,70,18,6,25.7,17.1,2.2,10,3,2,30.0,1,0.1,23,3,6,11,18.5,76,30,18,51.3
11,ヴィクトリーナ姫路,6,,金杉由香,25,8,7,7,2,1,276,93,17,33.7,27.5,3.7,18,4,1,22.2,2,0.1,71,3,5,20,9.5,171,53,44,43.9
12,ヴィクトリーナ姫路,6,,金杉由香,23,8,6,5,2,1,302,97,20,32.1,25.5,4.2,14,6,6,42.9,0,0.0,59,3,7,15,8.5,105,48,22,56.2
