大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,岡山シーガルズ,26,76,11,6,0,54.5,0,0,0,-,0.08,5,0.07,155,0,3,6,24,4.8,2,0,0,0.0,6,5,3,14
プレミアカンファレンス,岡山シーガルズ,15,45,8,4,0,50.0,0,0,0,-,0.09,2,0.04,99,0,3,3,14,5.8,0,0,0,-,4,2,3,9
交流戦,岡山シーガルズ,6,19,1,1,0,100.0,0,0,0,-,0.05,2,0.11,41,0,0,3,9,3.7,1,0,0,0.0,1,2,0,3
ファイナル８・Ｂグループ,岡山シーガルズ,3,7,2,1,0,50.0,0,0,0,-,0.14,1,0.14,12,0,0,0,1,2.1,1,0,0,0.0,1,1,0,2
セミファイナル①,岡山シーガルズ,1,2,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,岡山シーガルズ,1,3,0,0,0,-,0,0,0,-,-,0,-,3,0,0,0,0,0.0,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,岡山シーガルズ,12,32,44,13,5,29.5,1,0,0,0.0,0.41,0,-,45,1,0,0,3,3.9,3,0,0,0.0,13,0,1,14
Western Conference,岡山シーガルズ,6,15,20,5,2,25.0,1,0,0,0.0,0.33,0,-,16,0,0,0,2,3.1,0,0,0,-,5,0,0,5
交流戦,岡山シーガルズ,6,17,24,8,3,33.3,0,0,0,-,0.47,0,-,29,1,0,0,1,4.3,3,0,0,0.0,8,0,1,9
Ｖ・チャレンジリーグⅠ女子 2017/18,岡山シーガルズ,5,6,0,0,0,-,0,0,0,-,-,0,-,10,0,0,0,2,5.0,0,0,0,-,0,0,0,0
レギュラーラウンド,岡山シーガルズ,5,6,0,0,0,-,0,0,0,-,-,0,-,10,0,0,0,2,5.0,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2016/17,岡山シーガルズ,14,20,2,1,0,50.0,0,0,0,-,0.05,2,0.10,18,0,0,0,3,4.2,0,0,0,-,1,2,0,3
レギュラーラウンド,岡山シーガルズ,14,20,2,1,0,50.0,0,0,0,-,0.05,2,0.10,18,0,0,0,3,4.2,0,0,0,-,1,2,0,3
チャレンジマッチ女子2016/17,岡山シーガルズ,2,2,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,岡山シーガルズ,2,2,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2015/16,岡山シーガルズ,23,26,1,1,0,100.0,0,0,0,-,0.04,0,-,12,0,0,1,1,2.1,0,0,0,-,1,0,0,1
レギュラーラウンド,岡山シーガルズ,20,21,1,1,0,100.0,0,0,0,-,0.05,0,-,12,0,0,1,1,2.1,0,0,0,-,1,0,0,1
ファイナル６,岡山シーガルズ,3,5,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2014/15,岡山シーガルズ,7,10,0,0,0,-,0,0,0,-,-,0,-,11,0,0,1,2,4.5,0,0,0,-,0,0,0,0
レギュラーラウンド,岡山シーガルズ,5,9,0,0,0,-,0,0,0,-,-,0,-,9,0,0,1,2,5.6,0,0,0,-,0,0,0,0
ファイナル６,岡山シーガルズ,2,1,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,0,0.0,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,77,152,56,20,5,35.7,1,0,0,0.0,0.13,6,0.04,234,1,3,8,34,4.5,4,0,0,0.0,20,6,4,30
通算,,89,172,58,21,5,36.2,1,0,0,0.0,0.12,7,0.04,251,1,3,8,35,4.3,5,0,0,0.0,21,7,4,32
