大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,岡山シーガルズ,24,43,116,31,5,26.7,1,0,0,0.0,0.72,5,0.12,42,0,1,0,7,6.5,0,0,0,-,31,5,1,37
プレミアカンファレンス,岡山シーガルズ,14,23,63,12,3,19.0,1,0,0,0.0,0.52,3,0.13,18,0,0,0,1,1.4,0,0,0,-,12,3,0,15
交流戦,岡山シーガルズ,6,12,25,10,0,40.0,0,0,0,-,0.83,0,-,8,0,0,0,1,3.1,0,0,0,-,10,0,0,10
ファイナル８・Ｂグループ,岡山シーガルズ,2,6,17,6,1,35.3,0,0,0,-,1.00,2,0.33,12,0,1,0,3,14.6,0,0,0,-,6,2,1,9
セミファイナル①,岡山シーガルズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,岡山シーガルズ,1,2,11,3,1,27.3,0,0,0,-,1.50,0,-,4,0,0,0,2,12.5,0,0,0,-,3,0,0,3
V.LEAGUE DIVISION1 WOMEN 2018-19,岡山シーガルズ,19,55,224,76,2,33.9,0,0,0,-,1.38,27,0.49,153,0,2,2,24,4.9,2,1,0,50.0,76,27,2,105
Western Conference,岡山シーガルズ,7,20,90,29,1,32.2,0,0,0,-,1.45,13,0.65,46,0,0,0,5,2.7,1,1,0,100.0,29,13,0,42
交流戦,岡山シーガルズ,10,31,121,43,1,35.5,0,0,0,-,1.39,12,0.39,97,0,2,2,18,6.2,1,0,0,0.0,43,12,2,57
チャレンジステージ,岡山シーガルズ,2,4,13,4,0,30.8,0,0,0,-,1.00,2,0.50,10,0,0,0,1,2.5,0,0,0,-,4,2,0,6
Ｖ・チャレンジリーグⅠ女子 2017/18,岡山シーガルズ,16,22,71,23,1,32.4,2,0,0,0.0,1.05,7,0.32,47,0,0,0,9,4.8,2,1,0,50.0,23,7,0,30
レギュラーラウンド,岡山シーガルズ,16,22,71,23,1,32.4,2,0,0,0.0,1.05,7,0.32,47,0,0,0,9,4.8,2,1,0,50.0,23,7,0,30
Ｖ・プレミアリーグ女子 2016/17,岡山シーガルズ,4,5,8,2,0,25.0,0,0,0,-,0.40,0,-,12,0,0,1,6,12.5,0,0,0,-,2,0,0,2
レギュラーラウンド,岡山シーガルズ,4,5,8,2,0,25.0,0,0,0,-,0.40,0,-,12,0,0,1,6,12.5,0,0,0,-,2,0,0,2
チャレンジマッチ女子2016/17,岡山シーガルズ,2,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,岡山シーガルズ,2,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2015/16,岡山シーガルズ,4,3,4,0,1,0.0,0,0,0,-,-,1,0.33,2,0,0,0,0,0.0,1,1,0,100.0,0,1,0,1
レギュラーラウンド,岡山シーガルズ,4,3,4,0,1,0.0,0,0,0,-,-,1,0.33,2,0,0,0,0,0.0,1,1,0,100.0,0,1,0,1
Ｖ・プレミアリーグ女子 2014/15,岡山シーガルズ,3,3,6,2,0,33.3,0,0,0,-,0.67,0,-,3,0,0,0,2,16.7,1,1,0,100.0,2,0,0,2
レギュラーラウンド,岡山シーガルズ,3,3,6,2,0,33.3,0,0,0,-,0.67,0,-,3,0,0,0,2,16.7,1,1,0,100.0,2,0,0,2
レギュラーシーズン通算,,64,119,388,121,7,31.2,3,0,0,0.0,1.02,36,0.30,233,0,2,3,42,5.0,6,4,0,66.7,121,36,2,159
通算,,72,132,429,134,9,31.2,3,0,0,0.0,1.02,40,0.30,259,0,3,3,48,5.5,6,4,0,66.7,134,40,3,177
