大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,岡山シーガルズ,12,8,27,7,4,25.9,0,0,0,-,0.88,0,-,5,0,0,1,2,5.0,3,1,0,33.3,7,0,0,7
プレミアカンファレンス,岡山シーガルズ,7,6,24,6,3,25.0,0,0,0,-,1.0,0,-,3,0,0,0,2,16.7,2,1,0,50.0,6,0,0,6
交流戦,岡山シーガルズ,5,2,3,1,1,33.3,0,0,0,-,0.5,0,-,2,0,0,1,0,-12.5,1,0,0,0.0,1,0,0,1
レギュラーシーズン通算,,12,8,27,7,4,25.9,0,0,0,-,0.88,0,-,5,0,0,1,2,5.0,3,1,0,33.3,7,0,0,7
通算,,12,8,27,7,4,25.9,0,0,0,-,0.88,0,-,5,0,0,1,2,5.0,3,1,0,33.3,7,0,0,7
