大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,岡山シーガルズ,3,1,0,0,0,-,0,0,0,-,-,0,-,4,0,0,0,1,6.2,0,0,0,-,0,0,0,0
プレミアカンファレンス,岡山シーガルズ,3,1,0,0,0,-,0,0,0,-,-,0,-,4,0,0,0,1,6.2,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,岡山シーガルズ,7,8,0,0,0,-,0,0,0,-,-,0,-,4,0,0,0,1,6.2,0,0,0,-,0,0,0,0
Western Conference,岡山シーガルズ,1,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
交流戦,岡山シーガルズ,4,4,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,0,0.0,0,0,0,-,0,0,0,0
チャレンジステージ,岡山シーガルズ,2,3,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,1,12.5,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅠ女子 2017/18,岡山シーガルズ,8,16,2,1,0,50.0,0,0,0,-,0.06,0,-,27,1,0,2,8,9.3,0,0,0,-,1,0,1,2
レギュラーラウンド,岡山シーガルズ,8,16,2,1,0,50.0,0,0,0,-,0.06,0,-,27,1,0,2,8,9.3,0,0,0,-,1,0,1,2
レギュラーシーズン通算,,16,22,2,1,0,50.0,0,0,0,-,0.05,0,-,33,1,0,2,9,8.3,0,0,0,-,1,0,1,2
通算,,18,25,2,1,0,50.0,0,0,0,-,0.04,0,-,35,1,0,2,10,8.6,0,0,0,-,1,0,1,2
