大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,岡山シーガルズ,20,19,99,27,2,27.3,1,0,0,0.0,1.42,1,0.05,27,0,0,0,4,3.7,37,14,12,54.1,27,1,0,28
プレミアカンファレンス,岡山シーガルズ,13,12,69,23,2,33.3,1,0,0,0.0,1.92,0,-,17,0,0,0,3,4.4,31,12,10,54.8,23,0,0,23
交流戦,岡山シーガルズ,4,3,7,1,0,14.3,0,0,0,-,0.33,0,-,1,0,0,0,0,0.0,1,0,1,50.0,1,0,0,1
ファイナル８・Ｂグループ,岡山シーガルズ,1,1,5,0,0,0.0,0,0,0,-,-,1,1.00,2,0,0,0,0,0.0,2,1,0,50.0,0,1,0,1
セミファイナル①,岡山シーガルズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,岡山シーガルズ,1,3,18,3,0,16.7,0,0,0,-,1.00,0,-,7,0,0,0,1,3.6,3,1,1,50.0,3,0,0,3
V.LEAGUE DIVISION1 WOMEN 2018-19,岡山シーガルズ,14,32,246,66,10,26.8,0,0,0,-,2.06,1,0.03,58,0,1,1,15,7.8,90,38,21,53.9,66,1,1,68
Western Conference,岡山シーガルズ,5,12,76,20,6,26.3,0,0,0,-,1.67,0,-,20,0,0,0,4,5.0,33,14,8,54.5,20,0,0,20
交流戦,岡山シーガルズ,7,18,164,45,4,27.4,0,0,0,-,2.50,1,0.06,38,0,1,1,11,9.2,56,24,13,54.5,45,1,1,47
チャレンジステージ,岡山シーガルズ,2,2,6,1,0,16.7,0,0,0,-,0.50,0,-,0,0,0,0,0,-,1,0,0,0.0,1,0,0,1
Ｖ・チャレンジリーグⅠ女子 2017/18,岡山シーガルズ,10,19,86,27,4,31.4,0,0,0,-,1.42,1,0.05,26,0,0,2,9,6.7,38,19,11,64.5,27,1,0,28
レギュラーラウンド,岡山シーガルズ,10,19,86,27,4,31.4,0,0,0,-,1.42,1,0.05,26,0,0,2,9,6.7,38,19,11,64.5,27,1,0,28
レギュラーシーズン通算,,39,64,402,116,16,28.9,1,0,0,0.0,1.81,2,0.03,102,0,1,3,27,6.9,159,69,43,56.9,116,2,1,119
通算,,44,70,431,120,16,27.8,1,0,0,0.0,1.71,3,0.04,111,0,1,3,28,6.5,165,71,44,56.4,120,3,1,124
